w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,M1
11.6,4.6,13.0,22.4,8.0,20.8,0.0,0.5,14.0,24.0,0.105,0.07,2.0,17.0,0.105,0.01,0.1,0.11,0.6,2.5,2.6,1.6,15.0,12.0,3.4,4.6,1.3,2.3,0.22,1.4,46.4722215779169
42.8,1.0,11.8,10.4,8.0,31.6,0.0,0.51,14.0,12.0,0.14,0.01,2.0,34.0,0.14,0.04,0.1,0.11,0.7,0.8,3.4,4.4,15.0,6.0,2.8,1.9,2.3,2.3,0.12,3.1,54.0971393204878
52.4,7.0,7.0,6.8,3.2,38.8,0.0,0.51,14.0,30.0,0.07,0.05,2.0,25.0,0.14,0.01,0.1,0.16,0.3,1.1,1.2,2.9,6.0,9.0,1.1,1.2,2.7,0.1,0.27,1.1,125.866322344689
38.0,4.6,4.6,10.4,11.6,52.0,0.0,0.5,14.0,33.0,0.105,0.07,2.0,24.0,0.175,0.06,0.1,0.5,1.1,3.7,2.7,4.2,25.0,23.0,4.9,4.5,1.5,2.4,0.89,2.1,96.436144640012
48.8,9.4,10.6,26.0,8.0,40.0,0.0,0.5,14.0,29.0,0.07,0.06,2.0,20.0,0.14,0.03,0.1,0.2,0.8,0.3,3.7,2.5,3.0,29.0,3.5,0.8,2.6,2.7,0.13,2.4,269.757958340312
34.4,5.8,9.4,16.4,20.0,53.2,0.0,0.5,14.0,35.0,0.14,0.04,2.0,24.0,0.105,0.1,0.1,0.5,1.4,4.6,5.0,3.8,30.0,21.0,4.1,1.5,4.6,0.3,1.3,3.4,123.605746074725
47.6,4.6,4.6,21.2,5.6,41.2,0.0,0.51,14.0,13.0,0.105,0.04,2.0,9.0,0.07,0.04,0.1,0.44,0.7,0.6,2.5,3.7,24.0,14.0,0.2,1.8,0.3,4.1,0.39,1.2,163.474008991865
28.4,3.4,8.2,15.2,20.0,52.0,0.0,0.51,14.0,12.0,0.07,0.07,2.0,33.0,0.14,0.09,0.1,0.42,1.6,1.0,4.8,4.2,6.0,13.0,0.6,4.6,4.9,2.6,0.82,2.8,75.4373594351451
44.0,5.8,8.2,17.6,23.6,26.8,0.0,0.5,14.0,34.0,0.105,0.04,2.0,21.0,0.105,0.09,0.1,0.4,2.4,1.7,4.6,4.0,1.0,5.0,3.9,4.8,1.9,1.3,0.97,3.7,175.985512070542
22.4,13.0,8.2,15.2,6.8,50.8,0.0,0.51,14.0,16.0,0.07,0.06,2.0,33.0,0.14,0.05,0.1,0.26,0.6,1.6,4.1,2.8,26.0,30.0,0.4,0.2,3.7,1.9,0.27,1.2,105.82488637538
38.0,13.0,3.4,22.4,15.2,50.8,0.0,0.5,14.0,20.0,0.175,0.05,2.0,26.0,0.07,0.07,0.1,0.22,1.5,2.4,2.8,2.6,17.0,18.0,3.9,2.8,4.4,1.1,1.47,2.0,195.298644842795
45.2,8.2,13.0,18.8,21.2,36.4,0.0,0.51,14.0,29.0,0.14,0.07,2.0,25.0,0.175,0.04,0.1,0.46,1.3,3.0,4.6,4.4,20.0,17.0,3.8,3.2,0.9,1.4,0.33,3.6,212.70850471517
39.2,8.2,5.8,3.2,12.8,44.8,0.0,0.5,14.0,29.0,0.105,0.1,2.0,25.0,0.105,0.03,0.1,0.14,1.0,3.1,3.6,2.3,15.0,7.0,3.9,3.4,0.4,4.2,0.49,1.1,55.574428231775
14.0,13.0,2.2,4.4,11.6,13.6,0.0,0.51,14.0,20.0,0.105,0.09,2.0,23.0,0.07,0.03,0.1,0.19,1.2,0.6,4.3,2.3,15.0,24.0,1.0,4.0,4.2,1.6,0.25,1.8,28.8210829004587
18.8,11.8,9.4,16.4,4.4,34.0,0.0,0.51,14.0,35.0,0.105,0.09,2.0,14.0,0.035,0.02,0.1,0.19,0.3,4.6,1.3,4.0,15.0,7.0,0.2,2.3,1.6,2.5,0.15,1.1,96.2061438326403
36.8,2.2,4.6,20.0,6.8,42.4,0.0,0.51,14.0,22.0,0.175,0.07,2.0,31.0,0.105,0.08,0.1,0.16,0.8,2.2,3.9,4.6,30.0,21.0,3.9,0.9,2.4,1.2,0.35,2.5,78.4028938832155
15.2,5.8,7.0,17.6,17.6,26.8,0.0,0.51,14.0,33.0,0.14,0.02,2.0,28.0,0.14,0.05,0.1,0.25,2.0,3.5,4.9,4.8,13.0,25.0,0.6,3.2,2.6,0.7,0.99,3.6,59.5625318675596
8.0,3.4,3.4,8.0,12.8,34.0,0.0,0.5,14.0,29.0,0.14,0.04,2.0,30.0,0.14,0.02,0.1,0.22,1.3,1.5,4.9,1.9,10.0,20.0,2.6,2.7,0.2,2.1,1.13,1.2,17.5515687047985
50.0,2.2,9.4,21.2,5.6,8.8,0.0,0.51,14.0,10.0,0.14,0.06,2.0,11.0,0.105,0.01,0.1,0.19,0.6,0.7,2.6,4.0,12.0,2.0,1.8,1.0,1.2,3.5,0.4,1.8,121.923860340974
21.2,4.6,11.8,3.2,12.8,40.0,0.0,0.51,14.0,17.0,0.175,0.08,2.0,23.0,0.105,0.09,0.1,0.45,1.5,1.9,3.4,4.2,19.0,18.0,1.1,2.3,5.0,3.5,1.35,2.2,27.6791912376204
24.8,7.0,7.0,4.4,20.0,16.0,0.0,0.5,14.0,28.0,0.07,0.04,2.0,15.0,0.105,0.09,0.1,0.48,1.6,3.4,4.9,3.5,15.0,13.0,1.1,2.4,4.7,2.9,0.53,1.6,47.4303647761501
47.6,1.0,7.0,15.2,9.2,46.0,0.0,0.5,14.0,32.0,0.14,0.05,2.0,31.0,0.07,0.01,0.1,0.16,1.2,2.0,2.0,4.1,30.0,22.0,2.2,1.2,4.9,1.7,0.21,1.8,60.7137892622965
22.4,7.0,8.2,10.4,3.2,13.6,0.0,0.51,14.0,29.0,0.105,0.1,2.0,30.0,0.14,0.08,0.1,0.22,0.2,3.0,1.3,3.6,18.0,16.0,0.7,2.6,1.7,2.8,0.1,1.0,76.9922886825853
47.6,8.2,13.0,15.2,17.6,7.6,0.0,0.51,14.0,28.0,0.14,0.06,2.0,7.0,0.105,0.03,0.1,0.35,1.2,2.5,3.4,3.5,20.0,7.0,2.8,4.7,3.1,0.7,0.65,3.2,211.806701581244
28.4,5.8,8.2,9.2,16.4,19.6,0.0,0.51,14.0,21.0,0.14,0.08,2.0,26.0,0.14,0.09,0.1,0.33,1.3,0.3,5.0,4.5,28.0,16.0,1.7,4.4,2.7,2.7,0.27,4.1,82.7486614131702
24.8,4.6,7.0,20.0,16.4,32.8,0.0,0.51,14.0,14.0,0.175,0.05,2.0,25.0,0.07,0.05,0.1,0.33,2.0,1.7,4.7,2.5,25.0,16.0,3.9,2.2,0.1,0.2,1.34,1.2,86.2320599629818
29.6,2.2,10.6,20.0,10.4,8.8,0.0,0.51,14.0,34.0,0.105,0.03,2.0,27.0,0.105,0.07,0.1,0.48,0.5,3.6,3.5,3.7,18.0,8.0,0.3,4.7,2.2,0.9,0.28,2.7,73.8207708441182
46.4,4.6,8.2,5.6,18.8,31.6,0.0,0.5,14.0,18.0,0.175,0.02,2.0,13.0,0.035,0.03,0.1,0.41,1.0,2.2,4.2,4.9,21.0,8.0,0.5,2.6,2.3,1.5,0.94,1.7,90.9178477463666
21.2,4.6,7.0,24.8,18.8,12.4,0.0,0.51,14.0,33.0,0.175,0.05,2.0,19.0,0.07,0.06,0.1,0.23,1.4,4.2,5.0,2.7,28.0,15.0,1.4,2.3,0.2,3.8,0.23,2.2,88.8880934809035
50.0,2.2,2.2,2.0,8.0,52.0,0.0,0.51,14.0,28.0,0.175,0.05,2.0,11.0,0.105,0.02,0.1,0.08,0.5,1.4,3.0,4.8,2.0,19.0,0.9,1.8,1.8,4.2,0.42,2.7,0.0720944714904114
34.4,5.8,7.0,14.0,20.0,18.4,0.0,0.5,14.0,21.0,0.105,0.08,2.0,9.0,0.14,0.01,0.1,0.17,2.2,1.0,3.5,4.4,17.0,15.0,1.9,1.2,0.4,1.0,0.43,2.9,120.260580868173
46.4,2.2,5.8,10.4,15.2,22.0,0.0,0.5,14.0,33.0,0.14,0.01,2.0,31.0,0.175,0.06,0.1,0.27,1.8,3.3,4.9,4.9,28.0,27.0,1.6,2.6,4.5,0.7,0.37,1.3,89.3132494939494
41.6,11.8,7.0,15.2,16.4,32.8,0.0,0.51,14.0,33.0,0.14,0.1,2.0,31.0,0.14,0.02,0.1,0.32,1.2,3.7,3.1,4.6,18.0,12.0,0.5,2.4,1.9,4.7,0.51,2.6,196.978410618694
50.0,1.0,10.6,4.4,20.0,52.0,0.0,0.51,14.0,16.0,0.105,0.01,2.0,17.0,0.175,0.05,0.1,0.21,2.0,1.3,4.2,2.9,3.0,7.0,2.7,0.1,4.6,2.4,0.22,2.8,46.5919367315534
41.6,13.0,8.2,20.0,26.0,29.2,0.0,0.51,14.0,33.0,0.175,0.08,2.0,13.0,0.105,0.09,0.1,0.5,1.3,2.0,4.4,4.7,22.0,26.0,1.7,2.7,0.2,1.3,0.38,3.9,231.22661702649
35.6,9.4,7.0,9.2,26.0,42.4,0.0,0.51,14.0,23.0,0.175,0.02,2.0,18.0,0.105,0.05,0.1,0.32,2.1,2.7,5.0,4.5,1.0,10.0,2.6,1.0,0.1,0.8,1.44,4.4,108.188061022048
16.4,9.4,3.4,3.2,3.2,29.2,0.0,0.51,14.0,34.0,0.175,0.01,2.0,16.0,0.07,0.01,0.1,0.2,0.4,3.3,1.2,1.7,13.0,8.0,4.6,4.6,0.3,1.0,0.12,1.0,24.9462588685948
41.6,2.2,4.6,12.8,4.4,22.0,0.0,0.51,14.0,31.0,0.105,0.07,2.0,15.0,0.14,0.01,0.1,0.47,0.3,1.0,1.5,1.9,5.0,24.0,0.6,1.2,0.6,0.5,0.1,1.2,86.9231528834661
51.2,5.8,9.4,6.8,6.8,19.6,0.0,0.5,14.0,23.0,0.175,0.01,2.0,9.0,0.175,0.1,0.1,0.42,0.5,1.4,3.3,4.3,5.0,13.0,1.9,3.0,2.7,5.0,0.41,1.6,124.03839647834
11.6,5.8,7.0,24.8,14.0,47.2,0.0,0.5,14.0,23.0,0.035,0.01,2.0,26.0,0.175,0.01,0.1,0.36,1.5,1.2,4.4,4.9,29.0,21.0,1.5,0.2,2.5,5.0,0.46,3.4,49.4964061872636
14.0,10.6,5.8,20.0,8.0,43.6,0.0,0.51,14.0,18.0,0.105,0.03,2.0,15.0,0.14,0.07,0.1,0.39,0.9,0.8,4.0,4.4,30.0,22.0,2.4,2.9,3.5,1.0,0.27,2.5,73.1530546303933
15.2,9.4,9.4,6.8,12.8,36.4,0.0,0.51,14.0,21.0,0.105,0.1,2.0,10.0,0.175,0.01,0.1,0.39,1.3,2.1,2.3,5.0,12.0,22.0,2.4,2.5,1.3,1.8,0.56,1.6,40.4853928509648
47.6,13.0,3.4,8.0,21.2,28.0,0.0,0.5,14.0,17.0,0.035,0.03,2.0,23.0,0.07,0.03,0.1,0.36,1.5,1.9,4.6,2.7,26.0,17.0,1.5,4.3,1.7,2.2,1.26,1.8,140.921532792475
39.2,9.4,11.8,20.0,18.8,22.0,0.0,0.5,14.0,30.0,0.105,0.09,2.0,17.0,0.105,0.1,0.1,0.17,2.2,1.3,4.8,4.3,10.0,30.0,4.8,1.9,1.5,4.4,0.55,3.6,198.890931220466
11.6,2.2,13.0,26.0,11.6,36.4,0.0,0.5,14.0,18.0,0.035,0.01,2.0,12.0,0.07,0.06,0.1,0.29,0.9,1.7,4.8,4.3,27.0,19.0,0.1,1.2,0.8,0.1,0.33,2.4,31.5583258953221
9.2,4.6,4.6,5.6,22.4,48.4,0.0,0.51,14.0,15.0,0.14,0.04,2.0,12.0,0.105,0.04,0.1,0.13,2.9,1.8,4.9,4.9,26.0,12.0,0.3,0.8,2.4,0.8,1.25,2.1,16.9804339671018
10.4,13.0,9.4,17.6,14.0,35.2,0.0,0.51,14.0,34.0,0.14,0.09,2.0,35.0,0.07,0.06,0.1,0.18,0.8,2.2,3.5,5.0,2.0,21.0,1.3,2.0,4.9,4.0,0.19,1.1,57.4361809720059
20.0,13.0,10.6,11.6,9.2,20.8,0.0,0.5,14.0,30.0,0.07,0.03,2.0,8.0,0.105,0.05,0.1,0.14,0.6,2.7,4.3,3.5,30.0,30.0,0.7,1.8,3.1,3.8,0.15,2.5,85.8036515208239
41.6,9.4,3.4,12.8,22.4,31.6,0.0,0.5,14.0,17.0,0.105,0.1,2.0,18.0,0.14,0.02,0.1,0.49,1.7,1.7,4.9,4.4,25.0,4.0,3.8,0.7,3.6,1.6,1.66,3.4,150.673038430708
21.2,8.2,2.2,26.0,21.2,44.8,0.0,0.5,14.0,25.0,0.07,0.07,2.0,29.0,0.14,0.09,0.1,0.36,1.4,2.6,4.0,5.0,11.0,14.0,4.9,4.4,0.7,0.3,0.65,3.5,88.709122873089
14.0,3.4,13.0,24.8,22.4,31.6,0.0,0.51,14.0,20.0,0.07,0.05,2.0,34.0,0.14,0.06,0.1,0.21,1.5,2.7,4.3,4.0,27.0,13.0,3.9,3.1,0.6,3.8,0.43,3.5,47.5891992986679
18.8,10.6,4.6,15.2,21.2,28.0,0.0,0.5,14.0,27.0,0.175,0.09,2.0,18.0,0.035,0.01,0.1,0.26,2.2,2.3,4.8,4.6,1.0,1.0,1.3,3.2,1.3,4.5,1.1,1.6,79.7640699326856
24.8,10.6,3.4,20.0,23.6,29.2,0.0,0.51,14.0,35.0,0.14,0.01,2.0,25.0,0.175,0.03,0.1,0.38,2.1,4.2,4.0,4.0,1.0,22.0,2.3,4.8,2.7,3.4,0.98,3.3,113.887373453373
29.6,9.4,11.8,4.4,8.0,13.6,0.0,0.51,14.0,29.0,0.07,0.01,2.0,19.0,0.14,0.04,0.1,0.16,0.9,0.8,3.0,4.4,0.0,10.0,4.6,1.9,0.7,4.5,0.71,1.6,59.7435604945974
50.0,10.6,4.6,9.2,9.2,44.8,0.0,0.51,14.0,34.0,0.14,0.08,2.0,26.0,0.07,0.01,0.1,0.21,0.7,0.9,3.3,4.1,13.0,19.0,4.1,4.5,4.3,4.5,0.37,2.7,158.651206263488
24.8,3.4,13.0,4.4,21.2,31.6,0.0,0.5,14.0,33.0,0.14,0.07,2.0,9.0,0.175,0.1,0.1,0.41,2.0,2.4,4.5,4.6,26.0,1.0,1.5,0.2,4.9,2.5,0.6,4.0,38.4640315274666
34.4,9.4,11.8,14.0,16.4,23.2,0.0,0.51,14.0,13.0,0.105,0.09,2.0,5.0,0.175,0.08,0.1,0.41,0.9,1.7,4.5,1.7,19.0,22.0,4.7,4.8,2.4,0.5,0.63,1.5,150.472770589922
14.0,5.8,13.0,11.6,6.8,25.6,0.0,0.5,14.0,34.0,0.07,0.05,2.0,27.0,0.07,0.07,0.1,0.14,0.4,0.8,3.1,1.9,17.0,10.0,0.8,1.9,2.0,1.4,0.22,1.6,45.9138392129715
36.8,9.4,4.6,6.8,21.2,41.2,0.0,0.5,14.0,29.0,0.105,0.06,2.0,22.0,0.035,0.02,0.1,0.5,0.9,1.0,3.6,4.8,21.0,24.0,3.8,3.9,3.2,3.1,0.11,3.5,91.4520504383319
10.4,8.2,8.2,10.4,26.0,5.2,0.0,0.51,14.0,30.0,0.105,0.09,2.0,20.0,0.14,0.04,0.1,0.33,2.2,1.7,5.0,3.6,26.0,11.0,1.8,4.1,3.1,0.5,1.4,3.1,38.4374958003125
17.6,1.0,2.2,3.2,18.8,34.0,0.0,0.5,14.0,32.0,0.105,0.08,2.0,9.0,0.14,0.01,0.1,0.2,2.4,4.1,4.5,4.2,30.0,1.0,1.1,0.9,1.8,0.1,1.31,3.7,14.8496873163042
32.0,4.6,5.8,23.6,8.0,23.2,0.0,0.51,14.0,25.0,0.105,0.02,2.0,35.0,0.175,0.01,0.1,0.44,1.0,2.2,4.7,3.2,20.0,27.0,0.5,4.7,3.6,1.6,0.1,1.5,119.506504150771
51.2,11.8,11.8,8.0,6.8,49.6,0.0,0.5,14.0,23.0,0.07,0.01,2.0,32.0,0.175,0.1,0.1,0.43,0.6,2.8,3.3,5.0,29.0,10.0,1.1,4.7,2.1,4.4,0.33,2.7,151.592019841769
47.6,8.2,11.8,23.6,24.8,48.4,0.0,0.51,14.0,31.0,0.14,0.08,2.0,35.0,0.035,0.03,0.1,0.19,3.1,0.7,4.2,4.2,28.0,23.0,2.8,2.5,2.1,0.6,0.56,3.5,226.795747996437
47.6,4.6,9.4,21.2,5.6,4.0,0.0,0.51,14.0,27.0,0.175,0.07,2.0,29.0,0.14,0.01,0.1,0.35,0.5,2.8,2.0,1.9,15.0,4.0,0.5,2.6,0.9,1.3,0.11,1.1,184.981730373426
35.6,2.2,5.8,8.0,12.8,31.6,0.0,0.51,14.0,28.0,0.14,0.03,2.0,35.0,0.105,0.05,0.1,0.12,0.8,1.1,2.8,1.4,5.0,30.0,2.4,1.4,1.2,2.3,0.53,1.2,62.3335560903237
33.2,7.0,5.8,26.0,22.4,52.0,0.0,0.5,14.0,32.0,0.14,0.01,2.0,25.0,0.105,0.04,0.1,0.39,1.1,3.1,4.1,4.7,17.0,6.0,4.7,0.5,0.5,3.3,0.12,3.5,151.067605518804
33.2,2.2,3.4,6.8,20.0,40.0,0.0,0.5,14.0,16.0,0.175,0.04,2.0,26.0,0.14,0.07,0.1,0.15,2.5,1.5,5.0,4.3,18.0,24.0,2.3,1.2,0.6,3.8,0.78,2.7,50.3825618361955
44.0,10.6,10.6,8.0,4.4,7.6,0.0,0.5,14.0,35.0,0.07,0.06,2.0,18.0,0.105,0.01,0.1,0.22,0.5,3.1,2.5,4.7,1.0,2.0,4.2,0.4,1.5,3.2,0.17,1.3,145.452544750414
50.0,5.8,8.2,26.0,24.8,42.4,0.0,0.5,14.0,17.0,0.14,0.05,2.0,22.0,0.07,0.04,0.1,0.11,2.9,1.5,4.4,4.7,24.0,14.0,4.2,1.2,3.3,0.1,0.65,4.2,201.53807464149
6.8,10.6,13.0,4.4,17.6,7.6,0.0,0.51,14.0,15.0,0.175,0.05,2.0,17.0,0.14,0.02,0.1,0.28,1.2,1.7,3.8,2.3,27.0,14.0,2.9,2.8,3.2,1.4,0.5,2.1,15.3657003271594
10.4,2.2,8.2,23.6,26.0,20.8,0.0,0.5,14.0,25.0,0.175,0.07,2.0,30.0,0.14,0.08,0.1,0.3,2.8,2.3,4.8,4.9,10.0,24.0,1.6,1.2,0.7,3.8,1.97,4.3,28.4988918067949
38.0,2.2,3.4,6.8,3.2,44.8,0.0,0.51,14.0,32.0,0.105,0.06,2.0,32.0,0.14,0.01,0.1,0.33,0.3,1.5,1.4,4.6,30.0,0.0,2.0,2.6,4.9,4.9,0.24,1.3,58.2900408508741
38.0,5.8,5.8,24.8,18.8,43.6,0.0,0.5,14.0,32.0,0.07,0.02,2.0,20.0,0.14,0.04,0.1,0.23,2.2,3.5,4.5,4.4,3.0,14.0,3.4,4.4,4.3,3.2,1.65,3.9,149.9930017249
15.2,5.8,9.4,14.0,17.6,34.0,0.0,0.5,14.0,35.0,0.035,0.01,2.0,19.0,0.175,0.1,0.1,0.46,1.7,2.0,3.2,3.7,16.0,12.0,2.0,2.4,4.5,2.7,0.77,2.8,52.6582046316592
51.2,8.2,9.4,17.6,11.6,20.8,0.0,0.51,14.0,26.0,0.07,0.05,2.0,18.0,0.14,0.08,0.1,0.39,1.4,1.9,2.5,4.1,2.0,23.0,0.7,0.6,2.8,3.1,0.1,2.3,234.269690968288
46.4,13.0,8.2,11.6,14.0,19.6,0.0,0.5,14.0,32.0,0.14,0.08,2.0,11.0,0.07,0.03,0.1,0.49,0.6,0.9,4.8,3.1,1.0,9.0,4.7,1.1,0.4,1.7,0.29,2.3,194.66873766539
8.0,13.0,7.0,12.8,6.8,43.6,0.0,0.5,14.0,15.0,0.14,0.02,2.0,26.0,0.175,0.08,0.1,0.43,0.3,1.0,1.5,3.1,2.0,1.0,3.2,4.7,3.5,0.1,0.25,1.4,36.0089754364978
17.6,5.8,9.4,21.2,21.2,12.4,0.0,0.5,14.0,27.0,0.035,0.01,2.0,10.0,0.105,0.05,0.1,0.43,2.6,2.9,3.6,3.6,19.0,30.0,0.7,3.8,0.2,2.8,0.23,3.0,74.7156839446829
44.0,3.4,13.0,22.4,18.8,35.2,0.0,0.5,14.0,32.0,0.14,0.09,2.0,8.0,0.175,0.07,0.1,0.48,2.2,3.0,3.6,4.2,29.0,11.0,3.0,2.1,4.8,2.9,2.15,3.1,130.796686768183
23.6,10.6,3.4,20.0,15.2,31.6,0.0,0.5,14.0,33.0,0.07,0.04,2.0,17.0,0.105,0.1,0.1,0.41,0.7,3.5,3.1,3.2,30.0,18.0,4.8,2.1,4.4,5.0,0.21,2.4,115.364483560027
5.6,3.4,8.2,18.8,12.8,11.2,0.0,0.5,14.0,21.0,0.035,0.02,2.0,31.0,0.105,0.09,0.1,0.22,0.9,2.0,4.3,5.0,25.0,24.0,2.8,3.9,2.7,1.3,0.77,4.0,19.5872796767557
22.4,1.0,4.6,10.4,4.4,52.0,0.0,0.5,14.0,32.0,0.105,0.06,2.0,7.0,0.105,0.08,0.1,0.17,0.4,0.7,1.4,3.8,14.0,3.0,3.8,1.2,2.7,3.2,0.36,1.2,28.3097305430898
30.8,13.0,4.6,15.2,21.2,38.8,0.0,0.5,14.0,9.0,0.105,0.1,2.0,22.0,0.035,0.01,0.1,0.46,2.4,0.8,4.2,2.6,27.0,21.0,0.5,0.6,1.5,1.9,0.67,2.3,136.141553954371
23.6,7.0,8.2,22.4,4.4,43.6,0.0,0.5,14.0,12.0,0.105,0.1,2.0,28.0,0.14,0.02,0.1,0.23,0.5,1.6,2.1,3.3,8.0,20.0,4.7,4.6,2.1,1.4,0.3,1.8,110.392887565528
24.8,1.0,1.0,14.0,10.4,42.4,0.0,0.5,14.0,13.0,0.105,0.03,2.0,24.0,0.175,0.08,0.1,0.29,0.4,1.7,4.5,1.3,2.0,6.0,0.9,2.6,2.4,1.8,0.35,1.2,32.7421181434801
41.6,10.6,5.8,12.8,3.2,35.2,0.0,0.5,14.0,16.0,0.07,0.05,2.0,17.0,0.105,0.1,0.1,0.41,0.4,0.6,1.2,4.1,30.0,13.0,2.1,0.7,4.5,2.3,0.17,1.0,170.653617806525
14.0,4.6,4.6,24.8,17.6,44.8,0.0,0.5,14.0,33.0,0.105,0.02,2.0,33.0,0.07,0.07,0.1,0.14,1.2,2.8,4.5,4.2,18.0,25.0,1.4,1.5,0.9,0.5,0.18,3.1,50.2498433956819
14.0,5.8,11.8,17.6,23.6,8.8,0.0,0.51,14.0,34.0,0.105,0.09,2.0,22.0,0.105,0.06,0.1,0.35,2.2,4.0,5.0,4.7,17.0,13.0,0.2,2.5,4.5,1.8,1.15,3.4,59.5299188572014
3.2,3.4,9.4,12.8,5.6,43.6,0.0,0.5,14.0,16.0,0.175,0.07,2.0,32.0,0.14,0.07,0.1,0.29,0.7,0.6,2.5,1.5,10.0,3.0,2.9,4.2,1.1,1.1,0.25,1.4,10.080215577154
29.6,1.0,11.8,11.6,10.4,28.0,0.0,0.5,14.0,18.0,0.14,0.03,2.0,9.0,0.14,0.1,0.1,0.16,0.9,1.1,3.3,4.7,2.0,4.0,2.2,2.6,1.1,1.0,0.71,1.4,41.0377657601257
45.2,5.8,4.6,11.6,23.6,53.2,0.0,0.5,14.0,18.0,0.105,0.01,2.0,34.0,0.105,0.02,0.1,0.26,2.1,0.4,4.4,4.6,18.0,11.0,0.2,3.4,0.8,3.0,0.31,4.3,126.028362217001
6.8,13.0,7.0,16.4,11.6,48.4,0.0,0.51,14.0,15.0,0.14,0.06,2.0,34.0,0.07,0.05,0.1,0.17,0.7,0.5,4.0,2.9,8.0,28.0,3.2,4.1,3.0,2.6,0.38,1.1,35.4784288584231
36.8,7.0,1.0,3.2,6.8,14.8,0.0,0.5,14.0,28.0,0.105,0.02,2.0,31.0,0.14,0.05,0.1,0.31,0.8,1.4,4.2,4.2,16.0,18.0,2.2,3.9,4.3,1.6,0.79,1.1,53.0497060867725
34.4,1.0,8.2,10.4,8.0,5.2,0.0,0.51,14.0,13.0,0.14,0.05,2.0,5.0,0.175,0.01,0.1,0.4,1.0,1.4,3.9,2.0,16.0,14.0,1.9,0.3,3.9,1.4,0.62,1.3,45.8949380871522
4.4,4.6,7.0,11.6,4.4,6.4,0.0,0.5,14.0,32.0,0.035,0.03,2.0,18.0,0.105,0.1,0.1,0.18,0.5,4.3,1.9,3.8,20.0,20.0,3.4,5.0,1.2,5.0,0.39,1.8,14.9003858964973
22.4,9.4,11.8,18.8,10.4,17.2,0.0,0.5,14.0,29.0,0.07,0.04,2.0,31.0,0.175,0.06,0.1,0.32,1.0,0.2,2.2,1.7,18.0,5.0,2.1,0.7,3.8,3.5,0.19,1.0,115.702912840902
14.0,7.0,13.0,9.2,21.2,31.6,0.0,0.51,14.0,16.0,0.14,0.02,2.0,11.0,0.07,0.04,0.1,0.48,2.4,0.2,4.0,4.3,1.0,24.0,2.6,2.4,1.9,0.6,0.1,3.4,41.7485256131241
21.2,4.6,7.0,24.8,18.8,12.4,0.0,0.51,14.0,33.0,0.175,0.05,2.0,19.0,0.07,0.06,0.1,0.23,1.4,4.2,5.0,2.7,28.0,15.0,1.4,2.3,0.2,3.8,0.23,2.2,88.8880934809035
10.4,5.8,10.6,11.6,24.8,52.0,0.0,0.51,14.0,32.0,0.14,0.06,2.0,18.0,0.105,0.03,0.1,0.46,1.9,3.2,5.0,4.6,17.0,12.0,4.7,0.7,3.7,3.3,0.1,3.0,32.4405573801014
30.8,8.2,2.2,16.4,16.4,25.6,0.0,0.5,14.0,26.0,0.14,0.07,2.0,11.0,0.175,0.06,0.1,0.23,2.0,2.8,4.6,2.5,24.0,8.0,4.5,0.9,2.7,2.1,1.16,2.4,115.093676666881
51.2,7.0,7.0,16.4,18.8,8.8,0.0,0.5,14.0,9.0,0.175,0.07,2.0,20.0,0.175,0.1,0.1,0.32,1.6,0.5,4.8,3.9,17.0,25.0,2.9,2.4,0.9,0.5,0.3,1.9,217.586946852831
15.2,10.6,10.6,26.0,10.4,32.8,0.0,0.5,14.0,20.0,0.035,0.02,2.0,17.0,0.175,0.06,0.1,0.27,1.2,2.6,3.4,3.7,2.0,30.0,2.8,2.9,2.0,4.8,1.03,3.2,91.9178945936978
35.6,8.2,13.0,9.2,10.4,24.4,0.0,0.51,14.0,25.0,0.175,0.05,2.0,12.0,0.105,0.1,0.1,0.18,0.7,1.3,3.7,2.7,3.0,2.0,2.3,1.6,1.1,3.2,0.62,2.1,115.222089542269
52.4,7.0,11.8,4.4,3.2,7.6,0.0,0.5,14.0,26.0,0.105,0.05,2.0,34.0,0.14,0.09,0.1,0.39,0.3,0.9,1.6,4.8,19.0,8.0,5.0,4.8,0.2,3.8,0.26,1.0,102.904910520789
9.2,7.0,10.6,22.4,22.4,43.6,0.0,0.51,14.0,34.0,0.14,0.01,2.0,11.0,0.07,0.07,0.1,0.3,2.0,2.2,4.2,3.5,13.0,10.0,4.7,4.7,0.8,4.8,1.21,2.6,44.5671849326349
5.6,8.2,5.8,9.2,8.0,52.0,0.0,0.5,14.0,35.0,0.14,0.04,2.0,17.0,0.07,0.06,0.1,0.47,0.6,3.5,4.5,4.7,0.0,15.0,0.6,1.5,4.2,0.8,0.58,1.7,17.9819950529014
17.6,8.2,5.8,4.4,12.8,8.8,0.0,0.5,14.0,34.0,0.07,0.06,2.0,34.0,0.105,0.04,0.1,0.25,1.4,2.7,4.1,3.2,6.0,12.0,1.6,1.8,3.4,4.9,0.61,2.0,35.9116361246774
