w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Llr2_uH
6.8,2.2,10.6,15.2,12.8,12.4,0.0,0.5,14.0,18.0,0.14,0.06,2.0,15.0,0.035,0.03,0.1,0.4,1.6,1.3,3.7,3.2,11.0,14.0,1.6,0.8,3.6,2.7,0.72,1.2,0.408501671426942
32.0,13.0,9.4,14.0,22.4,17.2,0.0,0.51,14.0,35.0,0.14,0.03,2.0,15.0,0.07,0.02,0.1,0.46,2.9,4.3,4.7,3.9,28.0,9.0,4.0,0.7,2.8,3.5,0.97,3.1,0.7367718057808691
8.0,8.2,2.2,15.2,12.8,47.2,0.0,0.51,14.0,34.0,0.175,0.09,2.0,26.0,0.07,0.04,0.1,0.1,1.6,1.6,3.2,4.4,25.0,2.0,0.2,3.9,0.9,0.8,1.13,2.2,0.317509455674956
46.4,9.4,9.4,18.8,12.8,36.4,0.0,0.51,14.0,22.0,0.105,0.09,2.0,26.0,0.07,0.04,0.1,0.36,1.0,0.6,4.9,2.0,8.0,20.0,2.8,1.0,1.0,0.5,0.4,1.2,0.525868768332437
15.2,9.4,5.8,15.2,5.6,40.0,0.0,0.51,14.0,31.0,0.14,0.09,2.0,9.0,0.07,0.07,0.1,0.27,0.5,3.8,2.8,3.9,9.0,23.0,3.4,0.7,3.3,2.1,0.3,1.2,0.490255702945618
36.8,5.8,1.0,14.0,8.0,28.0,0.0,0.5,14.0,22.0,0.14,0.04,2.0,13.0,0.07,0.03,0.1,0.39,0.7,1.3,3.0,2.2,15.0,26.0,3.8,0.4,0.7,2.7,0.42,1.8,0.42138404903959
52.4,11.8,11.8,21.2,16.4,43.6,0.0,0.51,14.0,26.0,0.07,0.04,2.0,19.0,0.07,0.05,0.1,0.35,1.6,2.3,4.0,3.7,18.0,17.0,0.7,2.6,3.0,3.7,1.52,3.2,0.510571454920986
47.6,4.6,9.4,9.2,15.2,50.8,0.0,0.51,14.0,29.0,0.105,0.03,2.0,19.0,0.14,0.05,0.1,0.35,1.8,0.7,3.7,3.7,29.0,23.0,4.2,0.8,5.0,1.8,0.34,1.6,0.5843909967990459
34.4,5.8,5.8,23.6,4.4,41.2,0.0,0.5,14.0,27.0,0.14,0.03,2.0,20.0,0.175,0.08,0.1,0.29,0.4,0.7,1.4,2.0,3.0,4.0,3.6,1.9,0.7,4.4,0.35,1.1,0.462774445883312
23.6,9.4,9.4,11.6,26.0,19.6,0.0,0.51,14.0,26.0,0.14,0.1,2.0,29.0,0.175,0.03,0.1,0.24,2.6,1.7,4.8,3.5,2.0,5.0,1.0,3.6,1.0,2.1,1.38,3.4,0.398271559397159
33.2,1.0,8.2,22.4,9.2,53.2,0.0,0.51,14.0,32.0,0.105,0.07,2.0,34.0,0.14,0.07,0.1,0.46,0.9,2.7,4.7,3.8,8.0,25.0,3.1,5.0,4.4,0.3,0.83,2.9,0.436746472225856
12.8,5.8,13.0,10.4,4.4,41.2,0.0,0.51,14.0,25.0,0.175,0.09,2.0,24.0,0.105,0.03,0.1,0.28,0.4,3.4,1.6,4.1,25.0,29.0,2.2,0.9,0.8,2.7,0.12,1.1,0.412476443163633
22.4,13.0,9.4,26.0,15.2,42.4,0.0,0.5,14.0,22.0,0.175,0.03,2.0,10.0,0.105,0.05,0.1,0.37,1.8,0.9,3.4,4.8,25.0,25.0,4.8,3.6,4.7,0.7,0.46,1.5,0.573293075187398
52.4,9.4,4.6,11.6,15.2,24.4,0.0,0.5,14.0,34.0,0.07,0.07,2.0,30.0,0.175,0.05,0.1,0.48,1.5,1.3,4.5,2.8,27.0,13.0,4.6,4.1,4.2,4.1,0.63,1.8,0.5267189025750809
17.6,2.2,1.0,17.6,4.4,18.4,0.0,0.5,14.0,33.0,0.035,0.01,2.0,14.0,0.105,0.03,0.1,0.13,0.5,0.7,2.1,4.1,26.0,13.0,3.5,1.6,1.7,4.7,0.29,2.0,0.277736094595356
24.8,10.6,5.8,21.2,8.0,26.8,0.0,0.51,14.0,23.0,0.175,0.1,2.0,17.0,0.175,0.04,0.1,0.36,0.9,2.4,4.9,4.7,3.0,14.0,4.2,4.0,1.2,3.7,0.67,2.1,0.436968306753769
45.2,1.0,8.2,5.6,10.4,34.0,0.0,0.51,14.0,22.0,0.105,0.03,2.0,31.0,0.105,0.08,0.1,0.36,1.1,1.1,3.2,3.3,30.0,17.0,0.9,2.4,4.1,4.0,0.73,1.9,0.376128728866449
28.4,2.2,9.4,22.4,9.2,52.0,0.0,0.51,14.0,35.0,0.14,0.03,2.0,34.0,0.175,0.02,0.1,0.15,0.8,1.6,2.9,1.8,26.0,12.0,3.8,4.3,4.2,2.1,0.19,1.2,0.503110958879357
45.2,5.8,3.4,22.4,26.0,23.2,0.0,0.51,14.0,11.0,0.105,0.02,2.0,16.0,0.07,0.01,0.1,0.11,2.5,0.7,4.2,4.5,18.0,3.0,2.7,0.9,0.7,3.5,0.19,3.7,0.595238857013514
32.0,2.2,2.2,26.0,23.6,44.8,0.0,0.51,14.0,33.0,0.175,0.1,2.0,10.0,0.105,0.07,0.1,0.29,3.1,0.8,5.0,3.6,5.0,26.0,0.7,3.1,2.2,3.9,0.61,2.1,0.630602924953016
12.8,7.0,8.2,16.4,22.4,13.6,0.0,0.51,14.0,17.0,0.105,0.02,2.0,26.0,0.14,0.04,0.1,0.18,2.0,2.2,4.6,2.9,3.0,4.0,1.5,1.1,4.4,4.5,0.83,2.2,0.438089933020944
27.2,5.8,8.2,12.8,9.2,16.0,0.0,0.51,14.0,15.0,0.14,0.07,2.0,15.0,0.07,0.05,0.1,0.14,1.0,1.9,4.9,4.9,1.0,22.0,3.9,4.1,1.4,3.3,0.62,1.1,0.441670948013806
23.6,10.6,4.6,6.8,20.0,53.2,0.0,0.51,14.0,26.0,0.175,0.03,2.0,14.0,0.07,0.03,0.1,0.26,1.4,0.9,4.5,3.7,8.0,10.0,4.6,4.6,3.8,3.4,0.72,2.3,0.301117346831998
12.8,10.6,5.8,11.6,6.8,10.0,0.0,0.5,14.0,20.0,0.14,0.06,2.0,16.0,0.105,0.05,0.1,0.2,0.9,2.5,3.3,2.0,21.0,30.0,3.9,0.6,4.5,3.6,0.11,1.0,0.4596796813774499
23.6,13.0,10.6,24.8,3.2,37.6,0.0,0.5,14.0,33.0,0.175,0.02,2.0,25.0,0.175,0.07,0.1,0.38,0.2,2.7,1.3,3.6,10.0,17.0,1.0,3.7,4.2,4.7,0.12,1.2,0.676688241778994
14.0,7.0,11.8,20.0,9.2,25.6,0.0,0.51,14.0,30.0,0.14,0.02,2.0,6.0,0.07,0.03,0.1,0.16,0.8,2.5,2.9,3.0,23.0,25.0,4.7,3.5,3.5,0.5,0.12,2.2,0.402883065683474
6.8,4.6,5.8,12.8,9.2,18.4,0.0,0.51,14.0,35.0,0.105,0.02,2.0,10.0,0.035,0.03,0.1,0.42,0.7,3.3,4.4,4.4,1.0,14.0,3.1,3.6,2.9,4.3,0.46,2.3,0.37098223377009
34.4,4.6,8.2,5.6,10.4,11.2,0.0,0.51,14.0,21.0,0.175,0.04,2.0,19.0,0.105,0.03,0.1,0.37,1.4,0.5,3.9,3.8,8.0,16.0,4.5,1.1,5.0,2.9,0.22,2.7,0.371341148715518
36.8,2.2,9.4,9.2,8.0,18.4,0.0,0.5,14.0,29.0,0.175,0.05,2.0,31.0,0.14,0.07,0.1,0.17,0.7,3.8,3.7,5.0,11.0,17.0,2.2,0.1,1.7,1.2,0.26,2.8,0.375395921270404
30.8,10.6,3.4,10.4,5.6,36.4,0.0,0.5,14.0,29.0,0.035,0.03,2.0,11.0,0.105,0.01,0.1,0.36,0.5,0.7,2.7,4.2,15.0,22.0,2.5,4.2,3.7,3.3,0.49,2.1,0.331800148045019
27.2,3.4,8.2,8.0,18.8,10.0,0.0,0.51,14.0,25.0,0.175,0.1,2.0,21.0,0.035,0.01,0.1,0.48,1.0,2.2,3.6,4.9,23.0,30.0,4.1,1.2,2.3,4.2,0.57,2.6,0.3342869900456789
41.6,8.2,5.8,10.4,16.4,11.2,0.0,0.51,14.0,35.0,0.035,0.02,2.0,17.0,0.07,0.06,0.1,0.26,2.0,3.4,4.1,4.2,6.0,20.0,3.9,0.9,3.9,0.3,0.96,1.9,0.6968092749757779
6.8,4.6,3.4,3.2,4.4,34.0,0.0,0.51,14.0,34.0,0.14,0.02,2.0,6.0,0.14,0.08,0.1,0.26,0.2,1.3,2.0,2.9,30.0,11.0,0.9,3.5,1.5,3.7,0.12,1.4,0.256941028969851
23.6,2.2,11.8,26.0,21.2,12.4,0.0,0.51,14.0,13.0,0.14,0.09,2.0,25.0,0.07,0.07,0.1,0.24,2.8,1.4,4.8,5.0,7.0,9.0,1.7,3.0,1.6,2.8,0.94,2.8,0.536226271695156
34.4,7.0,7.0,4.4,12.8,12.4,0.0,0.5,14.0,24.0,0.105,0.04,2.0,25.0,0.14,0.02,0.1,0.16,1.1,3.0,3.4,3.1,27.0,21.0,4.5,1.4,4.3,2.2,0.42,2.6,0.31769770694129
48.8,2.2,11.8,5.6,16.4,37.6,0.0,0.5,14.0,34.0,0.14,0.07,2.0,30.0,0.105,0.06,0.1,0.34,2.0,2.9,4.7,4.1,6.0,30.0,0.1,0.8,2.4,4.4,0.89,3.1,0.481167145116199
11.6,13.0,9.4,20.0,18.8,14.8,0.0,0.5,14.0,24.0,0.105,0.05,2.0,33.0,0.105,0.04,0.1,0.39,1.2,1.4,4.5,2.4,23.0,5.0,1.5,4.4,4.3,4.3,0.37,2.2,0.359914733796367
12.8,3.4,1.0,3.2,16.4,20.8,0.0,0.51,14.0,10.0,0.175,0.01,2.0,16.0,0.105,0.02,0.1,0.23,1.3,0.9,4.3,4.2,28.0,24.0,1.2,4.0,0.5,2.0,0.66,3.7,0.181089385945965
44.0,8.2,5.8,22.4,11.6,44.8,0.0,0.51,14.0,35.0,0.175,0.06,2.0,27.0,0.175,0.03,0.1,0.48,0.9,3.1,4.9,2.0,5.0,11.0,2.3,0.6,2.7,4.9,0.83,1.5,0.6935292750081531
15.2,7.0,3.4,21.2,24.8,50.8,0.0,0.5,14.0,35.0,0.14,0.07,2.0,28.0,0.105,0.05,0.1,0.49,1.2,3.8,4.4,5.0,19.0,7.0,0.4,2.2,2.1,3.7,0.53,3.7,0.401270740500066
32.0,2.2,4.6,8.0,15.2,52.0,0.0,0.5,14.0,29.0,0.14,0.03,2.0,29.0,0.14,0.01,0.1,0.15,0.7,0.4,3.8,5.0,8.0,0.0,2.4,3.1,3.6,1.1,0.27,1.8,0.391571861887188
51.2,2.2,9.4,10.4,15.2,35.2,0.0,0.5,14.0,23.0,0.035,0.02,2.0,11.0,0.175,0.05,0.1,0.28,1.9,1.5,3.0,3.6,22.0,24.0,1.1,3.6,1.1,3.9,0.21,2.7,0.5635808666279181
45.2,9.4,8.2,12.8,16.4,30.4,0.0,0.51,14.0,26.0,0.035,0.02,2.0,26.0,0.07,0.05,0.1,0.12,2.0,2.6,4.4,4.2,23.0,0.0,1.9,3.8,3.1,3.4,1.45,3.1,0.491020280425986
5.6,4.6,9.4,8.0,16.4,37.6,0.0,0.5,14.0,28.0,0.105,0.06,2.0,30.0,0.105,0.04,0.1,0.17,1.0,2.9,4.9,4.3,0.0,21.0,3.0,0.7,2.8,1.7,0.44,3.0,0.253617130812052
46.4,9.4,10.6,9.2,18.8,11.2,0.0,0.51,14.0,9.0,0.035,0.02,2.0,13.0,0.105,0.01,0.1,0.46,1.7,0.3,3.4,3.1,15.0,18.0,4.6,1.1,3.7,1.3,0.1,2.4,0.60422154048011
47.6,4.6,1.0,14.0,12.8,31.6,0.0,0.51,14.0,29.0,0.14,0.05,2.0,16.0,0.175,0.04,0.1,0.22,1.5,2.9,3.2,5.0,5.0,14.0,0.5,4.3,0.5,3.1,1.23,1.7,0.60712566250406
40.4,13.0,11.8,15.2,21.2,36.4,0.0,0.51,14.0,14.0,0.07,0.06,2.0,7.0,0.175,0.07,0.1,0.23,1.2,1.8,4.8,2.0,15.0,6.0,2.8,3.1,2.5,0.8,0.68,1.8,0.467560471751348
8.0,1.0,2.2,15.2,12.8,12.4,0.0,0.51,14.0,33.0,0.14,0.05,2.0,34.0,0.14,0.01,0.1,0.48,1.5,4.1,4.3,4.8,12.0,27.0,1.4,0.4,1.0,2.3,0.31,3.4,0.38036503643291
32.0,7.0,2.2,18.8,23.6,16.0,0.0,0.5,14.0,32.0,0.07,0.02,2.0,31.0,0.035,0.02,0.1,0.06,2.4,3.9,4.9,4.7,26.0,14.0,2.8,3.0,4.7,4.1,1.93,4.0,0.521506920057078
20.0,7.0,7.0,12.8,9.2,12.4,0.0,0.51,14.0,27.0,0.105,0.01,2.0,17.0,0.105,0.08,0.1,0.18,0.4,1.0,3.3,4.6,1.0,10.0,4.6,5.0,4.8,0.9,0.31,2.8,0.337173202482086
24.8,7.0,8.2,24.8,4.4,17.2,0.0,0.5,14.0,25.0,0.175,0.1,2.0,17.0,0.07,0.07,0.1,0.35,0.4,0.7,1.9,4.9,17.0,15.0,2.1,4.8,1.2,2.0,0.18,1.4,0.5393352314480789
15.2,7.0,10.6,24.8,9.2,19.6,0.0,0.5,14.0,27.0,0.035,0.03,2.0,32.0,0.175,0.1,0.1,0.24,1.0,0.7,1.7,4.5,9.0,3.0,3.8,3.7,2.5,4.2,0.42,1.4,0.433726901649452
6.8,4.6,1.0,14.0,4.4,12.4,0.0,0.5,14.0,8.0,0.105,0.07,2.0,17.0,0.14,0.03,0.1,0.24,0.4,0.7,1.7,3.1,7.0,3.0,4.1,1.3,4.4,2.6,0.26,1.0,0.290199255762848
32.0,4.6,7.0,17.6,22.4,37.6,0.0,0.51,14.0,28.0,0.14,0.08,2.0,29.0,0.14,0.02,0.1,0.25,2.3,0.3,5.0,5.0,3.0,19.0,2.9,0.3,4.0,3.0,0.2,3.8,0.582274370925622
27.2,10.6,3.4,12.8,8.0,17.2,0.0,0.51,14.0,34.0,0.14,0.03,2.0,27.0,0.14,0.08,0.1,0.49,1.0,1.5,3.9,3.3,7.0,28.0,3.4,2.0,4.0,1.5,0.13,2.1,0.396731216015508
17.6,3.4,13.0,10.4,10.4,19.6,0.0,0.51,14.0,34.0,0.14,0.03,2.0,11.0,0.105,0.01,0.1,0.17,0.8,0.6,4.0,2.3,15.0,24.0,2.0,4.7,0.5,4.9,0.35,2.1,0.257956675600988
9.2,10.6,13.0,26.0,11.6,18.4,0.0,0.5,14.0,11.0,0.14,0.05,2.0,18.0,0.105,0.04,0.1,0.15,0.5,1.2,2.5,2.1,3.0,1.0,0.2,0.3,1.2,1.7,0.17,1.7,0.366587162261795
9.2,3.4,4.6,26.0,22.4,31.6,0.0,0.51,14.0,31.0,0.105,0.1,2.0,34.0,0.07,0.03,0.1,0.43,2.8,0.4,4.0,4.9,4.0,7.0,2.1,0.8,0.4,3.2,0.29,3.1,0.6063914615118691
41.6,2.2,11.8,14.0,11.6,5.2,0.0,0.5,14.0,17.0,0.105,0.01,2.0,21.0,0.175,0.1,0.1,0.37,1.2,2.0,2.8,4.7,18.0,10.0,2.0,3.2,3.8,2.2,0.28,2.1,0.496808714344628
44.0,13.0,2.2,23.6,15.2,37.6,0.0,0.51,14.0,35.0,0.175,0.06,2.0,11.0,0.14,0.03,0.1,0.21,1.1,2.3,4.0,4.1,23.0,14.0,2.1,4.9,4.0,2.3,0.27,2.7,0.457661928226045
30.8,3.4,5.8,10.4,6.8,20.8,0.0,0.5,14.0,12.0,0.175,0.07,2.0,31.0,0.14,0.05,0.1,0.15,0.5,1.4,3.5,2.7,10.0,5.0,2.5,3.4,3.0,4.7,0.48,2.5,0.337534221818974
40.4,3.4,3.4,10.4,17.6,12.4,0.0,0.5,14.0,26.0,0.105,0.06,2.0,14.0,0.105,0.05,0.1,0.2,1.2,2.9,4.3,3.7,0.0,27.0,3.1,2.4,3.7,2.9,0.37,1.2,0.558521054515416
15.2,5.8,7.0,16.4,23.6,48.4,0.0,0.5,14.0,9.0,0.035,0.02,2.0,26.0,0.07,0.03,0.1,0.46,2.1,1.2,3.9,4.9,24.0,5.0,2.7,0.4,4.0,3.5,0.14,3.2,0.384984668838249
51.2,5.8,5.8,23.6,12.8,31.6,0.0,0.51,14.0,33.0,0.14,0.08,2.0,11.0,0.175,0.01,0.1,0.21,0.9,2.6,4.2,4.7,2.0,26.0,4.4,3.0,2.2,2.3,0.8,2.5,0.446851241860513
42.8,8.2,13.0,12.8,5.6,32.8,0.0,0.5,14.0,30.0,0.175,0.02,2.0,5.0,0.175,0.08,0.1,0.28,0.7,0.7,4.0,1.8,22.0,2.0,3.3,2.0,3.8,3.9,0.12,1.4,0.462018394565144
20.0,10.6,4.6,10.4,24.8,7.6,0.0,0.51,14.0,33.0,0.175,0.03,2.0,26.0,0.175,0.1,0.1,0.35,2.0,3.8,4.8,4.9,25.0,17.0,3.5,4.2,4.5,1.2,1.3,4.5,0.364920273154111
26.0,11.8,13.0,17.6,16.4,38.8,0.0,0.51,14.0,11.0,0.14,0.1,2.0,19.0,0.14,0.07,0.1,0.26,1.0,1.4,4.0,3.8,1.0,1.0,1.8,2.2,5.0,2.3,0.21,2.9,0.312854484602378
46.4,9.4,1.0,11.6,3.2,48.4,0.0,0.51,14.0,35.0,0.14,0.1,2.0,22.0,0.175,0.07,0.1,0.22,0.3,1.2,1.9,3.6,13.0,30.0,4.5,4.5,1.9,2.7,0.26,1.1,0.477589687908962
11.6,13.0,4.6,3.2,6.8,41.2,0.0,0.5,14.0,13.0,0.07,0.06,2.0,28.0,0.105,0.02,0.1,0.17,0.7,1.2,2.3,4.0,2.0,7.0,0.6,4.7,3.5,2.3,0.27,1.3,0.227577288855599
20.0,13.0,9.4,9.2,12.8,46.0,0.0,0.51,14.0,30.0,0.105,0.05,2.0,29.0,0.035,0.01,0.1,0.07,0.9,2.0,2.9,1.2,17.0,16.0,2.1,1.2,2.4,0.2,0.24,1.0,0.444479275606926
15.2,3.4,10.6,18.8,21.2,11.2,0.0,0.51,14.0,31.0,0.14,0.06,2.0,19.0,0.175,0.07,0.1,0.34,1.3,1.6,5.0,4.8,0.0,7.0,1.6,3.8,1.0,1.9,0.44,2.6,0.314459526845473
10.4,5.8,4.6,18.8,3.2,14.8,0.0,0.5,14.0,13.0,0.175,0.06,2.0,29.0,0.105,0.07,0.1,0.41,0.4,1.0,1.3,4.9,7.0,14.0,2.8,0.4,0.8,4.1,0.17,1.1,0.390912608821629
6.8,7.0,9.4,3.2,4.4,44.8,0.0,0.5,14.0,35.0,0.14,0.06,2.0,29.0,0.105,0.02,0.1,0.32,0.3,1.4,1.5,3.5,12.0,4.0,0.1,0.8,3.6,4.6,0.13,1.4,0.222574328945202
42.8,8.2,11.8,10.4,9.2,35.2,0.0,0.5,14.0,9.0,0.175,0.08,2.0,17.0,0.035,0.01,0.1,0.24,0.6,0.4,1.9,3.6,16.0,7.0,0.2,2.8,0.7,3.9,0.39,1.4,0.467188428819515
20.0,11.8,3.4,5.6,11.6,44.8,0.0,0.51,14.0,33.0,0.175,0.07,2.0,3.0,0.105,0.09,0.1,0.36,1.1,3.3,3.3,1.1,9.0,1.0,2.9,4.8,3.6,3.3,0.15,1.0,0.492304111936574
16.4,4.6,1.0,12.8,6.8,10.0,0.0,0.5,14.0,33.0,0.175,0.06,2.0,24.0,0.175,0.07,0.1,0.45,0.3,2.3,2.2,4.7,16.0,4.0,4.6,1.5,0.5,0.9,0.13,1.5,0.43635561329349
41.6,4.6,5.8,21.2,23.6,31.6,0.0,0.51,14.0,17.0,0.105,0.1,2.0,34.0,0.07,0.03,0.1,0.22,2.1,2.1,4.9,4.5,12.0,20.0,2.9,2.6,4.3,0.8,0.22,3.0,0.54422453623662
38.0,4.6,5.8,16.4,4.4,41.2,0.0,0.5,14.0,30.0,0.175,0.05,2.0,33.0,0.105,0.02,0.1,0.07,0.5,4.0,2.7,2.9,10.0,12.0,1.2,4.6,2.6,4.8,0.28,1.0,0.599349041625056
23.6,3.4,8.2,26.0,8.0,13.6,0.0,0.51,14.0,25.0,0.175,0.08,2.0,29.0,0.105,0.05,0.1,0.16,0.5,3.1,4.2,1.7,19.0,18.0,4.4,2.9,1.9,3.9,0.39,1.1,0.7719144013419821
21.2,13.0,2.2,18.8,23.6,52.0,0.0,0.5,14.0,21.0,0.105,0.07,2.0,10.0,0.105,0.09,0.1,0.18,2.2,1.9,3.8,3.6,13.0,16.0,0.4,1.6,2.8,0.8,0.94,3.4,0.400701794948224
11.6,3.4,11.8,20.0,10.4,32.8,0.0,0.51,14.0,16.0,0.14,0.02,2.0,15.0,0.07,0.04,0.1,0.44,1.4,1.4,4.5,4.8,23.0,2.0,4.2,4.0,1.1,0.7,0.13,1.8,0.404971622209381
27.2,10.6,7.0,17.6,15.2,38.8,0.0,0.5,14.0,32.0,0.07,0.03,2.0,11.0,0.105,0.08,0.1,0.43,0.8,1.1,3.9,1.6,9.0,19.0,2.2,4.8,4.2,1.4,0.34,1.5,0.454302213878194
24.8,4.6,11.8,12.8,5.6,22.0,0.0,0.5,14.0,27.0,0.14,0.1,2.0,31.0,0.035,0.03,0.1,0.48,0.3,1.6,3.1,1.2,28.0,26.0,5.0,0.7,2.4,5.0,0.16,1.1,0.6117611700019849
52.4,9.4,8.2,21.2,8.0,36.4,0.0,0.5,14.0,26.0,0.175,0.03,2.0,14.0,0.14,0.04,0.1,0.48,1.0,0.9,4.1,4.4,6.0,24.0,5.0,2.9,3.0,2.5,0.34,1.2,0.6471631935166651
18.8,13.0,2.2,15.2,26.0,40.0,0.0,0.5,14.0,32.0,0.175,0.04,2.0,22.0,0.14,0.03,0.1,0.22,1.9,3.6,4.6,4.7,21.0,22.0,0.4,2.9,0.8,2.8,0.48,3.5,0.428532941581858
29.6,1.0,5.8,6.8,16.4,38.8,0.0,0.51,14.0,33.0,0.175,0.04,2.0,14.0,0.035,0.02,0.1,0.22,1.5,0.5,4.9,3.1,2.0,30.0,1.7,2.1,1.6,4.8,0.1,1.7,0.404876359864678
8.0,2.2,7.0,18.8,9.2,41.2,0.0,0.51,14.0,23.0,0.175,0.07,2.0,25.0,0.14,0.04,0.1,0.19,1.1,1.4,4.1,4.1,3.0,20.0,1.4,4.0,4.9,0.9,0.38,1.1,0.377555788829847
28.4,9.4,7.0,8.0,4.4,24.4,0.0,0.51,14.0,3.0,0.07,0.04,2.0,28.0,0.175,0.05,0.1,0.43,0.5,0.2,2.1,2.6,7.0,13.0,3.6,0.1,3.8,2.7,0.19,2.0,0.3747158017482029
10.4,3.4,3.4,23.6,14.0,32.8,0.0,0.5,14.0,23.0,0.105,0.06,2.0,10.0,0.14,0.03,0.1,0.49,1.8,0.5,4.0,4.5,12.0,1.0,4.4,3.9,4.5,3.5,0.48,3.9,0.421242063852744
28.4,8.2,7.0,8.0,3.2,41.2,0.0,0.5,14.0,35.0,0.175,0.09,2.0,21.0,0.14,0.09,0.1,0.48,0.3,2.3,1.4,4.6,10.0,11.0,2.4,4.9,5.0,4.8,0.25,1.0,0.476894164379953
47.6,1.0,1.0,17.6,14.0,34.0,0.0,0.5,14.0,32.0,0.035,0.02,2.0,34.0,0.175,0.06,0.1,0.49,1.0,3.7,2.6,4.3,16.0,14.0,0.5,4.5,3.0,4.2,0.32,2.3,0.563339656541681
38.0,4.6,4.6,21.2,23.6,5.2,0.0,0.5,14.0,29.0,0.14,0.05,2.0,24.0,0.14,0.05,0.1,0.17,1.3,2.1,4.8,2.8,18.0,18.0,4.7,1.0,1.0,3.4,0.25,2.7,0.456031770519381
36.8,4.6,8.2,14.0,18.8,35.2,0.0,0.5,14.0,23.0,0.175,0.08,2.0,18.0,0.105,0.06,0.1,0.28,1.7,2.0,4.3,4.2,9.0,13.0,4.0,4.0,0.4,0.3,0.42,4.1,0.363781177789274
36.8,5.8,9.4,15.2,16.4,52.0,0.0,0.5,14.0,9.0,0.14,0.03,2.0,17.0,0.175,0.09,0.1,0.23,1.5,1.1,4.1,2.9,9.0,29.0,3.7,4.7,2.8,1.9,0.31,2.7,0.380396418117804
14.0,13.0,10.6,15.2,12.8,49.6,0.0,0.5,14.0,25.0,0.175,0.08,2.0,8.0,0.175,0.09,0.1,0.32,1.3,3.0,4.2,2.7,4.0,15.0,3.9,3.1,2.3,3.1,1.13,2.3,0.407870447637773
44.0,1.0,7.0,3.2,11.6,12.4,0.0,0.51,14.0,27.0,0.105,0.05,2.0,22.0,0.105,0.1,0.1,0.5,0.9,3.1,3.3,4.9,28.0,18.0,0.3,1.1,0.5,3.9,0.44,3.0,0.325250524440541
11.6,13.0,4.6,16.4,12.8,40.0,0.0,0.5,14.0,24.0,0.175,0.01,2.0,19.0,0.105,0.09,0.1,0.31,1.2,0.5,2.7,5.0,9.0,6.0,2.9,4.5,3.9,3.7,0.27,2.6,0.407983286753297
9.2,4.6,1.0,17.6,10.4,20.8,0.0,0.51,14.0,15.0,0.105,0.07,2.0,12.0,0.14,0.01,0.1,0.46,0.4,1.1,2.5,2.2,19.0,3.0,2.5,3.9,2.7,2.3,0.39,1.8,0.326145308306079
17.6,8.2,10.6,12.8,22.4,43.6,0.0,0.5,14.0,24.0,0.175,0.05,2.0,27.0,0.105,0.03,0.1,0.44,1.6,2.9,5.0,3.3,19.0,18.0,3.5,3.7,2.3,3.7,0.64,2.5,0.423818368176625
44.0,4.6,5.8,5.6,16.4,13.6,0.0,0.5,14.0,31.0,0.105,0.08,2.0,26.0,0.14,0.06,0.1,0.36,1.6,2.3,3.1,4.7,8.0,13.0,1.7,0.1,2.6,2.5,1.42,2.9,0.421353397102572
32.0,9.4,13.0,21.2,15.2,40.0,0.0,0.5,14.0,24.0,0.07,0.05,2.0,8.0,0.07,0.06,0.1,0.17,1.1,2.1,5.0,3.4,1.0,4.0,1.6,4.9,1.6,1.1,0.74,1.7,0.489690189742031
48.8,4.6,13.0,3.2,12.8,42.4,0.0,0.5,14.0,33.0,0.105,0.08,2.0,33.0,0.105,0.02,0.1,0.45,0.7,2.1,3.5,3.6,24.0,15.0,3.4,4.0,0.3,1.8,0.5,1.2,0.455696651335795
42.8,8.2,5.8,5.6,15.2,31.6,0.0,0.5,14.0,32.0,0.07,0.06,2.0,28.0,0.07,0.07,0.1,0.15,0.7,3.5,2.7,4.0,17.0,10.0,3.5,4.2,1.1,4.5,0.45,1.9,0.350636110074501
8.0,13.0,7.0,10.4,21.2,25.6,0.0,0.51,14.0,29.0,0.105,0.04,2.0,11.0,0.07,0.03,0.1,0.48,1.4,1.2,4.9,4.6,19.0,10.0,2.5,4.1,2.2,3.1,0.53,2.4,0.276268189625886
29.6,10.6,8.2,23.6,4.4,25.6,0.0,0.5,14.0,32.0,0.105,0.09,2.0,20.0,0.14,0.05,0.1,0.26,0.2,2.9,1.8,2.0,30.0,30.0,2.1,4.1,3.3,4.5,0.12,1.5,0.718528169244486
40.4,2.2,1.0,14.0,3.2,49.6,0.0,0.5,14.0,17.0,0.07,0.05,2.0,28.0,0.14,0.07,0.1,0.34,0.3,1.5,2.1,2.1,8.0,17.0,4.1,1.2,0.3,0.7,0.27,1.0,0.570581714641389
41.6,2.2,2.2,18.8,23.6,24.4,0.0,0.5,14.0,21.0,0.07,0.07,2.0,27.0,0.175,0.1,0.1,0.32,1.2,2.2,4.0,4.6,5.0,6.0,2.2,0.6,4.4,4.9,0.86,3.9,0.308194861305995
