w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,P2_Tx_W
46.4,3.4,10.6,20.0,9.2,14.8,0.0,0.51,14.0,33.0,0.105,0.05,2.0,12.0,0.105,0.02,0.1,0.32,0.5,1.3,4.3,2.7,11.0,19.0,3.9,3.7,2.1,0.1,0.33,1.9,0.132854018499179
47.6,9.4,10.6,11.6,23.6,49.6,0.0,0.51,14.0,35.0,0.175,0.03,2.0,19.0,0.14,0.07,0.1,0.44,2.6,3.6,4.5,4.1,13.0,25.0,1.3,1.1,0.5,2.8,1.72,3.3,0.130991134035884
47.6,8.2,7.0,12.8,14.0,43.6,0.0,0.51,14.0,23.0,0.07,0.02,2.0,29.0,0.07,0.07,0.1,0.27,0.9,1.2,2.9,4.2,6.0,17.0,1.5,3.8,3.0,0.8,0.23,2.7,0.193993917213868
33.2,1.0,9.4,21.2,6.8,18.4,0.0,0.5,14.0,14.0,0.175,0.03,2.0,29.0,0.105,0.08,0.1,0.34,0.7,1.8,3.4,4.5,23.0,14.0,4.8,1.6,2.4,4.7,0.18,1.1,1.1068303327596
22.4,3.4,8.2,18.8,20.0,17.2,0.0,0.5,14.0,21.0,0.175,0.06,2.0,15.0,0.14,0.02,0.1,0.47,1.4,2.2,3.7,4.1,2.0,20.0,3.2,2.3,4.4,1.6,1.0,3.2,0.184253618152411
22.4,10.6,7.0,16.4,6.8,17.2,0.0,0.51,14.0,13.0,0.07,0.04,2.0,14.0,0.07,0.04,0.1,0.5,0.8,1.2,3.1,5.0,14.0,8.0,0.1,4.8,4.9,0.9,0.32,1.2,0.251029439186262
24.8,11.8,7.0,21.2,16.4,46.0,0.0,0.51,14.0,26.0,0.175,0.06,2.0,24.0,0.14,0.1,0.1,0.34,1.9,2.8,4.2,2.9,12.0,28.0,2.2,4.7,2.7,2.6,0.8,2.0,0.0965750448844972
9.2,10.6,2.2,14.0,11.6,36.4,0.0,0.51,14.0,29.0,0.175,0.02,2.0,27.0,0.105,0.07,0.1,0.43,0.5,2.5,2.3,4.4,22.0,4.0,1.7,1.2,1.5,4.7,0.33,2.1,0.953018379425425
32.0,11.8,13.0,6.8,11.6,26.8,0.0,0.5,14.0,31.0,0.14,0.01,2.0,21.0,0.175,0.06,0.1,0.22,1.3,2.2,4.3,4.9,12.0,27.0,3.4,2.6,1.7,4.0,1.03,3.1,0.469328553124595
26.0,4.6,8.2,8.0,4.4,17.2,0.0,0.5,14.0,24.0,0.105,0.02,2.0,33.0,0.175,0.1,0.1,0.31,0.2,1.3,1.8,2.2,9.0,17.0,3.6,4.8,1.4,3.2,0.16,1.7,0.832279446048086
28.4,10.6,2.2,22.4,14.0,50.8,0.0,0.51,14.0,26.0,0.175,0.03,2.0,22.0,0.07,0.05,0.1,0.22,1.4,2.2,2.9,4.7,11.0,4.0,3.2,4.6,3.6,1.8,0.71,2.2,0.0913287315815544
45.2,10.6,11.8,10.4,26.0,11.2,0.0,0.51,14.0,14.0,0.035,0.03,2.0,28.0,0.07,0.07,0.1,0.35,2.1,1.0,4.3,4.6,14.0,19.0,4.5,4.7,3.1,1.7,0.42,3.7,0.223978008243028
18.8,11.8,10.6,8.0,8.0,26.8,0.0,0.5,14.0,15.0,0.175,0.04,2.0,34.0,0.105,0.01,0.1,0.46,1.0,0.6,1.7,2.3,7.0,4.0,0.9,3.3,5.0,0.1,0.59,1.6,0.622513063124687
24.8,13.0,3.4,14.0,16.4,38.8,0.0,0.51,14.0,5.0,0.175,0.05,2.0,12.0,0.175,0.09,0.1,0.38,1.9,0.5,4.9,2.8,6.0,30.0,2.7,3.1,2.5,2.1,0.48,2.5,0.160341443596184
28.4,3.4,9.4,17.6,21.2,24.4,0.0,0.51,14.0,35.0,0.175,0.03,2.0,28.0,0.14,0.06,0.1,0.42,2.5,4.1,4.8,4.7,6.0,29.0,1.8,1.7,3.2,2.5,1.87,4.4,0.204209475307313
45.2,5.8,4.6,23.6,16.4,50.8,0.0,0.51,14.0,25.0,0.07,0.01,2.0,12.0,0.105,0.06,0.1,0.42,1.6,2.8,4.8,3.6,1.0,0.0,1.6,1.4,3.2,1.6,1.48,2.4,0.0911362847711463
40.4,13.0,9.4,16.4,21.2,48.4,0.0,0.5,14.0,34.0,0.035,0.03,2.0,30.0,0.105,0.04,0.1,0.43,1.9,2.1,5.0,4.6,17.0,5.0,0.7,0.4,3.6,0.7,0.81,3.7,0.111005598666714
38.0,3.4,7.0,4.4,10.4,44.8,0.0,0.51,14.0,17.0,0.14,0.1,2.0,22.0,0.07,0.03,0.1,0.47,1.2,1.5,2.6,4.2,11.0,10.0,1.4,1.3,1.6,4.2,1.19,1.8,1.1492842581377
11.6,4.6,8.2,12.8,18.8,26.8,0.0,0.5,14.0,19.0,0.14,0.1,2.0,32.0,0.07,0.01,0.1,0.33,1.2,1.5,2.9,4.2,8.0,4.0,1.5,4.2,3.7,4.0,0.87,2.8,0.688560358888832
22.4,11.8,4.6,9.2,10.4,25.6,0.0,0.5,14.0,23.0,0.175,0.08,2.0,8.0,0.14,0.07,0.1,0.19,0.7,2.2,3.5,4.0,19.0,14.0,0.4,0.5,0.1,1.7,0.44,2.8,0.265723810697292
46.4,5.8,5.8,26.0,11.6,4.0,0.0,0.5,14.0,30.0,0.14,0.09,2.0,31.0,0.07,0.05,0.1,0.46,0.8,2.6,5.0,2.6,10.0,13.0,0.8,4.7,3.0,3.0,0.59,1.5,0.0452817267364636
34.4,10.6,4.6,15.2,5.6,22.0,0.0,0.51,14.0,20.0,0.14,0.06,2.0,6.0,0.105,0.05,0.1,0.28,0.5,0.5,1.2,4.5,26.0,11.0,0.4,2.4,4.4,3.2,0.11,1.0,0.177283918995721
52.4,9.4,9.4,16.4,4.4,13.6,0.0,0.51,14.0,34.0,0.175,0.09,2.0,20.0,0.105,0.05,0.1,0.21,0.4,3.3,2.3,4.6,9.0,13.0,4.1,0.6,3.6,0.3,0.35,1.5,0.0413253311751748
45.2,8.2,13.0,26.0,20.0,18.4,0.0,0.5,14.0,24.0,0.035,0.02,2.0,11.0,0.14,0.04,0.1,0.44,1.3,1.2,4.4,2.5,3.0,16.0,3.3,0.1,1.9,1.0,1.06,2.3,0.0579524009006458
39.2,2.2,5.8,23.6,8.0,14.8,0.0,0.51,14.0,27.0,0.105,0.08,2.0,22.0,0.105,0.1,0.1,0.42,0.5,3.3,5.0,2.8,8.0,9.0,3.6,2.4,0.9,3.0,0.35,1.8,0.322183107750288
34.4,7.0,9.4,12.8,3.2,23.2,0.0,0.51,14.0,30.0,0.105,0.06,2.0,24.0,0.14,0.08,0.1,0.29,0.3,2.8,1.5,4.2,1.0,26.0,1.4,4.6,3.2,3.6,0.25,1.1,0.209473252600742
52.4,8.2,2.2,11.6,22.4,42.4,0.0,0.5,14.0,31.0,0.14,0.01,2.0,10.0,0.105,0.06,0.1,0.49,2.0,3.0,4.9,2.9,26.0,6.0,1.8,1.4,1.4,2.6,0.48,2.7,0.126925892742986
47.6,2.2,8.2,17.6,8.0,18.4,0.0,0.51,14.0,28.0,0.175,0.06,2.0,8.0,0.07,0.02,0.1,0.15,0.7,2.1,3.7,2.2,12.0,5.0,1.3,2.8,5.0,2.7,0.25,1.8,0.205269287057434
20.0,13.0,7.0,15.2,4.4,11.2,0.0,0.5,14.0,10.0,0.175,0.06,2.0,5.0,0.14,0.08,0.1,0.27,0.4,1.0,1.5,1.6,2.0,29.0,1.7,1.6,2.6,4.7,0.25,1.4,0.150027624538063
20.0,11.8,3.4,22.4,18.8,42.4,0.0,0.5,14.0,31.0,0.105,0.02,2.0,24.0,0.14,0.03,0.1,0.23,1.7,0.8,4.4,2.3,8.0,7.0,4.8,1.1,0.7,3.3,0.17,1.4,0.384438448847711
39.2,3.4,5.8,26.0,18.8,52.0,0.0,0.51,14.0,27.0,0.14,0.02,2.0,30.0,0.14,0.1,0.1,0.42,1.1,2.7,3.7,2.6,16.0,28.0,2.5,3.4,3.5,3.3,1.04,2.1,0.106884573937172
26.0,9.4,7.0,24.8,20.0,41.2,0.0,0.5,14.0,24.0,0.105,0.04,2.0,8.0,0.175,0.08,0.1,0.39,2.3,1.3,4.9,2.3,28.0,10.0,4.9,2.8,3.8,0.6,0.25,1.8,0.190476877031398
40.4,10.6,11.8,12.8,8.0,32.8,0.0,0.5,14.0,25.0,0.14,0.04,2.0,35.0,0.07,0.07,0.1,0.08,1.0,1.5,2.4,1.7,19.0,27.0,4.0,0.2,2.2,1.6,0.48,1.6,0.108866981029754
40.4,8.2,13.0,10.4,4.4,40.0,0.0,0.5,14.0,23.0,0.14,0.02,2.0,7.0,0.175,0.07,0.1,0.22,0.5,2.5,2.6,5.0,13.0,26.0,0.2,4.5,3.1,3.7,0.13,1.2,0.279799668644
44.0,7.0,10.6,6.8,18.8,28.0,0.0,0.51,14.0,22.0,0.105,0.07,2.0,23.0,0.14,0.1,0.1,0.41,2.1,1.2,4.7,2.2,9.0,13.0,4.6,5.0,0.7,0.1,1.03,1.4,0.308946917542196
29.6,2.2,3.4,16.4,11.6,53.2,0.0,0.51,14.0,29.0,0.07,0.03,2.0,35.0,0.175,0.02,0.1,0.46,1.1,2.6,3.5,4.3,27.0,18.0,0.9,1.5,2.1,4.4,0.19,1.9,1.76540068772353
21.2,10.6,8.2,24.8,8.0,36.4,0.0,0.5,14.0,16.0,0.175,0.03,2.0,26.0,0.07,0.07,0.1,0.33,0.7,1.6,4.1,2.8,13.0,25.0,1.0,4.5,4.2,4.3,0.38,1.1,0.10627354334977
32.0,5.8,5.8,23.6,12.8,28.0,0.0,0.5,14.0,25.0,0.14,0.04,2.0,20.0,0.175,0.08,0.1,0.46,1.2,2.9,2.6,3.1,27.0,5.0,3.3,1.2,3.2,0.6,1.16,1.3,0.108393312937943
50.0,13.0,5.8,6.8,26.0,28.0,0.0,0.5,14.0,26.0,0.175,0.05,2.0,22.0,0.105,0.08,0.1,0.35,2.4,3.3,4.7,4.3,25.0,24.0,0.8,0.9,3.3,2.4,2.11,3.4,0.313482579260246
12.8,8.2,3.4,23.6,10.4,35.2,0.0,0.5,14.0,32.0,0.14,0.06,2.0,20.0,0.105,0.07,0.1,0.49,0.9,1.6,4.4,3.7,7.0,5.0,1.7,2.0,5.0,2.7,0.72,2.1,0.300470683750771
18.8,13.0,11.8,26.0,12.8,19.6,0.0,0.51,14.0,28.0,0.07,0.05,2.0,11.0,0.175,0.04,0.1,0.27,1.4,2.4,4.0,4.3,14.0,30.0,4.4,4.5,4.9,2.2,0.3,3.4,0.24958917378263
42.8,2.2,9.4,16.4,24.8,17.2,0.0,0.51,14.0,31.0,0.175,0.03,2.0,23.0,0.105,0.05,0.1,0.15,3.1,2.8,5.0,4.1,23.0,17.0,1.0,1.4,1.4,4.9,2.24,2.6,0.229197730037863
32.0,7.0,13.0,22.4,20.0,14.8,0.0,0.51,14.0,32.0,0.07,0.07,2.0,14.0,0.035,0.02,0.1,0.29,1.7,1.3,4.5,3.7,15.0,28.0,4.3,0.5,2.8,3.0,0.41,2.0,0.140858685398432
41.6,13.0,9.4,4.4,11.6,16.0,0.0,0.51,14.0,27.0,0.105,0.06,2.0,6.0,0.175,0.04,0.1,0.22,1.1,3.2,3.5,4.5,20.0,14.0,3.2,0.1,1.4,3.5,0.95,1.3,0.665306794131763
48.8,3.4,10.6,6.8,22.4,47.2,0.0,0.51,14.0,27.0,0.14,0.02,2.0,24.0,0.175,0.07,0.1,0.48,2.3,0.8,4.2,4.1,2.0,2.0,1.1,1.7,1.5,2.4,0.26,3.8,0.354877460911255
8.0,13.0,7.0,11.6,10.4,31.6,0.0,0.51,14.0,32.0,0.105,0.02,2.0,35.0,0.105,0.06,0.1,0.21,1.2,2.6,2.7,4.9,18.0,6.0,1.1,0.9,3.8,4.5,0.87,1.1,1.50468986626867
9.2,5.8,5.8,18.8,18.8,28.0,0.0,0.51,14.0,26.0,0.035,0.03,2.0,29.0,0.14,0.03,0.1,0.48,1.7,1.4,4.3,4.4,4.0,5.0,4.7,0.8,0.9,1.9,0.85,2.4,1.5793729306424
51.2,9.4,11.8,21.2,10.4,31.6,0.0,0.5,14.0,31.0,0.105,0.07,2.0,22.0,0.14,0.05,0.1,0.49,1.0,3.6,2.3,4.4,7.0,21.0,2.7,5.0,1.2,4.0,0.78,1.4,0.0441013893198641
32.0,9.4,2.2,14.0,9.2,17.2,0.0,0.5,14.0,7.0,0.14,0.04,2.0,21.0,0.07,0.02,0.1,0.14,0.6,0.5,1.6,3.7,12.0,16.0,0.5,5.0,2.6,3.2,0.22,1.5,0.145185803446528
50.0,13.0,4.6,15.2,12.8,24.4,0.0,0.51,14.0,35.0,0.105,0.04,2.0,15.0,0.07,0.04,0.1,0.24,1.0,2.6,3.0,3.9,11.0,6.0,3.6,4.7,4.7,4.9,0.83,1.5,0.0764609350395181
12.8,8.2,9.4,26.0,17.6,40.0,0.0,0.51,14.0,25.0,0.07,0.01,2.0,17.0,0.105,0.05,0.1,0.19,1.6,1.8,4.1,3.5,30.0,27.0,3.2,1.1,2.4,0.3,1.37,3.1,0.41557537643472
38.0,9.4,8.2,15.2,17.6,46.0,0.0,0.5,14.0,34.0,0.07,0.01,2.0,35.0,0.175,0.09,0.1,0.2,2.2,1.9,4.9,1.5,30.0,26.0,3.7,2.7,4.4,0.7,0.13,1.2,0.441138815304812
48.8,5.8,13.0,26.0,16.4,49.6,0.0,0.51,14.0,17.0,0.07,0.03,2.0,8.0,0.07,0.06,0.1,0.22,2.0,1.1,4.2,4.3,12.0,13.0,1.0,1.4,0.8,3.2,0.93,1.9,0.0696774810781845
40.4,3.4,9.4,26.0,10.4,36.4,0.0,0.51,14.0,32.0,0.105,0.06,2.0,25.0,0.07,0.06,0.1,0.34,0.9,2.3,4.8,4.7,3.0,1.0,4.4,3.5,1.4,2.8,0.85,4.5,0.102908218931704
9.2,13.0,4.6,22.4,18.8,6.4,0.0,0.51,14.0,27.0,0.07,0.06,2.0,35.0,0.07,0.04,0.1,0.5,2.1,3.2,5.0,4.1,13.0,6.0,1.0,1.5,2.1,4.2,1.25,1.3,0.670553996655456
51.2,3.4,10.6,22.4,14.0,4.0,0.0,0.5,14.0,17.0,0.175,0.06,2.0,25.0,0.105,0.07,0.1,0.28,0.8,2.1,3.6,4.9,19.0,3.0,1.8,1.0,1.5,2.5,0.43,1.9,0.063650344964126
39.2,4.6,11.8,20.0,16.4,46.0,0.0,0.51,14.0,34.0,0.175,0.02,2.0,21.0,0.07,0.06,0.1,0.18,1.9,2.4,3.8,3.2,5.0,17.0,0.3,4.3,5.0,0.2,0.34,2.1,0.118086224190811
51.2,11.8,11.8,4.4,4.4,34.0,0.0,0.5,14.0,28.0,0.175,0.01,2.0,35.0,0.07,0.02,0.1,0.16,0.2,1.6,1.5,3.5,20.0,15.0,4.3,1.1,4.9,1.6,0.1,1.2,0.536438582386853
41.6,4.6,4.6,6.8,18.8,12.4,0.0,0.51,14.0,27.0,0.07,0.03,2.0,34.0,0.175,0.02,0.1,0.47,1.1,2.2,5.0,4.6,8.0,18.0,1.2,2.3,2.8,0.8,0.91,4.1,0.432164975963289
10.4,7.0,2.2,8.0,18.8,53.2,0.0,0.51,14.0,17.0,0.14,0.04,2.0,7.0,0.105,0.04,0.1,0.29,1.5,0.6,4.3,4.1,15.0,23.0,1.6,2.1,3.6,3.3,0.32,2.0,1.94147234933492
38.0,8.2,11.8,17.6,5.6,41.2,0.0,0.51,14.0,28.0,0.105,0.03,2.0,18.0,0.035,0.02,0.1,0.13,0.5,0.8,2.7,3.4,18.0,27.0,2.8,0.3,3.4,3.0,0.48,2.3,0.101256438104257
10.4,4.6,2.2,18.8,5.6,29.2,0.0,0.51,14.0,22.0,0.175,0.07,2.0,19.0,0.035,0.01,0.1,0.4,0.4,0.6,2.8,2.3,23.0,15.0,5.0,3.6,2.4,3.5,0.17,1.0,1.23820813087289
28.4,5.8,8.2,17.6,4.4,34.0,0.0,0.5,14.0,27.0,0.07,0.06,2.0,29.0,0.105,0.1,0.1,0.28,0.2,1.8,2.2,3.9,2.0,8.0,3.9,3.4,0.4,2.7,0.18,1.1,0.504671891170668
27.2,5.8,9.4,18.8,5.6,7.6,0.0,0.5,14.0,25.0,0.175,0.09,2.0,21.0,0.175,0.04,0.1,0.2,0.7,2.1,2.5,3.3,2.0,11.0,3.9,1.7,2.3,0.1,0.12,1.1,0.283045358823584
14.0,11.8,5.8,17.6,12.8,6.4,0.0,0.5,14.0,24.0,0.035,0.03,2.0,19.0,0.175,0.1,0.1,0.45,1.1,1.7,4.5,4.4,2.0,21.0,3.3,0.3,3.8,1.7,0.68,1.8,0.479254778365524
50.0,2.2,9.4,20.0,5.6,44.8,0.0,0.51,14.0,18.0,0.035,0.02,2.0,15.0,0.07,0.01,0.1,0.1,0.5,0.2,1.8,1.4,18.0,2.0,2.5,2.1,2.8,3.6,0.12,1.3,1.76979690159685
46.4,5.8,10.6,8.0,18.8,31.6,0.0,0.51,14.0,35.0,0.105,0.02,2.0,31.0,0.105,0.09,0.1,0.25,0.9,2.0,4.6,4.7,20.0,20.0,2.1,0.2,3.9,0.8,0.65,1.8,0.258107107399543
11.6,8.2,1.0,16.4,5.6,50.8,0.0,0.51,14.0,17.0,0.175,0.06,2.0,29.0,0.14,0.08,0.1,0.15,0.7,2.2,1.4,2.5,29.0,5.0,3.6,0.2,0.7,3.5,0.48,1.2,0.633122624746281
44.0,10.6,8.2,24.8,6.8,13.6,0.0,0.5,14.0,28.0,0.175,0.02,2.0,31.0,0.105,0.1,0.1,0.43,0.8,3.5,3.3,2.7,14.0,30.0,2.0,0.2,1.5,3.7,0.72,1.7,0.0482474987400822
18.8,8.2,8.2,6.8,14.0,35.2,0.0,0.5,14.0,29.0,0.14,0.07,2.0,24.0,0.14,0.02,0.1,0.49,0.6,3.0,3.5,3.1,30.0,2.0,4.6,2.5,4.2,3.4,0.47,1.4,0.77587972073249
21.2,8.2,5.8,18.8,15.2,12.4,0.0,0.51,14.0,15.0,0.07,0.03,2.0,17.0,0.175,0.03,0.1,0.22,1.5,1.9,3.7,3.3,19.0,0.0,0.8,4.1,3.5,3.0,0.1,1.1,1.07475337671094
39.2,10.6,4.6,10.4,23.6,46.0,0.0,0.51,14.0,32.0,0.105,0.01,2.0,16.0,0.105,0.09,0.1,0.19,2.9,3.2,4.9,4.9,2.0,0.0,2.7,4.9,4.7,2.0,2.13,2.7,0.222654663652012
12.8,13.0,5.8,17.6,6.8,24.4,0.0,0.5,14.0,32.0,0.14,0.03,2.0,13.0,0.035,0.03,0.1,0.35,0.5,2.3,2.5,2.6,25.0,16.0,3.4,1.6,1.9,3.3,0.2,2.1,0.477597988065806
29.6,8.2,9.4,14.0,24.8,17.2,0.0,0.51,14.0,33.0,0.105,0.02,2.0,33.0,0.105,0.1,0.1,0.25,2.8,1.5,4.5,4.0,4.0,11.0,2.1,2.7,0.3,3.5,0.67,3.8,0.168003121982183
14.0,10.6,10.6,20.0,4.4,24.4,0.0,0.5,14.0,24.0,0.035,0.01,2.0,29.0,0.07,0.07,0.1,0.3,0.5,2.9,1.2,3.2,15.0,10.0,1.5,3.2,0.1,1.4,0.27,1.0,1.25482593099454
51.2,13.0,4.6,9.2,15.2,26.8,0.0,0.51,14.0,22.0,0.07,0.02,2.0,11.0,0.175,0.06,0.1,0.19,0.8,1.0,4.6,2.8,30.0,7.0,3.6,4.5,3.0,4.9,0.16,1.2,0.260569966541141
52.4,3.4,5.8,12.8,16.4,44.8,0.0,0.51,14.0,21.0,0.105,0.02,2.0,23.0,0.14,0.04,0.1,0.2,2.1,2.4,3.8,5.0,11.0,6.0,0.2,3.8,4.5,2.0,0.11,3.5,0.626997429061781
34.4,5.8,2.2,10.4,23.6,12.4,0.0,0.5,14.0,25.0,0.105,0.05,2.0,28.0,0.175,0.02,0.1,0.28,2.3,2.3,3.9,4.7,18.0,27.0,0.4,2.2,3.5,2.8,1.35,3.4,0.255049207690298
33.2,4.6,9.4,21.2,8.0,24.4,0.0,0.5,14.0,32.0,0.14,0.08,2.0,28.0,0.14,0.01,0.1,0.21,0.5,3.3,2.4,1.8,18.0,8.0,0.1,4.5,1.9,4.6,0.16,1.5,0.279622265441165
14.0,5.8,7.0,23.6,20.0,20.8,0.0,0.5,14.0,34.0,0.07,0.01,2.0,23.0,0.175,0.02,0.1,0.22,2.3,3.0,4.1,4.3,23.0,17.0,0.9,3.6,3.8,4.0,0.29,2.3,1.2515851585577
33.2,7.0,11.8,14.0,12.8,29.2,0.0,0.51,14.0,32.0,0.14,0.06,2.0,9.0,0.035,0.01,0.1,0.2,1.0,3.5,4.3,3.1,28.0,1.0,1.6,1.6,4.9,3.1,0.36,1.2,0.144815146837274
34.4,4.6,7.0,6.8,18.8,10.0,0.0,0.51,14.0,23.0,0.105,0.03,2.0,13.0,0.14,0.02,0.1,0.23,1.6,0.5,4.6,3.4,9.0,9.0,4.8,1.8,3.6,4.0,0.39,3.3,0.42715967557681
22.4,9.4,8.2,17.6,14.0,17.2,0.0,0.51,14.0,35.0,0.175,0.08,2.0,35.0,0.14,0.08,0.1,0.34,1.6,3.4,3.4,3.6,17.0,15.0,2.3,2.7,1.2,1.1,1.19,2.1,0.14727519845611
34.4,9.4,3.4,24.8,26.0,46.0,0.0,0.5,14.0,14.0,0.105,0.05,2.0,16.0,0.105,0.09,0.1,0.45,2.0,1.9,4.9,4.9,16.0,20.0,1.6,0.8,2.8,1.7,0.12,2.9,0.325935498264712
23.6,4.6,11.8,14.0,23.6,40.0,0.0,0.51,14.0,28.0,0.07,0.04,2.0,14.0,0.035,0.02,0.1,0.34,1.4,3.0,5.0,3.6,28.0,14.0,4.0,2.1,0.1,1.1,0.78,3.4,0.410060673985708
50.0,11.8,2.2,12.8,16.4,48.4,0.0,0.51,14.0,20.0,0.105,0.08,2.0,8.0,0.175,0.02,0.1,0.38,1.0,1.2,4.0,4.9,1.0,23.0,2.7,0.9,0.4,3.8,0.19,1.8,0.148500035993751
22.4,8.2,4.6,3.2,12.8,48.4,0.0,0.5,14.0,6.0,0.14,0.08,2.0,22.0,0.175,0.01,0.1,0.42,1.0,0.4,4.3,3.9,7.0,0.0,2.1,0.8,1.1,3.7,0.18,3.1,2.14970664929489
47.6,11.8,4.6,5.6,23.6,12.4,0.0,0.51,14.0,18.0,0.105,0.08,2.0,15.0,0.14,0.09,0.1,0.19,1.1,1.2,4.8,2.8,1.0,23.0,4.2,2.0,4.0,5.0,0.55,2.5,0.256680724545587
47.6,8.2,3.4,15.2,3.2,32.8,0.0,0.51,14.0,29.0,0.105,0.07,2.0,13.0,0.105,0.01,0.1,0.3,0.3,3.9,1.6,2.9,29.0,19.0,2.2,4.5,0.3,4.1,0.17,1.1,0.166445023545839
27.2,11.8,11.8,5.6,21.2,46.0,0.0,0.5,14.0,11.0,0.175,0.08,2.0,34.0,0.07,0.03,0.1,0.33,2.2,1.0,4.2,3.9,5.0,20.0,4.4,2.4,1.0,2.4,0.15,2.7,0.715289774221544
36.8,9.4,11.8,4.4,11.6,13.6,0.0,0.5,14.0,12.0,0.14,0.02,2.0,17.0,0.105,0.03,0.1,0.11,1.4,1.4,3.8,3.7,18.0,14.0,2.6,3.7,4.1,0.4,1.33,2.1,1.06759729596588
46.4,3.4,5.8,20.0,11.6,41.2,0.0,0.51,14.0,31.0,0.14,0.05,2.0,12.0,0.07,0.02,0.1,0.17,0.6,2.5,4.0,2.6,30.0,8.0,0.6,4.5,3.0,0.8,0.38,2.5,0.122725059745201
40.4,10.6,10.6,14.0,11.6,43.6,0.0,0.51,14.0,35.0,0.07,0.05,2.0,27.0,0.14,0.07,0.1,0.24,1.0,1.0,3.7,2.2,29.0,15.0,2.7,4.0,2.0,1.1,0.73,1.8,0.108133660938818
41.6,11.8,3.4,14.0,15.2,52.0,0.0,0.51,14.0,13.0,0.105,0.03,2.0,10.0,0.105,0.06,0.1,0.26,1.5,1.4,3.6,3.8,14.0,20.0,2.4,2.7,4.1,2.4,0.48,3.1,0.105284032786636
14.0,10.6,10.6,17.6,10.4,23.2,0.0,0.5,14.0,27.0,0.175,0.01,2.0,18.0,0.14,0.06,0.1,0.35,1.1,1.1,2.0,4.3,11.0,23.0,0.5,3.8,1.2,1.8,0.55,1.9,0.274154284461333
27.2,2.2,2.2,18.8,14.0,6.4,0.0,0.51,14.0,35.0,0.175,0.08,2.0,16.0,0.07,0.05,0.1,0.08,1.3,3.8,3.4,1.5,12.0,13.0,3.4,0.2,1.8,2.3,0.97,1.4,0.358303705206139
27.2,2.2,10.6,10.4,4.4,19.6,0.0,0.51,14.0,22.0,0.105,0.01,2.0,25.0,0.105,0.03,0.1,0.17,0.4,2.7,1.7,4.1,21.0,13.0,0.5,3.9,3.8,1.4,0.21,1.6,1.21241882872446
9.2,11.8,7.0,14.0,3.2,23.2,0.0,0.5,14.0,28.0,0.14,0.09,2.0,35.0,0.105,0.1,0.1,0.2,0.4,0.7,1.1,2.0,25.0,26.0,1.4,1.4,2.2,1.1,0.3,1.0,0.644614076906795
45.2,5.8,2.2,21.2,22.4,35.2,0.0,0.5,14.0,34.0,0.175,0.03,2.0,28.0,0.175,0.08,0.1,0.5,1.5,3.4,4.4,4.5,13.0,22.0,4.1,0.7,1.1,4.4,1.1,3.8,0.0670936387202788
36.8,1.0,3.4,10.4,8.0,29.2,0.0,0.5,14.0,11.0,0.105,0.01,2.0,11.0,0.14,0.03,0.1,0.47,0.8,1.1,2.1,3.5,12.0,1.0,3.5,4.3,5.0,0.7,0.33,1.3,1.10061597118767
29.6,13.0,7.0,24.8,16.4,42.4,0.0,0.5,14.0,24.0,0.105,0.08,2.0,32.0,0.105,0.04,0.1,0.28,1.4,2.8,3.3,4.1,0.0,0.0,4.3,0.3,4.7,2.9,0.69,2.8,0.0654590213148528
29.6,9.4,10.6,14.0,5.6,41.2,0.0,0.51,14.0,22.0,0.175,0.05,2.0,10.0,0.07,0.01,0.1,0.05,0.3,0.3,2.3,3.5,16.0,0.0,2.4,2.7,3.0,2.8,0.18,1.7,0.146091307633812
27.2,11.8,2.2,24.8,5.6,13.6,0.0,0.5,14.0,18.0,0.14,0.01,2.0,10.0,0.105,0.1,0.1,0.27,0.7,2.2,2.8,2.9,15.0,16.0,1.8,2.9,1.3,3.7,0.37,2.4,0.0873798081687843
46.4,11.8,7.0,5.6,17.6,32.8,0.0,0.51,14.0,25.0,0.07,0.05,2.0,18.0,0.105,0.09,0.1,0.17,1.6,2.4,4.5,3.3,9.0,14.0,1.3,2.3,4.2,3.8,0.98,1.4,0.384957550837035
39.2,5.8,11.8,11.6,23.6,37.6,0.0,0.5,14.0,15.0,0.175,0.04,2.0,8.0,0.105,0.01,0.1,0.49,1.4,1.5,4.7,4.4,14.0,17.0,4.2,0.9,2.8,4.9,1.06,2.9,0.169940498667274
38.0,9.4,8.2,12.8,5.6,17.2,0.0,0.51,14.0,22.0,0.175,0.06,2.0,12.0,0.105,0.1,0.1,0.38,0.4,1.9,3.6,3.6,11.0,3.0,0.5,2.2,4.7,4.7,0.3,1.8,0.0971312974717117
52.4,5.8,13.0,16.4,15.2,11.2,0.0,0.51,14.0,34.0,0.07,0.01,2.0,32.0,0.14,0.01,0.1,0.38,1.3,1.6,3.7,4.0,27.0,13.0,1.5,4.2,3.9,0.5,0.77,3.1,0.0826080414369388
