w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,P1_Rx1_W
41.6,13.0,8.2,20.0,26.0,29.2,0.0,0.51,14.0,33.0,0.175,0.08,2.0,13.0,0.105,0.09,0.1,0.5,1.3,2.0,4.4,4.7,22.0,26.0,1.7,2.7,0.2,1.3,0.38,3.9,3.05416549262887
35.6,9.4,7.0,9.2,26.0,42.4,0.0,0.51,14.0,23.0,0.175,0.02,2.0,18.0,0.105,0.05,0.1,0.32,2.1,2.7,5.0,4.5,1.0,10.0,2.6,1.0,0.1,0.8,1.44,4.4,2.75055025765611
16.4,9.4,3.4,3.2,3.2,29.2,0.0,0.51,14.0,34.0,0.175,0.01,2.0,16.0,0.07,0.01,0.1,0.2,0.4,3.3,1.2,1.7,13.0,8.0,4.6,4.6,0.3,1.0,0.12,1.0,7.46674347143541
41.6,2.2,4.6,12.8,4.4,22.0,0.0,0.51,14.0,31.0,0.105,0.07,2.0,15.0,0.14,0.01,0.1,0.47,0.3,1.0,1.5,1.9,5.0,24.0,0.6,1.2,0.6,0.5,0.1,1.2,5.81344215818065
33.2,5.8,7.0,15.2,11.6,30.4,0.0,0.5,14.0,30.0,0.105,0.03,2.0,15.0,0.175,0.09,0.1,0.42,1.0,0.5,3.9,3.5,11.0,15.0,3.2,1.8,4.7,1.1,0.46,1.4,4.48383297185384
51.2,5.8,9.4,6.8,6.8,19.6,0.0,0.5,14.0,23.0,0.175,0.01,2.0,9.0,0.175,0.1,0.1,0.42,0.5,1.4,3.3,4.3,5.0,13.0,1.9,3.0,2.7,5.0,0.41,1.6,5.14537500043283
16.4,3.4,11.8,12.8,11.6,40.0,0.0,0.51,14.0,34.0,0.175,0.1,2.0,20.0,0.14,0.02,0.1,0.22,1.1,1.3,4.0,4.0,27.0,21.0,2.9,3.5,1.7,2.1,0.53,3.1,1.87594680419449
11.6,5.8,7.0,24.8,14.0,47.2,0.0,0.5,14.0,23.0,0.035,0.01,2.0,26.0,0.175,0.01,0.1,0.36,1.5,1.2,4.4,4.9,29.0,21.0,1.5,0.2,2.5,5.0,0.46,3.4,1.69978746801941
14.0,10.6,5.8,20.0,8.0,43.6,0.0,0.51,14.0,18.0,0.105,0.03,2.0,15.0,0.14,0.07,0.1,0.39,0.9,0.8,4.0,4.4,30.0,22.0,2.4,2.9,3.5,1.0,0.27,2.5,2.65061276914033
15.2,9.4,9.4,6.8,12.8,36.4,0.0,0.51,14.0,21.0,0.105,0.1,2.0,10.0,0.175,0.01,0.1,0.39,1.3,2.1,2.3,5.0,12.0,22.0,2.4,2.5,1.3,1.8,0.56,1.6,2.80188734263779
16.4,2.2,10.6,16.4,21.2,8.8,0.0,0.5,14.0,35.0,0.105,0.01,2.0,9.0,0.14,0.06,0.1,0.31,1.6,2.6,4.8,4.2,25.0,15.0,1.8,3.1,1.2,2.6,0.13,3.9,1.74682704152877
47.6,13.0,3.4,8.0,21.2,28.0,0.0,0.5,14.0,17.0,0.035,0.03,2.0,23.0,0.07,0.03,0.1,0.36,1.5,1.9,4.6,2.7,26.0,17.0,1.5,4.3,1.7,2.2,1.26,1.8,8.85707706374975
39.2,9.4,11.8,20.0,18.8,22.0,0.0,0.5,14.0,30.0,0.105,0.09,2.0,17.0,0.105,0.1,0.1,0.17,2.2,1.3,4.8,4.3,10.0,30.0,4.8,1.9,1.5,4.4,0.55,3.6,3.5080645213257
45.2,9.4,11.8,22.4,3.2,37.6,0.0,0.5,14.0,13.0,0.14,0.08,2.0,19.0,0.175,0.01,0.1,0.46,0.2,1.0,1.8,4.7,20.0,26.0,1.0,0.5,0.3,2.8,0.13,1.0,3.65821935368123
11.6,2.2,13.0,26.0,11.6,36.4,0.0,0.5,14.0,18.0,0.035,0.01,2.0,12.0,0.07,0.06,0.1,0.29,0.9,1.7,4.8,4.3,27.0,19.0,0.1,1.2,0.8,0.1,0.33,2.4,4.65284095756103
9.2,4.6,4.6,5.6,22.4,48.4,0.0,0.51,14.0,15.0,0.14,0.04,2.0,12.0,0.105,0.04,0.1,0.13,2.9,1.8,4.9,4.9,26.0,12.0,0.3,0.8,2.4,0.8,1.25,2.1,2.7629008727903
10.4,13.0,9.4,17.6,14.0,35.2,0.0,0.51,14.0,34.0,0.14,0.09,2.0,35.0,0.07,0.06,0.1,0.18,0.8,2.2,3.5,5.0,2.0,21.0,1.3,2.0,4.9,4.0,0.19,1.1,8.11148687414684
20.0,13.0,10.6,11.6,9.2,20.8,0.0,0.5,14.0,30.0,0.07,0.03,2.0,8.0,0.105,0.05,0.1,0.14,0.6,2.7,4.3,3.5,30.0,30.0,0.7,1.8,3.1,3.8,0.15,2.5,4.21362242737955
41.6,9.4,3.4,12.8,22.4,31.6,0.0,0.5,14.0,17.0,0.105,0.1,2.0,18.0,0.14,0.02,0.1,0.49,1.7,1.7,4.9,4.4,25.0,4.0,3.8,0.7,3.6,1.6,1.66,3.4,2.72942912262309
21.2,8.2,2.2,26.0,21.2,44.8,0.0,0.5,14.0,25.0,0.07,0.07,2.0,29.0,0.14,0.09,0.1,0.36,1.4,2.6,4.0,5.0,11.0,14.0,4.9,4.4,0.7,0.3,0.65,3.5,2.26697356366777
14.0,3.4,13.0,24.8,22.4,31.6,0.0,0.51,14.0,20.0,0.07,0.05,2.0,34.0,0.14,0.06,0.1,0.21,1.5,2.7,4.3,4.0,27.0,13.0,3.9,3.1,0.6,3.8,0.43,3.5,2.11957392702641
27.2,13.0,11.8,10.4,9.2,13.6,0.0,0.51,14.0,33.0,0.105,0.05,2.0,7.0,0.175,0.05,0.1,0.26,0.8,1.3,3.6,3.1,4.0,17.0,0.1,4.2,2.1,1.2,0.37,2.8,2.46409240441297
24.8,10.6,3.4,20.0,23.6,29.2,0.0,0.51,14.0,35.0,0.14,0.01,2.0,25.0,0.175,0.03,0.1,0.38,2.1,4.2,4.0,4.0,1.0,22.0,2.3,4.8,2.7,3.4,0.98,3.3,2.1010964918344
29.6,9.4,11.8,4.4,8.0,13.6,0.0,0.51,14.0,29.0,0.07,0.01,2.0,19.0,0.14,0.04,0.1,0.16,0.9,0.8,3.0,4.4,0.0,10.0,4.6,1.9,0.7,4.5,0.71,1.6,4.71999533445293
50.0,10.6,4.6,9.2,9.2,44.8,0.0,0.51,14.0,34.0,0.14,0.08,2.0,26.0,0.07,0.01,0.1,0.21,0.7,0.9,3.3,4.1,13.0,19.0,4.1,4.5,4.3,4.5,0.37,2.7,6.3169066047658
24.8,3.4,13.0,4.4,21.2,31.6,0.0,0.5,14.0,33.0,0.14,0.07,2.0,9.0,0.175,0.1,0.1,0.41,2.0,2.4,4.5,4.6,26.0,1.0,1.5,0.2,4.9,2.5,0.6,4.0,1.68921762299594
36.8,5.8,10.6,23.6,24.8,18.4,0.0,0.5,14.0,18.0,0.14,0.02,2.0,23.0,0.175,0.03,0.1,0.32,2.5,0.9,4.3,3.5,8.0,2.0,1.9,3.9,3.3,1.0,0.43,3.4,2.46283676634004
11.6,4.6,10.6,9.2,6.8,32.8,0.0,0.5,14.0,26.0,0.14,0.01,2.0,5.0,0.035,0.02,0.1,0.4,0.6,2.3,2.4,1.8,13.0,11.0,0.1,3.9,3.8,4.9,0.27,1.4,10.4378786558056
34.4,9.4,11.8,14.0,16.4,23.2,0.0,0.51,14.0,13.0,0.105,0.09,2.0,5.0,0.175,0.08,0.1,0.41,0.9,1.7,4.5,1.7,19.0,22.0,4.7,4.8,2.4,0.5,0.63,1.5,4.19087946356809
14.0,5.8,13.0,11.6,6.8,25.6,0.0,0.5,14.0,34.0,0.07,0.05,2.0,27.0,0.07,0.07,0.1,0.14,0.4,0.8,3.1,1.9,17.0,10.0,0.8,1.9,2.0,1.4,0.22,1.6,6.08386300934421
36.8,9.4,4.6,6.8,21.2,41.2,0.0,0.5,14.0,29.0,0.105,0.06,2.0,22.0,0.035,0.02,0.1,0.5,0.9,1.0,3.6,4.8,21.0,24.0,3.8,3.9,3.2,3.1,0.11,3.5,7.20964235910446
10.4,8.2,8.2,10.4,26.0,5.2,0.0,0.51,14.0,30.0,0.105,0.09,2.0,20.0,0.14,0.04,0.1,0.33,2.2,1.7,5.0,3.6,26.0,11.0,1.8,4.1,3.1,0.5,1.4,3.1,2.0432577505104
17.6,1.0,2.2,3.2,18.8,34.0,0.0,0.5,14.0,32.0,0.105,0.08,2.0,9.0,0.14,0.01,0.1,0.2,2.4,4.1,4.5,4.2,30.0,1.0,1.1,0.9,1.8,0.1,1.31,3.7,1.65111979059704
32.0,4.6,5.8,23.6,8.0,23.2,0.0,0.51,14.0,25.0,0.105,0.02,2.0,35.0,0.175,0.01,0.1,0.44,1.0,2.2,4.7,3.2,20.0,27.0,0.5,4.7,3.6,1.6,0.1,1.5,3.99750592716194
51.2,11.8,11.8,8.0,6.8,49.6,0.0,0.5,14.0,23.0,0.07,0.01,2.0,32.0,0.175,0.1,0.1,0.43,0.6,2.8,3.3,5.0,29.0,10.0,1.1,4.7,2.1,4.4,0.33,2.7,3.75603118811547
42.8,7.0,11.8,4.4,9.2,19.6,0.0,0.51,14.0,33.0,0.14,0.02,2.0,12.0,0.105,0.09,0.1,0.2,1.1,3.0,4.9,4.8,17.0,16.0,0.6,0.3,3.9,3.4,0.47,1.8,2.29857059336499
47.6,8.2,11.8,23.6,24.8,48.4,0.0,0.51,14.0,31.0,0.14,0.08,2.0,35.0,0.035,0.03,0.1,0.19,3.1,0.7,4.2,4.2,28.0,23.0,2.8,2.5,2.1,0.6,0.56,3.5,10.8051785227774
33.2,5.8,7.0,15.2,11.6,30.4,0.0,0.5,14.0,30.0,0.105,0.03,2.0,15.0,0.175,0.09,0.1,0.42,1.0,0.5,3.9,3.5,11.0,15.0,3.2,1.8,4.7,1.1,0.46,1.4,4.39274972798
47.6,4.6,9.4,21.2,5.6,4.0,0.0,0.51,14.0,27.0,0.175,0.07,2.0,29.0,0.14,0.01,0.1,0.35,0.5,2.8,2.0,1.9,15.0,4.0,0.5,2.6,0.9,1.3,0.11,1.1,6.78771881681321
35.6,2.2,5.8,8.0,12.8,31.6,0.0,0.51,14.0,28.0,0.14,0.03,2.0,35.0,0.105,0.05,0.1,0.12,0.8,1.1,2.8,1.4,5.0,30.0,2.4,1.4,1.2,2.3,0.53,1.2,6.56149272454431
11.6,9.4,5.8,16.4,14.0,22.0,0.0,0.51,14.0,22.0,0.105,0.05,2.0,6.0,0.035,0.02,0.1,0.03,1.5,0.7,2.6,2.5,15.0,21.0,1.9,3.9,3.3,0.7,0.25,2.4,7.73593284665045
33.2,7.0,5.8,26.0,22.4,52.0,0.0,0.5,14.0,32.0,0.14,0.01,2.0,25.0,0.105,0.04,0.1,0.39,1.1,3.1,4.1,4.7,17.0,6.0,4.7,0.5,0.5,3.3,0.12,3.5,2.95667795949269
33.2,2.2,3.4,6.8,20.0,40.0,0.0,0.5,14.0,16.0,0.175,0.04,2.0,26.0,0.14,0.07,0.1,0.15,2.5,1.5,5.0,4.3,18.0,24.0,2.3,1.2,0.6,3.8,0.78,2.7,2.8967596006837
44.0,10.6,10.6,8.0,4.4,7.6,0.0,0.5,14.0,35.0,0.07,0.06,2.0,18.0,0.105,0.01,0.1,0.22,0.5,3.1,2.5,4.7,1.0,2.0,4.2,0.4,1.5,3.2,0.17,1.3,8.13238200782796
27.2,7.0,8.2,21.2,24.8,14.8,0.0,0.5,14.0,33.0,0.175,0.1,2.0,20.0,0.105,0.02,0.1,0.31,2.8,4.2,4.7,3.9,0.0,16.0,0.7,4.7,3.6,3.2,0.78,3.5,3.0036358110188
50.0,5.8,8.2,26.0,24.8,42.4,0.0,0.5,14.0,17.0,0.14,0.05,2.0,22.0,0.07,0.04,0.1,0.11,2.9,1.5,4.4,4.7,24.0,14.0,4.2,1.2,3.3,0.1,0.65,4.2,4.77320463187329
6.8,10.6,13.0,4.4,17.6,7.6,0.0,0.51,14.0,15.0,0.175,0.05,2.0,17.0,0.14,0.02,0.1,0.28,1.2,1.7,3.8,2.3,27.0,14.0,2.9,2.8,3.2,1.4,0.5,2.1,2.14339445028368
10.4,2.2,8.2,23.6,26.0,20.8,0.0,0.5,14.0,25.0,0.175,0.07,2.0,30.0,0.14,0.08,0.1,0.3,2.8,2.3,4.8,4.9,10.0,24.0,1.6,1.2,0.7,3.8,1.97,4.3,1.56821985329875
38.0,2.2,3.4,6.8,3.2,44.8,0.0,0.51,14.0,32.0,0.105,0.06,2.0,32.0,0.14,0.01,0.1,0.33,0.3,1.5,1.4,4.6,30.0,0.0,2.0,2.6,4.9,4.9,0.24,1.3,5.13339491794841
38.0,5.8,5.8,24.8,18.8,43.6,0.0,0.5,14.0,32.0,0.07,0.02,2.0,20.0,0.14,0.04,0.1,0.23,2.2,3.5,4.5,4.4,3.0,14.0,3.4,4.4,4.3,3.2,1.65,3.9,2.4497166170217
15.2,5.8,9.4,14.0,17.6,34.0,0.0,0.5,14.0,35.0,0.035,0.01,2.0,19.0,0.175,0.1,0.1,0.46,1.7,2.0,3.2,3.7,16.0,12.0,2.0,2.4,4.5,2.7,0.77,2.8,1.91675888704705
51.2,8.2,9.4,17.6,11.6,20.8,0.0,0.51,14.0,26.0,0.07,0.05,2.0,18.0,0.14,0.08,0.1,0.39,1.4,1.9,2.5,4.1,2.0,23.0,0.7,0.6,2.8,3.1,0.1,2.3,4.30449997351548
46.4,13.0,8.2,11.6,14.0,19.6,0.0,0.5,14.0,32.0,0.14,0.08,2.0,11.0,0.07,0.03,0.1,0.49,0.6,0.9,4.8,3.1,1.0,9.0,4.7,1.1,0.4,1.7,0.29,2.3,7.19256090855916
8.0,13.0,7.0,12.8,6.8,43.6,0.0,0.5,14.0,15.0,0.14,0.02,2.0,26.0,0.175,0.08,0.1,0.43,0.3,1.0,1.5,3.1,2.0,1.0,3.2,4.7,3.5,0.1,0.25,1.4,2.56938037120388
17.6,5.8,9.4,21.2,21.2,12.4,0.0,0.5,14.0,27.0,0.035,0.01,2.0,10.0,0.105,0.05,0.1,0.43,2.6,2.9,3.6,3.6,19.0,30.0,0.7,3.8,0.2,2.8,0.23,3.0,2.9004617251088
44.0,3.4,13.0,22.4,18.8,35.2,0.0,0.5,14.0,32.0,0.14,0.09,2.0,8.0,0.175,0.07,0.1,0.48,2.2,3.0,3.6,4.2,29.0,11.0,3.0,2.1,4.8,2.9,2.15,3.1,2.56719857801181
23.6,10.6,3.4,20.0,15.2,31.6,0.0,0.5,14.0,33.0,0.07,0.04,2.0,17.0,0.105,0.1,0.1,0.41,0.7,3.5,3.1,3.2,30.0,18.0,4.8,2.1,4.4,5.0,0.21,2.4,3.55593229215842
5.6,3.4,8.2,18.8,12.8,11.2,0.0,0.5,14.0,21.0,0.035,0.02,2.0,31.0,0.105,0.09,0.1,0.22,0.9,2.0,4.3,5.0,25.0,24.0,2.8,3.9,2.7,1.3,0.77,4.0,1.97569945078149
6.8,5.8,10.6,15.2,17.6,23.2,0.0,0.5,14.0,33.0,0.175,0.1,2.0,18.0,0.105,0.06,0.1,0.5,1.3,2.4,3.8,4.5,29.0,6.0,3.6,0.6,5.0,0.5,0.71,2.7,2.43055390113639
22.4,1.0,4.6,10.4,4.4,52.0,0.0,0.5,14.0,32.0,0.105,0.06,2.0,7.0,0.105,0.08,0.1,0.17,0.4,0.7,1.4,3.8,14.0,3.0,3.8,1.2,2.7,3.2,0.36,1.2,5.30768163617635
30.8,13.0,4.6,15.2,21.2,38.8,0.0,0.5,14.0,9.0,0.105,0.1,2.0,22.0,0.035,0.01,0.1,0.46,2.4,0.8,4.2,2.6,27.0,21.0,0.5,0.6,1.5,1.9,0.67,2.3,10.1942960641699
23.6,7.0,8.2,22.4,4.4,43.6,0.0,0.5,14.0,12.0,0.105,0.1,2.0,28.0,0.14,0.02,0.1,0.23,0.5,1.6,2.1,3.3,8.0,20.0,4.7,4.6,2.1,1.4,0.3,1.8,3.78990104229699
45.2,7.0,13.0,9.2,24.8,49.6,0.0,0.51,14.0,34.0,0.14,0.09,2.0,29.0,0.07,0.07,0.1,0.19,3.1,3.5,4.9,4.8,27.0,14.0,1.1,0.6,0.3,1.0,0.61,4.1,1.72665570508506
38.0,9.4,4.6,20.0,20.0,41.2,0.0,0.5,14.0,30.0,0.14,0.06,2.0,4.0,0.105,0.02,0.1,0.29,2.5,2.2,4.8,2.0,25.0,30.0,4.6,0.6,3.9,4.1,0.81,1.5,6.12936164919627
24.8,1.0,1.0,14.0,10.4,42.4,0.0,0.5,14.0,13.0,0.105,0.03,2.0,24.0,0.175,0.08,0.1,0.29,0.4,1.7,4.5,1.3,2.0,6.0,0.9,2.6,2.4,1.8,0.35,1.2,4.0748457665789
41.6,10.6,5.8,12.8,3.2,35.2,0.0,0.5,14.0,16.0,0.07,0.05,2.0,17.0,0.105,0.1,0.1,0.41,0.4,0.6,1.2,4.1,30.0,13.0,2.1,0.7,4.5,2.3,0.17,1.0,8.70031142389365
14.0,4.6,4.6,24.8,17.6,44.8,0.0,0.5,14.0,33.0,0.105,0.02,2.0,33.0,0.07,0.07,0.1,0.14,1.2,2.8,4.5,4.2,18.0,25.0,1.4,1.5,0.9,0.5,0.18,3.1,3.84700319731288
14.0,5.8,11.8,17.6,23.6,8.8,0.0,0.51,14.0,34.0,0.105,0.09,2.0,22.0,0.105,0.06,0.1,0.35,2.2,4.0,5.0,4.7,17.0,13.0,0.2,2.5,4.5,1.8,1.15,3.4,2.62280954197163
3.2,3.4,9.4,12.8,5.6,43.6,0.0,0.5,14.0,16.0,0.175,0.07,2.0,32.0,0.14,0.07,0.1,0.29,0.7,0.6,2.5,1.5,10.0,3.0,2.9,4.2,1.1,1.1,0.25,1.4,2.58065274923037
23.6,4.6,4.6,4.4,3.2,10.0,0.0,0.51,14.0,23.0,0.105,0.1,2.0,12.0,0.175,0.08,0.1,0.38,0.3,2.0,1.5,2.9,15.0,19.0,2.0,4.3,4.3,1.2,0.15,1.3,3.585890970653
24.8,10.6,2.2,12.8,3.2,34.0,0.0,0.5,14.0,29.0,0.07,0.02,2.0,22.0,0.07,0.01,0.1,0.38,0.4,3.7,1.8,4.2,30.0,28.0,4.7,1.0,2.3,1.1,0.22,1.2,8.54386399482893
29.6,1.0,11.8,11.6,10.4,28.0,0.0,0.5,14.0,18.0,0.14,0.03,2.0,9.0,0.14,0.1,0.1,0.16,0.9,1.1,3.3,4.7,2.0,4.0,2.2,2.6,1.1,1.0,0.71,1.4,4.31812786640131
45.2,5.8,4.6,11.6,23.6,53.2,0.0,0.5,14.0,18.0,0.105,0.01,2.0,34.0,0.105,0.02,0.1,0.26,2.1,0.4,4.4,4.6,18.0,11.0,0.2,3.4,0.8,3.0,0.31,4.3,4.1702763111178
6.8,13.0,7.0,16.4,11.6,48.4,0.0,0.51,14.0,15.0,0.14,0.06,2.0,34.0,0.07,0.05,0.1,0.17,0.7,0.5,4.0,2.9,8.0,28.0,3.2,4.1,3.0,2.6,0.38,1.1,7.38033630866051
36.8,7.0,1.0,3.2,6.8,14.8,0.0,0.5,14.0,28.0,0.105,0.02,2.0,31.0,0.14,0.05,0.1,0.31,0.8,1.4,4.2,4.2,16.0,18.0,2.2,3.9,4.3,1.6,0.79,1.1,6.01277709139432
10.4,2.2,8.2,4.4,4.4,4.0,0.0,0.5,14.0,34.0,0.14,0.03,2.0,8.0,0.105,0.1,0.1,0.45,0.4,4.4,2.6,4.0,16.0,1.0,1.3,3.1,3.8,3.4,0.2,1.2,1.98392843998012
34.4,1.0,8.2,10.4,8.0,5.2,0.0,0.51,14.0,13.0,0.14,0.05,2.0,5.0,0.175,0.01,0.1,0.4,1.0,1.4,3.9,2.0,16.0,14.0,1.9,0.3,3.9,1.4,0.62,1.3,3.87758336370817
4.4,4.6,7.0,11.6,4.4,6.4,0.0,0.5,14.0,32.0,0.035,0.03,2.0,18.0,0.105,0.1,0.1,0.18,0.5,4.3,1.9,3.8,20.0,20.0,3.4,5.0,1.2,5.0,0.39,1.8,2.97137952537477
22.4,9.4,11.8,18.8,10.4,17.2,0.0,0.5,14.0,29.0,0.07,0.04,2.0,31.0,0.175,0.06,0.1,0.32,1.0,0.2,2.2,1.7,18.0,5.0,2.1,0.7,3.8,3.5,0.19,1.0,5.21621912465404
14.0,7.0,13.0,9.2,21.2,31.6,0.0,0.51,14.0,16.0,0.14,0.02,2.0,11.0,0.07,0.04,0.1,0.48,2.4,0.2,4.0,4.3,1.0,24.0,2.6,2.4,1.9,0.6,0.1,3.4,4.21924420004318
21.2,4.6,7.0,24.8,18.8,12.4,0.0,0.51,14.0,33.0,0.175,0.05,2.0,19.0,0.07,0.06,0.1,0.23,1.4,4.2,5.0,2.7,28.0,15.0,1.4,2.3,0.2,3.8,0.23,2.2,5.59491314745184
10.4,5.8,10.6,11.6,24.8,52.0,0.0,0.51,14.0,32.0,0.14,0.06,2.0,18.0,0.105,0.03,0.1,0.46,1.9,3.2,5.0,4.6,17.0,12.0,4.7,0.7,3.7,3.3,0.1,3.0,2.34881323377892
30.8,8.2,2.2,16.4,16.4,25.6,0.0,0.5,14.0,26.0,0.14,0.07,2.0,11.0,0.175,0.06,0.1,0.23,2.0,2.8,4.6,2.5,24.0,8.0,4.5,0.9,2.7,2.1,1.16,2.4,2.71033885675961
22.4,8.2,8.2,14.0,8.0,50.8,0.0,0.5,14.0,24.0,0.175,0.09,2.0,12.0,0.175,0.03,0.1,0.38,0.8,2.8,2.6,3.0,15.0,20.0,3.0,4.7,4.0,4.0,0.18,1.8,2.78481704274153
51.2,7.0,7.0,16.4,18.8,8.8,0.0,0.5,14.0,9.0,0.175,0.07,2.0,20.0,0.175,0.1,0.1,0.32,1.6,0.5,4.8,3.9,17.0,25.0,2.9,2.4,0.9,0.5,0.3,1.9,4.75977071288797
23.6,9.4,8.2,24.8,4.4,14.8,0.0,0.51,14.0,35.0,0.07,0.05,2.0,33.0,0.07,0.01,0.1,0.17,0.3,2.8,2.4,4.5,7.0,12.0,1.1,4.7,3.4,0.3,0.1,1.2,10.6625491159842
15.2,10.6,10.6,26.0,10.4,32.8,0.0,0.5,14.0,20.0,0.035,0.02,2.0,17.0,0.175,0.06,0.1,0.27,1.2,2.6,3.4,3.7,2.0,30.0,2.8,2.9,2.0,4.8,1.03,3.2,2.04654331074623
35.6,8.2,13.0,9.2,10.4,24.4,0.0,0.51,14.0,25.0,0.175,0.05,2.0,12.0,0.105,0.1,0.1,0.18,0.7,1.3,3.7,2.7,3.0,2.0,2.3,1.6,1.1,3.2,0.62,2.1,4.85746933476617
52.4,7.0,11.8,4.4,3.2,7.6,0.0,0.5,14.0,26.0,0.105,0.05,2.0,34.0,0.14,0.09,0.1,0.39,0.3,0.9,1.6,4.8,19.0,8.0,5.0,4.8,0.2,3.8,0.26,1.0,7.55226651039658
4.4,7.0,13.0,3.2,9.2,52.0,0.0,0.51,14.0,14.0,0.105,0.04,2.0,14.0,0.105,0.05,0.1,0.47,0.7,0.7,2.8,3.6,2.0,10.0,4.5,0.9,2.9,2.4,0.56,1.5,5.46507750312058
9.2,7.0,10.6,22.4,22.4,43.6,0.0,0.51,14.0,34.0,0.14,0.01,2.0,11.0,0.07,0.07,0.1,0.3,2.0,2.2,4.2,3.5,13.0,10.0,4.7,4.7,0.8,4.8,1.21,2.6,4.04297795532095
5.6,8.2,5.8,9.2,8.0,52.0,0.0,0.5,14.0,35.0,0.14,0.04,2.0,17.0,0.07,0.06,0.1,0.47,0.6,3.5,4.5,4.7,0.0,15.0,0.6,1.5,4.2,0.8,0.58,1.7,4.91486637464953
17.6,8.2,5.8,4.4,12.8,8.8,0.0,0.5,14.0,34.0,0.07,0.06,2.0,34.0,0.105,0.04,0.1,0.25,1.4,2.7,4.1,3.2,6.0,12.0,1.6,1.8,3.4,4.9,0.61,2.0,3.87645064264647
9.2,1.0,5.8,15.2,9.2,31.6,0.0,0.5,14.0,29.0,0.07,0.06,2.0,14.0,0.105,0.04,0.1,0.33,1.2,3.1,4.2,4.7,4.0,21.0,4.9,4.5,3.2,2.7,0.34,1.9,3.27908430093205
11.6,5.8,10.6,4.4,3.2,34.0,0.0,0.51,14.0,15.0,0.07,0.01,2.0,34.0,0.175,0.01,0.1,0.31,0.2,1.5,1.7,3.1,4.0,1.0,3.4,4.6,0.4,1.5,0.11,1.4,2.88601879431152
44.0,11.8,2.2,5.6,12.8,28.0,0.0,0.5,14.0,34.0,0.175,0.08,2.0,14.0,0.105,0.05,0.1,0.27,1.5,4.2,3.7,2.9,21.0,13.0,4.5,1.7,4.3,2.6,0.16,1.1,8.07269558435092
18.8,7.0,4.6,24.8,18.8,19.6,0.0,0.5,14.0,28.0,0.035,0.02,2.0,24.0,0.14,0.01,0.1,0.25,1.9,3.1,4.4,4.4,21.0,23.0,4.8,2.3,1.7,2.6,1.78,4.1,1.95947820179229
22.4,8.2,2.2,26.0,18.8,46.0,0.0,0.51,14.0,21.0,0.105,0.1,2.0,16.0,0.105,0.03,0.1,0.25,2.1,2.2,4.5,2.8,20.0,9.0,1.4,3.9,5.0,2.9,1.98,1.4,5.62704625320579
52.4,3.4,5.8,6.8,22.4,22.0,0.0,0.51,14.0,18.0,0.07,0.02,2.0,8.0,0.175,0.03,0.1,0.22,1.6,2.0,3.7,3.2,21.0,27.0,0.3,0.7,4.1,3.8,0.37,3.1,3.22370336470827
36.8,13.0,2.2,14.0,11.6,7.6,0.0,0.5,14.0,18.0,0.105,0.07,2.0,10.0,0.14,0.06,0.1,0.4,0.8,1.0,4.5,4.9,30.0,8.0,2.9,3.6,1.2,1.4,0.17,1.0,6.8172098955526
33.2,7.0,9.4,12.8,16.4,5.2,0.0,0.51,14.0,31.0,0.105,0.04,2.0,13.0,0.07,0.03,0.1,0.12,2.1,3.8,4.6,4.1,17.0,27.0,1.1,2.3,3.0,0.4,0.63,1.8,7.84060370608652
20.0,1.0,9.4,24.8,9.2,52.0,0.0,0.5,14.0,6.0,0.07,0.03,2.0,26.0,0.175,0.09,0.1,0.28,0.7,0.4,3.8,2.6,23.0,12.0,0.7,1.4,0.8,3.2,0.33,2.2,3.54080770285638
52.4,9.4,8.2,20.0,11.6,26.8,0.0,0.5,14.0,33.0,0.175,0.05,2.0,8.0,0.07,0.06,0.1,0.48,1.0,2.3,3.7,2.5,17.0,19.0,1.1,4.7,3.4,4.7,0.95,2.0,8.07621756179662
9.2,10.6,10.6,17.6,10.4,7.6,0.0,0.51,14.0,19.0,0.14,0.01,2.0,7.0,0.07,0.06,0.1,0.33,1.0,2.1,3.5,4.1,0.0,25.0,0.3,3.9,0.2,1.8,0.98,2.5,4.06857586856628
23.6,1.0,3.4,24.8,8.0,48.4,0.0,0.5,14.0,25.0,0.07,0.07,2.0,35.0,0.175,0.04,0.1,0.38,0.4,1.8,3.9,4.1,26.0,23.0,0.7,3.9,0.1,3.4,0.13,2.4,3.15683278060166
11.6,11.8,2.2,14.0,6.8,7.6,0.0,0.51,14.0,24.0,0.14,0.01,2.0,19.0,0.14,0.1,0.1,0.2,0.4,2.0,3.6,2.3,27.0,7.0,2.6,2.4,0.1,4.3,0.13,1.3,3.98084761647853
51.2,8.2,4.6,22.4,10.4,29.2,0.0,0.5,14.0,32.0,0.175,0.04,2.0,18.0,0.105,0.08,0.1,0.32,1.4,2.2,3.5,4.3,20.0,3.0,0.9,4.9,1.6,4.2,0.11,1.2,8.7039844788437
