w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,P2_Rx2_W
10.4,4.6,2.2,18.8,5.6,29.2,0.0,0.51,14.0,22.0,0.175,0.07,2.0,19.0,0.035,0.01,0.1,0.4,0.4,0.6,2.8,2.3,23.0,15.0,5.0,3.6,2.4,3.5,0.17,1.0,0.0331710862305475
33.2,2.2,2.2,3.2,9.2,13.6,0.0,0.51,14.0,35.0,0.14,0.02,2.0,16.0,0.105,0.03,0.1,0.41,0.6,4.3,1.6,3.6,4.0,4.0,4.3,1.9,0.9,3.8,0.57,1.2,0.270395383744229
28.4,5.8,8.2,17.6,4.4,34.0,0.0,0.5,14.0,27.0,0.07,0.06,2.0,29.0,0.105,0.1,0.1,0.28,0.2,1.8,2.2,3.9,2.0,8.0,3.9,3.4,0.4,2.7,0.18,1.1,0.0404014901111253
27.2,5.8,9.4,18.8,5.6,7.6,0.0,0.5,14.0,25.0,0.175,0.09,2.0,21.0,0.175,0.04,0.1,0.2,0.7,2.1,2.5,3.3,2.0,11.0,3.9,1.7,2.3,0.1,0.12,1.1,0.0211675771242887
14.0,11.8,5.8,17.6,12.8,6.4,0.0,0.5,14.0,24.0,0.035,0.03,2.0,19.0,0.175,0.1,0.1,0.45,1.1,1.7,4.5,4.4,2.0,21.0,3.3,0.3,3.8,1.7,0.68,1.8,0.0748041476720454
50.0,2.2,9.4,20.0,5.6,44.8,0.0,0.51,14.0,18.0,0.035,0.02,2.0,15.0,0.07,0.01,0.1,0.1,0.5,0.2,1.8,1.4,18.0,2.0,2.5,2.1,2.8,3.6,0.12,1.3,0.0514409647795249
46.4,5.8,10.6,8.0,18.8,31.6,0.0,0.51,14.0,35.0,0.105,0.02,2.0,31.0,0.105,0.09,0.1,0.25,0.9,2.0,4.6,4.7,20.0,20.0,2.1,0.2,3.9,0.8,0.65,1.8,0.0830865919620385
11.6,8.2,1.0,16.4,5.6,50.8,0.0,0.51,14.0,17.0,0.175,0.06,2.0,29.0,0.14,0.08,0.1,0.15,0.7,2.2,1.4,2.5,29.0,5.0,3.6,0.2,0.7,3.5,0.48,1.2,0.125321846754942
44.0,10.6,8.2,24.8,6.8,13.6,0.0,0.5,14.0,28.0,0.175,0.02,2.0,31.0,0.105,0.1,0.1,0.43,0.8,3.5,3.3,2.7,14.0,30.0,2.0,0.2,1.5,3.7,0.72,1.7,0.0057526849527685
18.8,8.2,8.2,6.8,14.0,35.2,0.0,0.5,14.0,29.0,0.14,0.07,2.0,24.0,0.14,0.02,0.1,0.49,0.6,3.0,3.5,3.1,30.0,2.0,4.6,2.5,4.2,3.4,0.47,1.4,0.130181266018009
21.2,8.2,5.8,18.8,15.2,12.4,0.0,0.51,14.0,15.0,0.07,0.03,2.0,17.0,0.175,0.03,0.1,0.22,1.5,1.9,3.7,3.3,19.0,0.0,0.8,4.1,3.5,3.0,0.1,1.1,0.0411712219075683
39.2,10.6,4.6,10.4,23.6,46.0,0.0,0.51,14.0,32.0,0.105,0.01,2.0,16.0,0.105,0.09,0.1,0.19,2.9,3.2,4.9,4.9,2.0,0.0,2.7,4.9,4.7,2.0,2.13,2.7,0.0464066183743978
12.8,13.0,5.8,17.6,6.8,24.4,0.0,0.5,14.0,32.0,0.14,0.03,2.0,13.0,0.035,0.03,0.1,0.35,0.5,2.3,2.5,2.6,25.0,16.0,3.4,1.6,1.9,3.3,0.2,2.1,0.091192395455768
29.6,8.2,9.4,14.0,24.8,17.2,0.0,0.51,14.0,33.0,0.105,0.02,2.0,33.0,0.105,0.1,0.1,0.25,2.8,1.5,4.5,4.0,4.0,11.0,2.1,2.7,0.3,3.5,0.67,3.8,0.0497720416212259
14.0,10.6,10.6,20.0,4.4,24.4,0.0,0.5,14.0,24.0,0.035,0.01,2.0,29.0,0.07,0.07,0.1,0.3,0.5,2.9,1.2,3.2,15.0,10.0,1.5,3.2,0.1,1.4,0.27,1.0,0.0343471802557045
51.2,13.0,4.6,9.2,15.2,26.8,0.0,0.51,14.0,22.0,0.07,0.02,2.0,11.0,0.175,0.06,0.1,0.19,0.8,1.0,4.6,2.8,30.0,7.0,3.6,4.5,3.0,4.9,0.16,1.2,0.0603609931311954
52.4,3.4,5.8,12.8,16.4,44.8,0.0,0.51,14.0,21.0,0.105,0.02,2.0,23.0,0.14,0.04,0.1,0.2,2.1,2.4,3.8,5.0,11.0,6.0,0.2,3.8,4.5,2.0,0.11,3.5,0.0269189843276177
34.4,5.8,2.2,10.4,23.6,12.4,0.0,0.5,14.0,25.0,0.105,0.05,2.0,28.0,0.175,0.02,0.1,0.28,2.3,2.3,3.9,4.7,18.0,27.0,0.4,2.2,3.5,2.8,1.35,3.4,0.054066264047987
33.2,4.6,9.4,21.2,8.0,24.4,0.0,0.5,14.0,32.0,0.14,0.08,2.0,28.0,0.14,0.01,0.1,0.21,0.5,3.3,2.4,1.8,18.0,8.0,0.1,4.5,1.9,4.6,0.16,1.5,0.0266581993065362
14.0,5.8,7.0,23.6,20.0,20.8,0.0,0.5,14.0,34.0,0.07,0.01,2.0,23.0,0.175,0.02,0.1,0.22,2.3,3.0,4.1,4.3,23.0,17.0,0.9,3.6,3.8,4.0,0.29,2.3,0.0655324233847812
33.2,7.0,11.8,14.0,12.8,29.2,0.0,0.51,14.0,32.0,0.14,0.06,2.0,9.0,0.035,0.01,0.1,0.2,1.0,3.5,4.3,3.1,28.0,1.0,1.6,1.6,4.9,3.1,0.36,1.2,0.0125749135666167
34.4,4.6,7.0,6.8,18.8,10.0,0.0,0.51,14.0,23.0,0.105,0.03,2.0,13.0,0.14,0.02,0.1,0.23,1.6,0.5,4.6,3.4,9.0,9.0,4.8,1.8,3.6,4.0,0.39,3.3,0.15218291680378
22.4,9.4,8.2,17.6,14.0,17.2,0.0,0.51,14.0,35.0,0.175,0.08,2.0,35.0,0.14,0.08,0.1,0.34,1.6,3.4,3.4,3.6,17.0,15.0,2.3,2.7,1.2,1.1,1.19,2.1,0.0263415488186421
9.2,13.0,2.2,5.6,4.4,8.8,0.0,0.5,14.0,30.0,0.175,0.06,2.0,5.0,0.105,0.08,0.1,0.45,0.5,4.0,1.3,2.5,0.0,26.0,4.6,1.9,1.6,4.1,0.21,1.0,0.299112087606848
34.4,9.4,3.4,24.8,26.0,46.0,0.0,0.5,14.0,14.0,0.105,0.05,2.0,16.0,0.105,0.09,0.1,0.45,2.0,1.9,4.9,4.9,16.0,20.0,1.6,0.8,2.8,1.7,0.12,2.9,0.0121569017689071
23.6,4.6,11.8,14.0,23.6,40.0,0.0,0.51,14.0,28.0,0.07,0.04,2.0,14.0,0.035,0.02,0.1,0.34,1.4,3.0,5.0,3.6,28.0,14.0,4.0,2.1,0.1,1.1,0.78,3.4,0.106686315626208
50.0,11.8,2.2,12.8,16.4,48.4,0.0,0.51,14.0,20.0,0.105,0.08,2.0,8.0,0.175,0.02,0.1,0.38,1.0,1.2,4.0,4.9,1.0,23.0,2.7,0.9,0.4,3.8,0.19,1.8,0.0207379020531321
47.6,11.8,4.6,5.6,23.6,12.4,0.0,0.51,14.0,18.0,0.105,0.08,2.0,15.0,0.14,0.09,0.1,0.19,1.1,1.2,4.8,2.8,1.0,23.0,4.2,2.0,4.0,5.0,0.55,2.5,0.150106495182911
47.6,8.2,3.4,15.2,3.2,32.8,0.0,0.51,14.0,29.0,0.105,0.07,2.0,13.0,0.105,0.01,0.1,0.3,0.3,3.9,1.6,2.9,29.0,19.0,2.2,4.5,0.3,4.1,0.17,1.1,0.0205649290589734
27.2,11.8,11.8,5.6,21.2,46.0,0.0,0.5,14.0,11.0,0.175,0.08,2.0,34.0,0.07,0.03,0.1,0.33,2.2,1.0,4.2,3.9,5.0,20.0,4.4,2.4,1.0,2.4,0.15,2.7,0.248479809108693
36.8,9.4,11.8,4.4,11.6,13.6,0.0,0.5,14.0,12.0,0.14,0.02,2.0,17.0,0.105,0.03,0.1,0.11,1.4,1.4,3.8,3.7,18.0,14.0,2.6,3.7,4.1,0.4,1.33,2.1,0.242328840500068
46.4,3.4,5.8,20.0,11.6,41.2,0.0,0.51,14.0,31.0,0.14,0.05,2.0,12.0,0.07,0.02,0.1,0.17,0.6,2.5,4.0,2.6,30.0,8.0,0.6,4.5,3.0,0.8,0.38,2.5,0.0418523592806421
40.4,10.6,10.6,14.0,11.6,43.6,0.0,0.51,14.0,35.0,0.07,0.05,2.0,27.0,0.14,0.07,0.1,0.24,1.0,1.0,3.7,2.2,29.0,15.0,2.7,4.0,2.0,1.1,0.73,1.8,0.0359296419027293
41.6,11.8,3.4,14.0,15.2,52.0,0.0,0.51,14.0,13.0,0.105,0.03,2.0,10.0,0.105,0.06,0.1,0.26,1.5,1.4,3.6,3.8,14.0,20.0,2.4,2.7,4.1,2.4,0.48,3.1,0.036698005990832
14.0,10.6,10.6,17.6,10.4,23.2,0.0,0.5,14.0,27.0,0.175,0.01,2.0,18.0,0.14,0.06,0.1,0.35,1.1,1.1,2.0,4.3,11.0,23.0,0.5,3.8,1.2,1.8,0.55,1.9,0.0657338525409591
27.2,2.2,2.2,18.8,14.0,6.4,0.0,0.51,14.0,35.0,0.175,0.08,2.0,16.0,0.07,0.05,0.1,0.08,1.3,3.8,3.4,1.5,12.0,13.0,3.4,0.2,1.8,2.3,0.97,1.4,0.0321397925484526
27.2,2.2,10.6,10.4,4.4,19.6,0.0,0.51,14.0,22.0,0.105,0.01,2.0,25.0,0.105,0.03,0.1,0.17,0.4,2.7,1.7,4.1,21.0,13.0,0.5,3.9,3.8,1.4,0.21,1.6,0.182546896319819
9.2,11.8,7.0,14.0,3.2,23.2,0.0,0.5,14.0,28.0,0.14,0.09,2.0,35.0,0.105,0.1,0.1,0.2,0.4,0.7,1.1,2.0,25.0,26.0,1.4,1.4,2.2,1.1,0.3,1.0,0.166356871428452
45.2,5.8,2.2,21.2,22.4,35.2,0.0,0.5,14.0,34.0,0.175,0.03,2.0,28.0,0.175,0.08,0.1,0.5,1.5,3.4,4.4,4.5,13.0,22.0,4.1,0.7,1.1,4.4,1.1,3.8,0.0097654081491782
36.8,1.0,3.4,10.4,8.0,29.2,0.0,0.5,14.0,11.0,0.105,0.01,2.0,11.0,0.14,0.03,0.1,0.47,0.8,1.1,2.1,3.5,12.0,1.0,3.5,4.3,5.0,0.7,0.33,1.3,0.0363912132996485
29.6,13.0,7.0,24.8,16.4,42.4,0.0,0.5,14.0,24.0,0.105,0.08,2.0,32.0,0.105,0.04,0.1,0.28,1.4,2.8,3.3,4.1,0.0,0.0,4.3,0.3,4.7,2.9,0.69,2.8,0.0190860570361591
29.6,9.4,10.6,14.0,5.6,41.2,0.0,0.51,14.0,22.0,0.175,0.05,2.0,10.0,0.07,0.01,0.1,0.05,0.3,0.3,2.3,3.5,16.0,0.0,2.4,2.7,3.0,2.8,0.18,1.7,0.05448622803307
27.2,11.8,2.2,24.8,5.6,13.6,0.0,0.5,14.0,18.0,0.14,0.01,2.0,10.0,0.105,0.1,0.1,0.27,0.7,2.2,2.8,2.9,15.0,16.0,1.8,2.9,1.3,3.7,0.37,2.4,0.0237613465703292
9.2,5.8,1.0,14.0,4.4,23.2,0.0,0.51,14.0,26.0,0.105,0.02,2.0,12.0,0.105,0.06,0.1,0.46,0.3,1.2,2.4,2.4,14.0,14.0,0.8,4.1,3.2,4.9,0.11,1.3,0.222888985418283
46.4,11.8,7.0,5.6,17.6,32.8,0.0,0.51,14.0,25.0,0.07,0.05,2.0,18.0,0.105,0.09,0.1,0.17,1.6,2.4,4.5,3.3,9.0,14.0,1.3,2.3,4.2,3.8,0.98,1.4,0.14519190882658
39.2,5.8,11.8,11.6,23.6,37.6,0.0,0.5,14.0,15.0,0.175,0.04,2.0,8.0,0.105,0.01,0.1,0.49,1.4,1.5,4.7,4.4,14.0,17.0,4.2,0.9,2.8,4.9,1.06,2.9,0.0306598109397581
38.0,9.4,8.2,12.8,5.6,17.2,0.0,0.51,14.0,22.0,0.175,0.06,2.0,12.0,0.105,0.1,0.1,0.38,0.4,1.9,3.6,3.6,11.0,3.0,0.5,2.2,4.7,4.7,0.3,1.8,0.0323800901866715
52.4,5.8,13.0,16.4,15.2,11.2,0.0,0.51,14.0,34.0,0.07,0.01,2.0,32.0,0.14,0.01,0.1,0.38,1.3,1.6,3.7,4.0,27.0,13.0,1.5,4.2,3.9,0.5,0.77,3.1,0.0130366421033335
46.4,7.0,5.8,20.0,14.0,32.8,0.0,0.5,14.0,31.0,0.14,0.06,2.0,23.0,0.14,0.09,0.1,0.22,1.4,1.1,2.4,4.9,27.0,8.0,4.8,4.9,4.5,4.9,0.97,2.3,0.0157188641774728
20.0,4.6,10.6,21.2,8.0,46.0,0.0,0.5,14.0,26.0,0.175,0.09,2.0,13.0,0.035,0.01,0.1,0.42,0.8,2.6,3.2,4.5,10.0,23.0,3.8,0.9,1.0,2.9,0.52,1.7,0.0200920876615135
45.2,2.2,3.4,22.4,10.4,50.8,0.0,0.5,14.0,34.0,0.07,0.03,2.0,30.0,0.14,0.03,0.1,0.21,0.9,2.2,3.1,2.2,25.0,1.0,4.5,4.2,1.3,2.0,0.6,1.7,0.0193234904565585
34.4,9.4,2.2,22.4,15.2,29.2,0.0,0.5,14.0,28.0,0.175,0.03,2.0,25.0,0.14,0.03,0.1,0.19,1.1,2.5,4.9,3.9,4.0,28.0,3.6,0.4,3.9,2.6,0.41,1.4,0.0149407136842125
10.4,5.8,3.4,8.0,11.6,28.0,0.0,0.51,14.0,31.0,0.105,0.03,2.0,27.0,0.105,0.08,0.1,0.49,1.5,1.0,3.4,2.6,25.0,28.0,2.5,2.9,1.6,4.4,0.2,1.0,0.137626822665123
32.0,4.6,2.2,6.8,17.6,23.2,0.0,0.5,14.0,32.0,0.07,0.06,2.0,28.0,0.14,0.06,0.1,0.46,1.5,1.4,3.8,4.3,11.0,8.0,4.4,4.7,1.6,3.6,1.38,3.6,0.119273971183089
15.2,5.8,5.8,14.0,14.0,5.2,0.0,0.51,14.0,25.0,0.105,0.01,2.0,8.0,0.14,0.03,0.1,0.15,1.0,1.2,4.0,3.3,0.0,23.0,1.5,2.3,2.6,3.4,0.75,2.4,0.119883597699504
41.6,7.0,7.0,18.8,20.0,44.8,0.0,0.51,14.0,30.0,0.035,0.03,2.0,10.0,0.14,0.07,0.1,0.26,2.1,1.6,3.7,4.4,15.0,8.0,1.9,1.9,3.4,0.3,0.6,3.6,0.0228939913165773
34.4,5.8,4.6,17.6,10.4,20.8,0.0,0.5,14.0,16.0,0.175,0.08,2.0,16.0,0.07,0.06,0.1,0.48,0.5,1.7,2.5,5.0,2.0,14.0,4.6,1.8,1.6,1.9,0.2,1.8,0.0195481268921967
52.4,5.8,5.8,6.8,15.2,48.4,0.0,0.51,14.0,32.0,0.105,0.04,2.0,31.0,0.14,0.01,0.1,0.38,0.7,2.1,3.2,4.0,15.0,3.0,4.4,0.9,2.9,3.2,0.61,2.9,0.0633317502744732
21.2,13.0,1.0,9.2,5.6,48.4,0.0,0.51,14.0,20.0,0.07,0.04,2.0,15.0,0.175,0.1,0.1,0.34,0.6,2.2,4.2,5.0,10.0,24.0,3.9,0.3,0.1,4.0,0.49,1.1,0.132488463261648
22.4,2.2,4.6,9.2,23.6,42.4,0.0,0.51,14.0,20.0,0.14,0.01,2.0,24.0,0.07,0.06,0.1,0.34,1.1,1.1,4.4,4.3,24.0,5.0,1.8,2.8,2.4,0.9,0.71,3.3,0.15113401283084
22.4,5.8,13.0,14.0,18.8,8.8,0.0,0.5,14.0,28.0,0.07,0.04,2.0,15.0,0.105,0.02,0.1,0.41,2.5,0.3,3.6,2.9,29.0,3.0,4.7,3.6,4.0,3.7,0.14,2.4,0.0725190924020688
26.0,7.0,8.2,11.6,12.8,23.2,0.0,0.5,14.0,18.0,0.105,0.01,2.0,13.0,0.175,0.07,0.1,0.36,1.6,1.4,4.8,4.9,12.0,7.0,5.0,0.2,4.0,3.1,0.55,3.4,0.0541212139495614
42.8,13.0,2.2,21.2,21.2,17.2,0.0,0.51,14.0,34.0,0.14,0.02,2.0,30.0,0.07,0.07,0.1,0.37,0.9,2.6,5.0,3.5,9.0,14.0,4.7,3.4,1.2,0.7,0.78,1.9,0.0114450394116376
17.6,8.2,4.6,11.6,17.6,25.6,0.0,0.51,14.0,26.0,0.175,0.02,2.0,12.0,0.07,0.04,0.1,0.48,1.3,3.1,4.4,4.4,24.0,8.0,3.4,1.8,1.4,1.5,0.78,2.2,0.0886016604651641
32.0,3.4,3.4,26.0,24.8,6.4,0.0,0.5,14.0,17.0,0.07,0.01,2.0,26.0,0.14,0.06,0.1,0.15,2.3,1.5,4.1,4.2,11.0,7.0,1.7,0.2,0.8,2.2,0.52,3.8,0.0316082768953684
33.2,5.8,7.0,15.2,11.6,30.4,0.0,0.5,14.0,30.0,0.105,0.03,2.0,15.0,0.175,0.09,0.1,0.42,1.0,0.5,3.9,3.5,11.0,15.0,3.2,1.8,4.7,1.1,0.46,1.4,0.0260207538477505
16.4,4.6,2.2,24.8,9.2,30.4,0.0,0.5,14.0,20.0,0.105,0.01,2.0,24.0,0.14,0.08,0.1,0.48,1.0,1.4,3.6,2.3,22.0,0.0,0.1,4.4,3.9,3.8,0.38,1.7,0.0396595204115911
20.0,9.4,3.4,8.0,23.6,31.6,0.0,0.5,14.0,35.0,0.035,0.03,2.0,33.0,0.14,0.04,0.1,0.47,2.8,1.4,4.7,3.3,23.0,4.0,1.9,1.3,3.2,3.4,0.42,2.6,0.169541770608348
15.2,7.0,3.4,12.8,11.6,48.4,0.0,0.51,14.0,21.0,0.07,0.04,2.0,7.0,0.105,0.07,0.1,0.28,1.1,2.1,4.1,3.8,5.0,5.0,2.4,4.6,2.4,4.6,1.0,1.0,0.0766356361427139
34.4,2.2,9.4,21.2,23.6,43.6,0.0,0.51,14.0,35.0,0.14,0.09,2.0,17.0,0.105,0.09,0.1,0.3,2.7,0.8,4.6,4.4,12.0,12.0,0.8,2.2,3.0,2.9,0.38,4.1,0.0414576987902577
20.0,9.4,13.0,22.4,23.6,16.0,0.0,0.5,14.0,18.0,0.14,0.09,2.0,34.0,0.14,0.08,0.1,0.4,1.6,0.5,4.9,3.8,22.0,27.0,1.2,0.1,1.7,1.3,0.19,2.8,0.0301485841160494
12.8,10.6,9.4,18.8,8.0,43.6,0.0,0.5,14.0,21.0,0.105,0.08,2.0,26.0,0.175,0.03,0.1,0.34,0.9,0.4,3.6,5.0,16.0,0.0,1.6,0.1,4.3,0.6,0.32,1.3,0.0654076835378962
35.6,5.8,4.6,20.0,21.2,12.4,0.0,0.51,14.0,23.0,0.14,0.03,2.0,33.0,0.175,0.01,0.1,0.39,2.1,1.4,4.7,4.8,19.0,0.0,1.2,1.8,3.2,2.1,0.76,4.4,0.0129656872908789
52.4,8.2,13.0,23.6,15.2,22.0,0.0,0.5,14.0,19.0,0.175,0.03,2.0,29.0,0.07,0.03,0.1,0.32,1.8,2.3,4.5,1.8,8.0,21.0,0.9,4.8,4.7,2.2,0.87,1.0,0.0019118005690692
46.4,2.2,4.6,11.6,3.2,10.0,0.0,0.5,14.0,35.0,0.105,0.06,2.0,15.0,0.07,0.01,0.1,0.09,0.3,2.4,1.4,2.1,12.0,13.0,1.0,0.2,4.6,2.4,0.25,1.3,0.152189542622503
34.4,11.8,9.4,11.6,26.0,20.8,0.0,0.51,14.0,12.0,0.105,0.05,2.0,30.0,0.175,0.03,0.1,0.32,1.9,0.9,4.6,4.6,5.0,2.0,2.1,0.4,1.5,0.2,0.49,3.6,0.0412401272717559
41.6,10.6,11.8,4.4,6.8,14.8,0.0,0.51,14.0,33.0,0.105,0.02,2.0,22.0,0.14,0.08,0.1,0.42,0.8,1.8,4.6,3.4,12.0,17.0,2.5,4.9,0.4,3.0,0.33,1.8,0.172314911008835
50.0,2.2,10.6,24.8,26.0,35.2,0.0,0.5,14.0,35.0,0.105,0.08,2.0,15.0,0.105,0.02,0.1,0.37,1.6,3.7,4.7,4.7,13.0,8.0,1.4,1.7,4.0,0.7,1.4,3.2,0.010309378340124
34.4,7.0,9.4,23.6,9.2,7.6,0.0,0.51,14.0,35.0,0.105,0.04,2.0,27.0,0.175,0.06,0.1,0.48,0.4,4.0,5.0,1.1,19.0,1.0,1.5,5.0,4.7,3.7,0.12,1.0,0.0089490479430672
35.6,5.8,3.4,5.6,12.8,25.6,0.0,0.51,14.0,28.0,0.07,0.07,2.0,32.0,0.035,0.01,0.1,0.15,1.4,2.2,3.3,3.2,30.0,22.0,0.7,1.8,1.7,4.6,0.53,1.0,0.0760654658028459
30.8,4.6,9.4,15.2,4.4,25.6,0.0,0.51,14.0,28.0,0.14,0.02,2.0,25.0,0.175,0.01,0.1,0.43,0.4,0.8,2.2,3.9,20.0,5.0,0.5,3.7,3.9,0.2,0.19,1.1,0.0304718462427418
6.8,2.2,3.4,22.4,16.4,48.4,0.0,0.5,14.0,28.0,0.07,0.02,2.0,10.0,0.14,0.01,0.1,0.41,1.0,1.3,4.1,4.6,18.0,21.0,0.3,1.3,4.5,0.1,0.6,2.3,0.295528000375891
30.8,8.2,5.8,21.2,16.4,31.6,0.0,0.5,14.0,27.0,0.175,0.1,2.0,25.0,0.14,0.05,0.1,0.43,1.9,2.5,4.6,3.6,9.0,23.0,3.9,1.7,1.8,2.4,0.43,3.0,0.0165050719176832
33.2,9.4,9.4,16.4,22.4,16.0,0.0,0.5,14.0,30.0,0.175,0.05,2.0,7.0,0.105,0.07,0.1,0.33,2.0,1.6,3.9,3.8,1.0,28.0,2.1,1.0,4.7,1.4,0.46,2.9,0.0253881605204412
18.8,5.8,4.6,17.6,10.4,20.8,0.0,0.5,14.0,16.0,0.14,0.02,2.0,10.0,0.105,0.09,0.1,0.27,0.9,1.2,4.2,2.9,15.0,6.0,3.9,0.2,3.1,4.5,0.13,1.9,0.059145683140875
30.8,11.8,3.4,21.2,17.6,28.0,0.0,0.5,14.0,34.0,0.14,0.08,2.0,15.0,0.105,0.08,0.1,0.28,1.9,0.6,4.6,4.1,20.0,12.0,0.7,0.3,2.3,3.1,0.27,3.2,0.0233719662226649
42.8,13.0,10.6,6.8,10.4,50.8,0.0,0.51,14.0,29.0,0.175,0.05,2.0,5.0,0.175,0.07,0.1,0.48,0.7,1.0,3.3,2.2,3.0,12.0,0.8,2.0,1.2,4.1,0.41,2.1,0.054294950424832
28.4,9.4,8.2,10.4,26.0,32.8,0.0,0.5,14.0,31.0,0.14,0.07,2.0,20.0,0.105,0.05,0.1,0.27,3.2,3.8,4.6,4.9,4.0,15.0,2.9,4.1,2.8,2.8,1.09,4.3,0.0781714097100599
28.4,7.0,7.0,22.4,5.6,17.2,0.0,0.5,14.0,28.0,0.105,0.09,2.0,34.0,0.105,0.03,0.1,0.24,0.3,1.5,3.8,2.5,27.0,26.0,2.7,3.1,5.0,2.9,0.28,1.3,0.0339194934774838
32.0,4.6,9.4,21.2,17.6,53.2,0.0,0.51,14.0,32.0,0.175,0.06,2.0,25.0,0.105,0.09,0.1,0.42,1.8,0.5,3.5,4.8,23.0,14.0,3.7,4.3,1.3,2.8,0.17,2.5,0.0211455464690426
22.4,5.8,13.0,5.6,12.8,32.8,0.0,0.51,14.0,23.0,0.105,0.04,2.0,22.0,0.175,0.1,0.1,0.31,1.4,2.7,3.8,3.2,10.0,2.0,1.9,0.7,1.2,3.8,1.05,2.2,0.254984861832123
40.4,3.4,4.6,17.6,16.4,6.4,0.0,0.5,14.0,22.0,0.14,0.07,2.0,23.0,0.07,0.05,0.1,0.26,2.1,1.3,3.9,4.3,1.0,15.0,1.4,1.0,1.6,0.9,0.13,1.9,0.0217819866399361
47.6,3.4,4.6,15.2,15.2,43.6,0.0,0.5,14.0,33.0,0.175,0.04,2.0,11.0,0.07,0.02,0.1,0.46,1.5,2.4,4.9,3.5,12.0,28.0,4.4,2.1,1.1,2.1,1.41,1.1,0.002202898693309
17.6,11.8,5.8,9.2,16.4,25.6,0.0,0.51,14.0,20.0,0.14,0.01,2.0,29.0,0.105,0.09,0.1,0.34,1.6,1.5,3.7,3.1,14.0,2.0,4.0,2.5,0.9,1.9,0.34,2.3,0.177266322571997
46.4,13.0,8.2,20.0,12.8,36.4,0.0,0.51,14.0,14.0,0.105,0.1,2.0,9.0,0.07,0.03,0.1,0.23,0.8,1.6,4.0,2.8,21.0,5.0,4.2,0.3,0.8,2.2,0.27,2.3,0.0199292544649116
41.6,3.4,3.4,16.4,3.2,38.8,0.0,0.5,14.0,17.0,0.175,0.06,2.0,22.0,0.14,0.03,0.1,0.29,0.4,1.5,1.7,2.6,5.0,4.0,2.9,3.7,3.9,1.9,0.17,1.1,0.0290339292717862
22.4,8.2,3.4,14.0,23.6,35.2,0.0,0.5,14.0,16.0,0.175,0.03,2.0,32.0,0.07,0.02,0.1,0.16,2.9,2.1,4.4,3.9,18.0,9.0,3.7,4.5,1.0,2.1,0.17,3.8,0.0932331127847903
12.8,13.0,10.6,24.8,10.4,47.2,0.0,0.51,14.0,35.0,0.175,0.08,2.0,32.0,0.175,0.04,0.1,0.5,1.1,2.3,3.7,3.6,17.0,1.0,2.0,1.0,0.5,1.4,0.67,1.7,0.0297642518891684
52.4,13.0,4.6,24.8,3.2,46.0,0.0,0.5,14.0,30.0,0.105,0.04,2.0,35.0,0.175,0.06,0.1,0.2,0.4,1.4,1.7,2.2,17.0,23.0,4.1,0.3,0.9,2.1,0.11,1.1,0.0089820826695973
18.8,10.6,7.0,15.2,10.4,50.8,0.0,0.51,14.0,9.0,0.105,0.05,2.0,21.0,0.14,0.03,0.1,0.15,0.8,1.1,4.2,3.9,12.0,16.0,3.2,2.4,0.8,1.1,0.29,3.7,0.0888269435890075
20.0,4.6,9.4,22.4,20.0,36.4,0.0,0.5,14.0,34.0,0.105,0.02,2.0,33.0,0.105,0.02,0.1,0.22,2.4,2.3,4.9,4.3,30.0,20.0,0.9,4.6,2.3,4.7,1.81,1.9,0.0317516702345378
23.6,9.4,1.0,10.4,6.8,28.0,0.0,0.5,14.0,6.0,0.175,0.03,2.0,35.0,0.175,0.1,0.1,0.42,0.7,0.4,2.6,2.2,3.0,23.0,4.2,3.2,3.6,0.5,0.2,1.9,0.0581655248961638
34.4,10.6,9.4,8.0,15.2,49.6,0.0,0.51,14.0,35.0,0.07,0.02,2.0,35.0,0.175,0.01,0.1,0.36,1.6,2.9,4.4,3.4,14.0,4.0,1.9,1.2,1.1,3.9,1.0,1.8,0.0829941527239773
16.4,9.4,11.8,9.2,6.8,29.2,0.0,0.51,14.0,34.0,0.175,0.06,2.0,16.0,0.035,0.02,0.1,0.15,0.7,2.3,3.6,4.8,1.0,6.0,2.1,3.4,5.0,1.2,0.69,1.1,0.047628533394777
30.8,1.0,2.2,26.0,10.4,10.0,0.0,0.51,14.0,30.0,0.14,0.03,2.0,13.0,0.035,0.02,0.1,0.09,0.7,3.7,4.8,3.6,4.0,7.0,4.5,0.6,0.8,4.3,0.23,1.2,0.136744831007085
46.4,7.0,4.6,10.4,14.0,8.8,0.0,0.51,14.0,28.0,0.175,0.1,2.0,14.0,0.14,0.04,0.1,0.37,1.0,2.5,4.0,2.7,17.0,24.0,4.8,2.6,0.7,0.5,0.36,1.7,0.0265071647601704
47.6,5.8,10.6,6.8,15.2,31.6,0.0,0.51,14.0,23.0,0.105,0.06,2.0,26.0,0.14,0.04,0.1,0.32,1.8,1.9,4.3,4.1,23.0,13.0,0.6,3.8,1.8,3.0,1.26,2.1,0.0664847256477904
