w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,P1_Rx2_W
6.8,2.2,10.6,15.2,12.8,12.4,0.0,0.5,14.0,18.0,0.14,0.06,2.0,15.0,0.035,0.03,0.1,0.4,1.6,1.3,3.7,3.2,11.0,14.0,1.6,0.8,3.6,2.7,0.72,1.2,0.053317626934546
32.0,13.0,9.4,14.0,22.4,17.2,0.0,0.51,14.0,35.0,0.14,0.03,2.0,15.0,0.07,0.02,0.1,0.46,2.9,4.3,4.7,3.9,28.0,9.0,4.0,0.7,2.8,3.5,0.97,3.1,1.03158533569404
47.6,5.8,7.0,16.4,20.0,14.8,0.0,0.51,14.0,34.0,0.175,0.03,2.0,25.0,0.14,0.03,0.1,0.41,2.3,3.6,4.6,4.5,4.0,9.0,3.1,0.7,4.3,3.4,1.02,2.0,0.48168531323776
52.4,13.0,4.6,15.2,11.6,12.4,0.0,0.5,14.0,34.0,0.14,0.05,2.0,5.0,0.14,0.02,0.1,0.41,1.1,4.5,4.1,3.3,19.0,9.0,3.3,5.0,4.1,0.2,0.22,1.0,0.444518125273656
15.2,9.4,5.8,15.2,5.6,40.0,0.0,0.51,14.0,31.0,0.14,0.09,2.0,9.0,0.07,0.07,0.1,0.27,0.5,3.8,2.8,3.9,9.0,23.0,3.4,0.7,3.3,2.1,0.3,1.2,0.437000318866377
52.4,11.8,11.8,21.2,16.4,43.6,0.0,0.51,14.0,26.0,0.07,0.04,2.0,19.0,0.07,0.05,0.1,0.35,1.6,2.3,4.0,3.7,18.0,17.0,0.7,2.6,3.0,3.7,1.52,3.2,1.41547540597018
47.6,4.6,9.4,9.2,15.2,50.8,0.0,0.51,14.0,29.0,0.105,0.03,2.0,19.0,0.14,0.05,0.1,0.35,1.8,0.7,3.7,3.7,29.0,23.0,4.2,0.8,5.0,1.8,0.34,1.6,0.691056729111698
34.4,5.8,5.8,23.6,4.4,41.2,0.0,0.5,14.0,27.0,0.14,0.03,2.0,20.0,0.175,0.08,0.1,0.29,0.4,0.7,1.4,2.0,3.0,4.0,3.6,1.9,0.7,4.4,0.35,1.1,0.326699350538508
23.6,9.4,9.4,11.6,26.0,19.6,0.0,0.51,14.0,26.0,0.14,0.1,2.0,29.0,0.175,0.03,0.1,0.24,2.6,1.7,4.8,3.5,2.0,5.0,1.0,3.6,1.0,2.1,1.38,3.4,0.769685480679984
33.2,1.0,8.2,22.4,9.2,53.2,0.0,0.51,14.0,32.0,0.105,0.07,2.0,34.0,0.14,0.07,0.1,0.46,0.9,2.7,4.7,3.8,8.0,25.0,3.1,5.0,4.4,0.3,0.83,2.9,0.695061403039787
12.8,5.8,13.0,10.4,4.4,41.2,0.0,0.51,14.0,25.0,0.175,0.09,2.0,24.0,0.105,0.03,0.1,0.28,0.4,3.4,1.6,4.1,25.0,29.0,2.2,0.9,0.8,2.7,0.12,1.1,0.194389420529876
52.4,9.4,4.6,11.6,15.2,24.4,0.0,0.5,14.0,34.0,0.07,0.07,2.0,30.0,0.175,0.05,0.1,0.48,1.5,1.3,4.5,2.8,27.0,13.0,4.6,4.1,4.2,4.1,0.63,1.8,0.893448430364247
17.6,2.2,1.0,17.6,4.4,18.4,0.0,0.5,14.0,33.0,0.035,0.01,2.0,14.0,0.105,0.03,0.1,0.13,0.5,0.7,2.1,4.1,26.0,13.0,3.5,1.6,1.7,4.7,0.29,2.0,1.07254300980821
24.8,10.6,5.8,21.2,8.0,26.8,0.0,0.51,14.0,23.0,0.175,0.1,2.0,17.0,0.175,0.04,0.1,0.36,0.9,2.4,4.9,4.7,3.0,14.0,4.2,4.0,1.2,3.7,0.67,2.1,0.59589495780764
45.2,1.0,8.2,5.6,10.4,34.0,0.0,0.51,14.0,22.0,0.105,0.03,2.0,31.0,0.105,0.08,0.1,0.36,1.1,1.1,3.2,3.3,30.0,17.0,0.9,2.4,4.1,4.0,0.73,1.9,0.415486118804698
32.0,2.2,2.2,26.0,23.6,44.8,0.0,0.51,14.0,33.0,0.175,0.1,2.0,10.0,0.105,0.07,0.1,0.29,3.1,0.8,5.0,3.6,5.0,26.0,0.7,3.1,2.2,3.9,0.61,2.1,0.34632173328784
12.8,7.0,8.2,16.4,22.4,13.6,0.0,0.51,14.0,17.0,0.105,0.02,2.0,26.0,0.14,0.04,0.1,0.18,2.0,2.2,4.6,2.9,3.0,4.0,1.5,1.1,4.4,4.5,0.83,2.2,0.59448000337481
27.2,5.8,8.2,12.8,9.2,16.0,0.0,0.51,14.0,15.0,0.14,0.07,2.0,15.0,0.07,0.05,0.1,0.14,1.0,1.9,4.9,4.9,1.0,22.0,3.9,4.1,1.4,3.3,0.62,1.1,0.391930315610769
23.6,10.6,4.6,6.8,20.0,53.2,0.0,0.51,14.0,26.0,0.175,0.03,2.0,14.0,0.07,0.03,0.1,0.26,1.4,0.9,4.5,3.7,8.0,10.0,4.6,4.6,3.8,3.4,0.72,2.3,0.757586130312341
12.8,10.6,5.8,11.6,6.8,10.0,0.0,0.5,14.0,20.0,0.14,0.06,2.0,16.0,0.105,0.05,0.1,0.2,0.9,2.5,3.3,2.0,21.0,30.0,3.9,0.6,4.5,3.6,0.11,1.0,0.356256818482058
23.6,13.0,10.6,24.8,3.2,37.6,0.0,0.5,14.0,33.0,0.175,0.02,2.0,25.0,0.175,0.07,0.1,0.38,0.2,2.7,1.3,3.6,10.0,17.0,1.0,3.7,4.2,4.7,0.12,1.2,1.24076254453746
14.0,7.0,11.8,20.0,9.2,25.6,0.0,0.51,14.0,30.0,0.14,0.02,2.0,6.0,0.07,0.03,0.1,0.16,0.8,2.5,2.9,3.0,23.0,25.0,4.7,3.5,3.5,0.5,0.12,2.2,0.581110128748351
6.8,4.6,5.8,12.8,9.2,18.4,0.0,0.51,14.0,35.0,0.105,0.02,2.0,10.0,0.035,0.03,0.1,0.42,0.7,3.3,4.4,4.4,1.0,14.0,3.1,3.6,2.9,4.3,0.46,2.3,0.874050243304627
36.8,2.2,9.4,9.2,8.0,18.4,0.0,0.5,14.0,29.0,0.175,0.05,2.0,31.0,0.14,0.07,0.1,0.17,0.7,3.8,3.7,5.0,11.0,17.0,2.2,0.1,1.7,1.2,0.26,2.8,1.19894647316768
30.8,10.6,3.4,10.4,5.6,36.4,0.0,0.5,14.0,29.0,0.035,0.03,2.0,11.0,0.105,0.01,0.1,0.36,0.5,0.7,2.7,4.2,15.0,22.0,2.5,4.2,3.7,3.3,0.49,2.1,1.30337323344021
41.6,8.2,5.8,10.4,16.4,11.2,0.0,0.51,14.0,35.0,0.035,0.02,2.0,17.0,0.07,0.06,0.1,0.26,2.0,3.4,4.1,4.2,6.0,20.0,3.9,0.9,3.9,0.3,0.96,1.9,1.31246215206309
6.8,4.6,3.4,3.2,4.4,34.0,0.0,0.51,14.0,34.0,0.14,0.02,2.0,6.0,0.14,0.08,0.1,0.26,0.2,1.3,2.0,2.9,30.0,11.0,0.9,3.5,1.5,3.7,0.12,1.4,0.419990966232964
23.6,2.2,11.8,26.0,21.2,12.4,0.0,0.51,14.0,13.0,0.14,0.09,2.0,25.0,0.07,0.07,0.1,0.24,2.8,1.4,4.8,5.0,7.0,9.0,1.7,3.0,1.6,2.8,0.94,2.8,0.349058886737945
34.4,7.0,7.0,4.4,12.8,12.4,0.0,0.5,14.0,24.0,0.105,0.04,2.0,25.0,0.14,0.02,0.1,0.16,1.1,3.0,3.4,3.1,27.0,21.0,4.5,1.4,4.3,2.2,0.42,2.6,1.34705195848317
11.6,13.0,9.4,20.0,18.8,14.8,0.0,0.5,14.0,24.0,0.105,0.05,2.0,33.0,0.105,0.04,0.1,0.39,1.2,1.4,4.5,2.4,23.0,5.0,1.5,4.4,4.3,4.3,0.37,2.2,0.627353304869178
12.8,3.4,1.0,3.2,16.4,20.8,0.0,0.51,14.0,10.0,0.175,0.01,2.0,16.0,0.105,0.02,0.1,0.23,1.3,0.9,4.3,4.2,28.0,24.0,1.2,4.0,0.5,2.0,0.66,3.7,0.42610908631249
44.0,8.2,5.8,22.4,11.6,44.8,0.0,0.51,14.0,35.0,0.175,0.06,2.0,27.0,0.175,0.03,0.1,0.48,0.9,3.1,4.9,2.0,5.0,11.0,2.3,0.6,2.7,4.9,0.83,1.5,0.512006995104443
15.2,7.0,3.4,21.2,24.8,50.8,0.0,0.5,14.0,35.0,0.14,0.07,2.0,28.0,0.105,0.05,0.1,0.49,1.2,3.8,4.4,5.0,19.0,7.0,0.4,2.2,2.1,3.7,0.53,3.7,0.354421975141768
32.0,2.2,4.6,8.0,15.2,52.0,0.0,0.5,14.0,29.0,0.14,0.03,2.0,29.0,0.14,0.01,0.1,0.15,0.7,0.4,3.8,5.0,8.0,0.0,2.4,3.1,3.6,1.1,0.27,1.8,0.710267539435233
51.2,2.2,9.4,10.4,15.2,35.2,0.0,0.5,14.0,23.0,0.035,0.02,2.0,11.0,0.175,0.05,0.1,0.28,1.9,1.5,3.0,3.6,22.0,24.0,1.1,3.6,1.1,3.9,0.21,2.7,0.911512745750158
5.6,4.6,9.4,8.0,16.4,37.6,0.0,0.5,14.0,28.0,0.105,0.06,2.0,30.0,0.105,0.04,0.1,0.17,1.0,2.9,4.9,4.3,0.0,21.0,3.0,0.7,2.8,1.7,0.44,3.0,0.44209121923686
46.4,9.4,10.6,9.2,18.8,11.2,0.0,0.51,14.0,9.0,0.035,0.02,2.0,13.0,0.105,0.01,0.1,0.46,1.7,0.3,3.4,3.1,15.0,18.0,4.6,1.1,3.7,1.3,0.1,2.4,1.59025332382856
47.6,4.6,1.0,14.0,12.8,31.6,0.0,0.51,14.0,29.0,0.14,0.05,2.0,16.0,0.175,0.04,0.1,0.22,1.5,2.9,3.2,5.0,5.0,14.0,0.5,4.3,0.5,3.1,1.23,1.7,0.563093851581543
40.4,13.0,11.8,15.2,21.2,36.4,0.0,0.51,14.0,14.0,0.07,0.06,2.0,7.0,0.175,0.07,0.1,0.23,1.2,1.8,4.8,2.0,15.0,6.0,2.8,3.1,2.5,0.8,0.68,1.8,1.35726300541124
8.0,1.0,2.2,15.2,12.8,12.4,0.0,0.51,14.0,33.0,0.14,0.05,2.0,34.0,0.14,0.01,0.1,0.48,1.5,4.1,4.3,4.8,12.0,27.0,1.4,0.4,1.0,2.3,0.31,3.4,0.249050695182928
32.0,7.0,2.2,18.8,23.6,16.0,0.0,0.5,14.0,32.0,0.07,0.02,2.0,31.0,0.035,0.02,0.1,0.06,2.4,3.9,4.9,4.7,26.0,14.0,2.8,3.0,4.7,4.1,1.93,4.0,1.24106760001068
20.0,7.0,7.0,12.8,9.2,12.4,0.0,0.51,14.0,27.0,0.105,0.01,2.0,17.0,0.105,0.08,0.1,0.18,0.4,1.0,3.3,4.6,1.0,10.0,4.6,5.0,4.8,0.9,0.31,2.8,1.12480108943246
24.8,7.0,8.2,24.8,4.4,17.2,0.0,0.5,14.0,25.0,0.175,0.1,2.0,17.0,0.07,0.07,0.1,0.35,0.4,0.7,1.9,4.9,17.0,15.0,2.1,4.8,1.2,2.0,0.18,1.4,0.770446413713801
15.2,7.0,10.6,24.8,9.2,19.6,0.0,0.5,14.0,27.0,0.035,0.03,2.0,32.0,0.175,0.1,0.1,0.24,1.0,0.7,1.7,4.5,9.0,3.0,3.8,3.7,2.5,4.2,0.42,1.4,0.949734014578005
6.8,4.6,1.0,14.0,4.4,12.4,0.0,0.5,14.0,8.0,0.105,0.07,2.0,17.0,0.14,0.03,0.1,0.24,0.4,0.7,1.7,3.1,7.0,3.0,4.1,1.3,4.4,2.6,0.26,1.0,0.184212728341361
27.2,10.6,3.4,12.8,8.0,17.2,0.0,0.51,14.0,34.0,0.14,0.03,2.0,27.0,0.14,0.08,0.1,0.49,1.0,1.5,3.9,3.3,7.0,28.0,3.4,2.0,4.0,1.5,0.13,2.1,0.494379181129605
9.2,10.6,13.0,26.0,11.6,18.4,0.0,0.5,14.0,11.0,0.14,0.05,2.0,18.0,0.105,0.04,0.1,0.15,0.5,1.2,2.5,2.1,3.0,1.0,0.2,0.3,1.2,1.7,0.17,1.7,0.710206438702663
9.2,3.4,4.6,26.0,22.4,31.6,0.0,0.51,14.0,31.0,0.105,0.1,2.0,34.0,0.07,0.03,0.1,0.43,2.8,0.4,4.0,4.9,4.0,7.0,2.1,0.8,0.4,3.2,0.29,3.1,1.17923749744007
41.6,2.2,11.8,14.0,11.6,5.2,0.0,0.5,14.0,17.0,0.105,0.01,2.0,21.0,0.175,0.1,0.1,0.37,1.2,2.0,2.8,4.7,18.0,10.0,2.0,3.2,3.8,2.2,0.28,2.1,0.379794566269119
44.0,13.0,2.2,23.6,15.2,37.6,0.0,0.51,14.0,35.0,0.175,0.06,2.0,11.0,0.14,0.03,0.1,0.21,1.1,2.3,4.0,4.1,23.0,14.0,2.1,4.9,4.0,2.3,0.27,2.7,0.615445887707631
40.4,3.4,3.4,10.4,17.6,12.4,0.0,0.5,14.0,26.0,0.105,0.06,2.0,14.0,0.105,0.05,0.1,0.2,1.2,2.9,4.3,3.7,0.0,27.0,3.1,2.4,3.7,2.9,0.37,1.2,0.490608707538257
20.0,10.6,4.6,10.4,24.8,7.6,0.0,0.51,14.0,33.0,0.175,0.03,2.0,26.0,0.175,0.1,0.1,0.35,2.0,3.8,4.8,4.9,25.0,17.0,3.5,4.2,4.5,1.2,1.3,4.5,0.753279895022195
11.6,13.0,4.6,3.2,6.8,41.2,0.0,0.5,14.0,13.0,0.07,0.06,2.0,28.0,0.105,0.02,0.1,0.17,0.7,1.2,2.3,4.0,2.0,7.0,0.6,4.7,3.5,2.3,0.27,1.3,0.686877346475833
20.0,13.0,9.4,9.2,12.8,46.0,0.0,0.51,14.0,30.0,0.105,0.05,2.0,29.0,0.035,0.01,0.1,0.07,0.9,2.0,2.9,1.2,17.0,16.0,2.1,1.2,2.4,0.2,0.24,1.0,0.483995793437562
10.4,5.8,4.6,18.8,3.2,14.8,0.0,0.5,14.0,13.0,0.175,0.06,2.0,29.0,0.105,0.07,0.1,0.41,0.4,1.0,1.3,4.9,7.0,14.0,2.8,0.4,0.8,4.1,0.17,1.1,0.092075212568885
6.8,7.0,9.4,3.2,4.4,44.8,0.0,0.5,14.0,35.0,0.14,0.06,2.0,29.0,0.105,0.02,0.1,0.32,0.3,1.4,1.5,3.5,12.0,4.0,0.1,0.8,3.6,4.6,0.13,1.4,0.338131042365584
42.8,8.2,11.8,10.4,9.2,35.2,0.0,0.5,14.0,9.0,0.175,0.08,2.0,17.0,0.035,0.01,0.1,0.24,0.6,0.4,1.9,3.6,16.0,7.0,0.2,2.8,0.7,3.9,0.39,1.4,0.455464733592913
20.0,11.8,3.4,5.6,11.6,44.8,0.0,0.51,14.0,33.0,0.175,0.07,2.0,3.0,0.105,0.09,0.1,0.36,1.1,3.3,3.3,1.1,9.0,1.0,2.9,4.8,3.6,3.3,0.15,1.0,0.274216409070427
16.4,4.6,1.0,12.8,6.8,10.0,0.0,0.5,14.0,33.0,0.175,0.06,2.0,24.0,0.175,0.07,0.1,0.45,0.3,2.3,2.2,4.7,16.0,4.0,4.6,1.5,0.5,0.9,0.13,1.5,0.681276108906638
41.6,4.6,5.8,21.2,23.6,31.6,0.0,0.51,14.0,17.0,0.105,0.1,2.0,34.0,0.07,0.03,0.1,0.22,2.1,2.1,4.9,4.5,12.0,20.0,2.9,2.6,4.3,0.8,0.22,3.0,0.594498025808559
38.0,4.6,5.8,16.4,4.4,41.2,0.0,0.5,14.0,30.0,0.175,0.05,2.0,33.0,0.105,0.02,0.1,0.07,0.5,4.0,2.7,2.9,10.0,12.0,1.2,4.6,2.6,4.8,0.28,1.0,0.824148492847807
23.6,3.4,8.2,26.0,8.0,13.6,0.0,0.51,14.0,25.0,0.175,0.08,2.0,29.0,0.105,0.05,0.1,0.16,0.5,3.1,4.2,1.7,19.0,18.0,4.4,2.9,1.9,3.9,0.39,1.1,0.753318054678432
21.2,13.0,2.2,18.8,23.6,52.0,0.0,0.5,14.0,21.0,0.105,0.07,2.0,10.0,0.105,0.09,0.1,0.18,2.2,1.9,3.8,3.6,13.0,16.0,0.4,1.6,2.8,0.8,0.94,3.4,0.725786291394271
11.6,3.4,11.8,20.0,10.4,32.8,0.0,0.51,14.0,16.0,0.14,0.02,2.0,15.0,0.07,0.04,0.1,0.44,1.4,1.4,4.5,4.8,23.0,2.0,4.2,4.0,1.1,0.7,0.13,1.8,0.171637558928393
27.2,10.6,7.0,17.6,15.2,38.8,0.0,0.5,14.0,32.0,0.07,0.03,2.0,11.0,0.105,0.08,0.1,0.43,0.8,1.1,3.9,1.6,9.0,19.0,2.2,4.8,4.2,1.4,0.34,1.5,0.627583489151963
24.8,4.6,11.8,12.8,5.6,22.0,0.0,0.5,14.0,27.0,0.14,0.1,2.0,31.0,0.035,0.03,0.1,0.48,0.3,1.6,3.1,1.2,28.0,26.0,5.0,0.7,2.4,5.0,0.16,1.1,0.232586792101497
18.8,13.0,2.2,15.2,26.0,40.0,0.0,0.5,14.0,32.0,0.175,0.04,2.0,22.0,0.14,0.03,0.1,0.22,1.9,3.6,4.6,4.7,21.0,22.0,0.4,2.9,0.8,2.8,0.48,3.5,0.527113662407142
29.6,1.0,5.8,6.8,16.4,38.8,0.0,0.51,14.0,33.0,0.175,0.04,2.0,14.0,0.035,0.02,0.1,0.22,1.5,0.5,4.9,3.1,2.0,30.0,1.7,2.1,1.6,4.8,0.1,1.7,0.559391308470956
8.0,2.2,7.0,18.8,9.2,41.2,0.0,0.51,14.0,23.0,0.175,0.07,2.0,25.0,0.14,0.04,0.1,0.19,1.1,1.4,4.1,4.1,3.0,20.0,1.4,4.0,4.9,0.9,0.38,1.1,0.112609875965456
28.4,9.4,7.0,8.0,4.4,24.4,0.0,0.51,14.0,3.0,0.07,0.04,2.0,28.0,0.175,0.05,0.1,0.43,0.5,0.2,2.1,2.6,7.0,13.0,3.6,0.1,3.8,2.7,0.19,2.0,0.758472111367566
10.4,3.4,3.4,23.6,14.0,32.8,0.0,0.5,14.0,23.0,0.105,0.06,2.0,10.0,0.14,0.03,0.1,0.49,1.8,0.5,4.0,4.5,12.0,1.0,4.4,3.9,4.5,3.5,0.48,3.9,0.967380357092735
47.6,1.0,1.0,17.6,14.0,34.0,0.0,0.5,14.0,32.0,0.035,0.02,2.0,34.0,0.175,0.06,0.1,0.49,1.0,3.7,2.6,4.3,16.0,14.0,0.5,4.5,3.0,4.2,0.32,2.3,0.268433431001106
36.8,4.6,8.2,14.0,18.8,35.2,0.0,0.5,14.0,23.0,0.175,0.08,2.0,18.0,0.105,0.06,0.1,0.28,1.7,2.0,4.3,4.2,9.0,13.0,4.0,4.0,0.4,0.3,0.42,4.1,0.603633378898085
44.0,1.0,7.0,3.2,11.6,12.4,0.0,0.51,14.0,27.0,0.105,0.05,2.0,22.0,0.105,0.1,0.1,0.5,0.9,3.1,3.3,4.9,28.0,18.0,0.3,1.1,0.5,3.9,0.44,3.0,0.495886983783581
9.2,4.6,1.0,17.6,10.4,20.8,0.0,0.51,14.0,15.0,0.105,0.07,2.0,12.0,0.14,0.01,0.1,0.46,0.4,1.1,2.5,2.2,19.0,3.0,2.5,3.9,2.7,2.3,0.39,1.8,0.433469630429457
17.6,8.2,10.6,12.8,22.4,43.6,0.0,0.5,14.0,24.0,0.175,0.05,2.0,27.0,0.105,0.03,0.1,0.44,1.6,2.9,5.0,3.3,19.0,18.0,3.5,3.7,2.3,3.7,0.64,2.5,0.491668429554214
44.0,4.6,5.8,5.6,16.4,13.6,0.0,0.5,14.0,31.0,0.105,0.08,2.0,26.0,0.14,0.06,0.1,0.36,1.6,2.3,3.1,4.7,8.0,13.0,1.7,0.1,2.6,2.5,1.42,2.9,1.05576626225411
32.0,9.4,13.0,21.2,15.2,40.0,0.0,0.5,14.0,24.0,0.07,0.05,2.0,8.0,0.07,0.06,0.1,0.17,1.1,2.1,5.0,3.4,1.0,4.0,1.6,4.9,1.6,1.1,0.74,1.7,1.00291638717745
48.8,7.0,11.8,10.4,4.4,32.8,0.0,0.5,14.0,12.0,0.14,0.05,2.0,8.0,0.105,0.01,0.1,0.37,0.2,1.5,2.9,1.2,25.0,26.0,3.9,3.9,1.3,2.4,0.14,1.1,0.771618280372207
41.6,8.2,10.6,20.0,18.8,7.6,0.0,0.5,14.0,21.0,0.07,0.06,2.0,32.0,0.14,0.1,0.1,0.25,0.8,1.0,4.4,4.2,13.0,5.0,2.6,3.3,4.3,4.9,0.17,3.6,1.42911025099269
46.4,4.6,8.2,17.6,18.8,17.2,0.0,0.51,14.0,7.0,0.14,0.09,2.0,24.0,0.14,0.07,0.1,0.24,1.8,0.5,4.6,4.4,14.0,21.0,2.4,3.4,4.1,0.9,0.25,3.4,1.09439223503916
22.4,7.0,4.6,10.4,14.0,6.4,0.0,0.51,14.0,26.0,0.105,0.09,2.0,9.0,0.175,0.07,0.1,0.33,1.3,2.3,3.8,3.4,10.0,11.0,0.8,4.0,3.6,4.1,0.59,2.8,0.663352470191269
24.8,8.2,2.2,5.6,4.4,31.6,0.0,0.5,14.0,28.0,0.105,0.08,2.0,32.0,0.105,0.06,0.1,0.47,0.3,2.9,2.5,3.6,7.0,5.0,1.7,0.2,3.3,3.2,0.15,1.4,0.7468058987809
45.2,5.8,11.8,26.0,8.0,16.0,0.0,0.51,14.0,31.0,0.105,0.06,2.0,25.0,0.14,0.06,0.1,0.44,0.4,2.9,3.8,4.6,21.0,30.0,4.8,4.8,4.4,3.4,0.19,2.3,1.36563622723666
52.4,2.2,13.0,16.4,11.6,49.6,0.0,0.51,14.0,17.0,0.07,0.05,2.0,31.0,0.175,0.01,0.1,0.21,1.3,1.4,4.0,4.7,1.0,19.0,4.6,2.4,4.3,4.3,0.39,1.4,0.637567083297478
6.8,5.8,7.0,16.4,5.6,52.0,0.0,0.51,14.0,26.0,0.07,0.02,2.0,31.0,0.035,0.01,0.1,0.39,0.6,2.4,3.2,2.6,6.0,7.0,0.6,1.5,1.1,4.3,0.55,1.4,0.211969414187148
48.8,4.6,11.8,11.6,23.6,11.2,0.0,0.5,14.0,32.0,0.14,0.05,2.0,26.0,0.175,0.02,0.1,0.33,2.7,2.4,4.7,4.9,23.0,21.0,3.6,1.4,0.9,2.4,2.26,3.8,0.986586097757778
22.4,10.6,5.8,8.0,17.6,18.4,0.0,0.51,14.0,35.0,0.035,0.01,2.0,24.0,0.105,0.05,0.1,0.13,2.1,1.9,3.4,4.5,8.0,10.0,2.1,0.1,1.9,2.6,1.49,2.1,1.15830827809176
51.2,7.0,9.4,26.0,15.2,20.8,0.0,0.5,14.0,23.0,0.07,0.05,2.0,35.0,0.035,0.02,0.1,0.28,1.0,1.6,4.4,4.5,0.0,18.0,1.9,3.8,5.0,4.5,0.12,4.1,1.36629782928605
8.0,11.8,2.2,5.6,6.8,34.0,0.0,0.5,14.0,29.0,0.175,0.05,2.0,8.0,0.07,0.01,0.1,0.26,0.6,2.8,2.9,4.9,14.0,3.0,4.7,4.8,1.7,1.6,0.39,2.2,0.503849750850954
9.2,3.4,11.8,6.8,16.4,17.2,0.0,0.5,14.0,35.0,0.14,0.02,2.0,28.0,0.175,0.07,0.1,0.4,1.9,2.7,4.4,3.4,22.0,5.0,2.5,5.0,2.0,5.0,0.25,1.6,0.273448824210623
40.4,7.0,7.0,11.6,4.4,36.4,0.0,0.51,14.0,27.0,0.105,0.03,2.0,7.0,0.175,0.08,0.1,0.29,0.4,0.9,2.2,3.6,21.0,29.0,0.6,1.2,2.5,2.5,0.29,1.3,1.16409178442135
28.4,5.8,10.6,18.8,16.4,38.8,0.0,0.5,14.0,21.0,0.035,0.01,2.0,6.0,0.105,0.08,0.1,0.49,0.7,2.4,4.6,1.6,1.0,16.0,0.1,3.4,0.3,0.3,0.37,1.4,0.851451666408613
41.6,7.0,8.2,24.8,16.4,37.6,0.0,0.51,14.0,20.0,0.07,0.03,2.0,6.0,0.105,0.05,0.1,0.37,1.4,0.9,4.4,3.3,8.0,26.0,0.2,2.6,3.9,5.0,0.5,2.4,0.555245491056643
35.6,8.2,7.0,2.0,3.2,32.8,0.0,0.51,14.0,34.0,0.035,0.03,2.0,28.0,0.175,0.07,0.1,0.42,0.3,4.2,2.0,1.7,6.0,28.0,2.4,2.9,1.5,2.4,0.17,1.0,1.24147019062111
24.8,5.8,2.2,17.6,20.0,26.8,0.0,0.5,14.0,16.0,0.105,0.05,2.0,8.0,0.14,0.04,0.1,0.33,1.8,1.8,4.4,3.6,24.0,7.0,0.6,0.8,0.1,2.1,0.62,2.0,0.42487900294065
34.4,10.6,5.8,16.4,6.8,32.8,0.0,0.5,14.0,22.0,0.07,0.02,2.0,29.0,0.105,0.07,0.1,0.27,0.8,2.1,4.5,1.5,18.0,28.0,4.2,4.4,1.1,0.7,0.23,1.2,0.933352385560726
12.8,4.6,9.4,15.2,12.8,10.0,0.0,0.5,14.0,29.0,0.07,0.01,2.0,11.0,0.07,0.07,0.1,0.46,0.7,3.7,4.1,3.7,19.0,0.0,2.0,1.6,0.8,5.0,0.22,2.1,0.757219270675413
47.6,3.4,2.2,17.6,12.8,47.2,0.0,0.51,14.0,29.0,0.14,0.03,2.0,27.0,0.105,0.1,0.1,0.49,1.1,3.4,4.6,4.1,16.0,20.0,1.2,3.8,2.0,4.7,0.31,3.4,0.475865464753614
9.2,4.6,4.6,10.4,9.2,42.4,0.0,0.51,14.0,29.0,0.07,0.07,2.0,5.0,0.07,0.05,0.1,0.46,0.9,2.6,3.2,3.0,7.0,28.0,2.0,3.8,3.0,1.7,0.2,1.1,0.109288558600235
50.0,4.6,2.2,23.6,16.4,22.0,0.0,0.51,14.0,21.0,0.175,0.09,2.0,34.0,0.175,0.07,0.1,0.2,2.0,2.3,4.8,3.9,1.0,14.0,1.0,2.5,3.6,2.3,0.3,1.4,0.445447310360583
22.4,4.6,9.4,6.8,5.6,32.8,0.0,0.51,14.0,32.0,0.14,0.07,2.0,14.0,0.175,0.06,0.1,0.37,0.6,3.3,2.9,4.8,7.0,25.0,2.1,0.8,4.0,1.3,0.2,1.2,0.379382886287665
29.6,10.6,13.0,11.6,9.2,40.0,0.0,0.5,14.0,22.0,0.175,0.03,2.0,17.0,0.035,0.02,0.1,0.05,0.6,1.2,3.0,2.9,16.0,0.0,1.4,2.8,0.2,3.5,0.33,2.4,1.40160737032116
21.2,5.8,8.2,16.4,23.6,32.8,0.0,0.5,14.0,26.0,0.175,0.01,2.0,24.0,0.035,0.02,0.1,0.34,2.4,1.7,5.0,4.0,7.0,2.0,1.8,0.6,1.3,1.0,0.49,2.1,0.368889275283338
18.8,7.0,4.6,23.6,22.4,32.8,0.0,0.5,14.0,13.0,0.035,0.03,2.0,12.0,0.175,0.06,0.1,0.46,1.1,0.9,4.5,4.2,16.0,16.0,2.4,2.4,4.7,3.9,0.13,4.0,0.498806138709227
11.6,8.2,9.4,12.8,8.0,35.2,0.0,0.5,14.0,22.0,0.105,0.06,2.0,15.0,0.035,0.03,0.1,0.19,0.9,0.7,1.9,1.5,7.0,3.0,2.4,0.4,1.7,4.3,0.29,1.4,0.377253972037498
10.4,5.8,2.2,18.8,10.4,6.4,0.0,0.5,14.0,27.0,0.105,0.04,2.0,28.0,0.175,0.01,0.1,0.26,1.1,2.5,2.6,2.5,15.0,3.0,3.4,2.5,2.7,3.2,1.08,1.3,0.341235213858543
