w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,P2_Rx2_W
28.4,2.2,9.4,6.8,5.6,19.6,0.0,0.51,14.0,20.0,0.07,0.02,2.0,20.0,0.14,0.08,0.1,0.4,0.6,1.2,3.3,4.0,13.0,16.0,1.9,4.0,3.8,3.8,0.4,1.7,0.265392708063636
52.4,4.6,7.0,9.2,9.2,40.0,0.0,0.51,14.0,30.0,0.175,0.05,2.0,25.0,0.105,0.01,0.1,0.14,0.9,3.1,2.3,3.3,29.0,27.0,3.6,4.5,0.9,1.8,0.81,1.4,0.0368137715406464
10.4,11.8,4.6,24.8,5.6,11.2,0.0,0.51,14.0,25.0,0.14,0.05,2.0,7.0,0.105,0.04,0.1,0.13,0.4,1.3,1.6,2.2,6.0,1.0,5.0,1.6,1.1,2.7,0.31,1.5,0.105353344479705
45.2,13.0,3.4,4.4,5.6,38.8,0.0,0.5,14.0,35.0,0.14,0.01,2.0,10.0,0.175,0.1,0.1,0.33,0.6,2.5,3.0,3.1,7.0,28.0,2.7,0.5,3.5,4.9,0.14,2.0,0.144199363984028
48.8,9.4,7.0,16.4,20.0,23.2,0.0,0.5,14.0,7.0,0.14,0.01,2.0,23.0,0.105,0.03,0.1,0.18,1.4,0.6,4.7,4.8,13.0,16.0,1.2,1.9,3.6,2.3,0.48,2.8,0.0193975594373968
22.4,3.4,4.6,18.8,8.0,18.4,0.0,0.51,14.0,18.0,0.175,0.02,2.0,7.0,0.07,0.01,0.1,0.47,0.8,0.2,1.8,3.3,24.0,6.0,3.6,0.5,1.7,2.0,0.1,1.3,0.0159787241483308
20.0,8.2,11.8,22.4,11.6,43.6,0.0,0.51,14.0,35.0,0.14,0.04,2.0,16.0,0.14,0.1,0.1,0.35,1.4,1.0,3.0,5.0,18.0,8.0,4.2,2.5,2.8,3.0,0.74,2.9,0.0363268010783793
23.6,10.6,2.2,17.6,4.4,29.2,0.0,0.51,14.0,28.0,0.14,0.04,2.0,29.0,0.105,0.1,0.1,0.43,0.5,2.5,2.0,4.4,28.0,6.0,1.4,1.5,2.6,1.7,0.2,1.9,0.0310436731487164
28.4,8.2,9.4,17.6,18.8,23.2,0.0,0.5,14.0,17.0,0.105,0.02,2.0,22.0,0.035,0.03,0.1,0.32,1.1,0.6,5.0,3.9,18.0,11.0,3.0,1.1,3.5,1.3,0.27,1.5,0.0198899464947837
42.8,9.4,4.6,12.8,9.2,47.2,0.0,0.5,14.0,33.0,0.105,0.05,2.0,17.0,0.175,0.05,0.1,0.42,0.8,2.0,4.4,4.9,22.0,15.0,4.3,0.9,1.0,3.9,0.27,1.0,0.0134875848377261
29.6,2.2,11.8,21.2,6.8,50.8,0.0,0.5,14.0,30.0,0.07,0.03,2.0,29.0,0.14,0.07,0.1,0.37,0.7,1.8,2.0,1.5,26.0,24.0,3.8,4.8,4.5,1.6,0.36,1.1,0.0202873927348989
21.2,10.6,8.2,23.6,8.0,16.0,0.0,0.51,14.0,31.0,0.175,0.07,2.0,15.0,0.07,0.03,0.1,0.34,0.5,1.8,4.8,4.2,0.0,1.0,4.9,1.1,1.3,2.5,0.3,1.0,0.0092808724303045
40.4,4.6,8.2,23.6,5.6,53.2,0.0,0.51,14.0,27.0,0.07,0.06,2.0,25.0,0.175,0.06,0.1,0.46,0.6,1.6,2.7,2.1,25.0,8.0,0.1,1.0,2.9,3.3,0.28,1.6,0.0176999848276521
44.0,11.8,2.2,17.6,18.8,29.2,0.0,0.5,14.0,11.0,0.175,0.01,2.0,5.0,0.14,0.03,0.1,0.35,2.4,0.9,4.0,2.5,23.0,2.0,1.3,0.4,3.5,2.7,0.5,2.1,0.0128334482383936
47.6,7.0,5.8,5.6,16.4,31.6,0.0,0.51,14.0,26.0,0.175,0.06,2.0,27.0,0.07,0.07,0.1,0.31,1.6,2.4,4.3,4.9,27.0,19.0,2.4,4.1,3.4,0.3,0.33,1.7,0.0930911743383436
15.2,4.6,4.6,26.0,10.4,18.4,0.0,0.5,14.0,33.0,0.14,0.08,2.0,28.0,0.14,0.01,0.1,0.47,1.0,0.6,2.6,1.7,18.0,5.0,4.2,0.2,1.6,4.9,0.14,1.3,0.0222999175756664
10.4,10.6,8.2,18.8,17.6,48.4,0.0,0.5,14.0,35.0,0.105,0.04,2.0,8.0,0.105,0.06,0.1,0.26,2.2,2.4,4.2,3.6,21.0,27.0,0.5,3.6,3.6,2.2,1.11,2.6,0.165852370391048
27.2,13.0,7.0,10.4,26.0,17.2,0.0,0.51,14.0,18.0,0.07,0.06,2.0,11.0,0.175,0.02,0.1,0.36,3.4,1.5,5.0,4.1,10.0,1.0,4.4,4.2,2.9,1.1,0.75,3.9,0.0727827054255463
22.4,11.8,7.0,10.4,9.2,22.0,0.0,0.51,14.0,27.0,0.07,0.03,2.0,16.0,0.07,0.01,0.1,0.22,0.9,1.5,4.8,3.7,1.0,29.0,2.7,1.7,4.9,0.2,0.8,3.6,0.161370655393528
28.4,5.8,2.2,12.8,20.0,28.0,0.0,0.5,14.0,28.0,0.07,0.06,2.0,35.0,0.175,0.1,0.1,0.45,1.4,1.1,4.4,3.3,1.0,14.0,1.7,0.9,1.0,5.0,0.98,2.4,0.0435746961597701
16.4,9.4,10.6,26.0,22.4,37.6,0.0,0.5,14.0,34.0,0.14,0.09,2.0,27.0,0.105,0.03,0.1,0.17,2.9,2.7,4.8,5.0,27.0,6.0,4.5,3.1,4.4,4.9,0.57,2.6,0.0421838611863968
20.0,3.4,11.8,15.2,20.0,34.0,0.0,0.51,14.0,35.0,0.07,0.04,2.0,8.0,0.175,0.02,0.1,0.32,2.1,4.4,4.6,2.9,5.0,11.0,4.6,4.6,4.5,3.7,0.77,2.8,0.0701724340323067
38.0,9.4,13.0,14.0,21.2,6.4,0.0,0.5,14.0,26.0,0.105,0.08,2.0,26.0,0.14,0.05,0.1,0.31,2.4,3.2,4.3,4.3,8.0,20.0,2.3,2.4,3.5,2.3,2.17,3.7,0.0285916756702376
35.6,5.8,4.6,26.0,3.2,32.8,0.0,0.51,14.0,34.0,0.14,0.08,2.0,5.0,0.035,0.03,0.1,0.12,0.2,4.5,1.6,3.7,5.0,27.0,0.6,1.6,0.2,2.6,0.1,1.1,0.0224593534417279
40.4,9.4,10.6,23.6,17.6,42.4,0.0,0.5,14.0,23.0,0.035,0.02,2.0,22.0,0.07,0.01,0.1,0.46,1.9,1.8,4.8,4.9,15.0,27.0,1.9,2.8,2.2,4.5,1.76,1.9,0.010208937492507
15.2,13.0,4.6,16.4,22.4,24.4,0.0,0.51,14.0,30.0,0.175,0.08,2.0,20.0,0.14,0.01,0.1,0.13,2.2,3.9,4.7,5.0,8.0,25.0,0.6,4.0,2.4,0.2,0.73,3.2,0.076913976059968
36.8,3.4,13.0,24.8,9.2,34.0,0.0,0.5,14.0,22.0,0.105,0.01,2.0,18.0,0.105,0.05,0.1,0.14,1.0,0.8,3.0,2.8,15.0,28.0,4.0,4.1,2.1,0.9,0.51,1.6,0.0194359870083038
30.8,7.0,2.2,26.0,26.0,25.6,0.0,0.51,14.0,35.0,0.175,0.06,2.0,34.0,0.07,0.05,0.1,0.45,1.3,3.8,4.5,4.8,15.0,1.0,0.4,4.7,4.0,1.7,0.59,3.6,0.0180265760736951
48.8,11.8,7.0,20.0,16.4,42.4,0.0,0.51,14.0,24.0,0.175,0.01,2.0,28.0,0.14,0.06,0.1,0.15,1.6,1.7,4.3,3.0,4.0,25.0,2.0,2.4,1.3,1.2,0.44,2.9,0.0120210504492883
39.2,10.6,2.2,20.0,11.6,23.2,0.0,0.5,14.0,27.0,0.105,0.02,2.0,6.0,0.14,0.02,0.1,0.32,0.9,2.9,4.1,4.1,27.0,10.0,3.8,1.2,0.7,0.4,0.25,1.6,0.0144428520068531
47.6,1.0,5.8,16.4,6.8,23.2,0.0,0.5,14.0,24.0,0.175,0.08,2.0,21.0,0.175,0.02,0.1,0.34,0.5,1.2,4.4,2.0,7.0,25.0,0.9,4.2,1.3,3.8,0.46,1.4,0.173319624727169
12.8,13.0,13.0,18.8,15.2,30.4,0.0,0.5,14.0,34.0,0.175,0.03,2.0,11.0,0.175,0.08,0.1,0.5,1.7,1.7,3.8,4.1,19.0,10.0,2.0,2.8,4.4,1.0,0.51,2.8,0.0622462608386065
24.8,2.2,1.0,11.6,3.2,26.8,0.0,0.5,14.0,30.0,0.105,0.02,2.0,17.0,0.105,0.04,0.1,0.15,0.4,3.6,1.2,2.6,4.0,18.0,4.7,3.2,2.9,2.6,0.22,1.1,0.108038320985068
35.6,7.0,5.8,11.6,18.8,32.8,0.0,0.5,14.0,20.0,0.105,0.07,2.0,30.0,0.14,0.08,0.1,0.37,1.6,1.8,3.3,4.6,8.0,30.0,4.8,2.1,0.1,1.4,1.03,3.0,0.0411643958686554
10.4,3.4,5.8,17.6,9.2,38.8,0.0,0.5,14.0,33.0,0.175,0.04,2.0,10.0,0.14,0.02,0.1,0.3,0.8,0.2,2.6,1.6,29.0,18.0,2.6,2.5,4.1,3.3,0.16,1.3,0.179342793460316
24.8,10.6,10.6,5.6,12.8,36.4,0.0,0.51,14.0,33.0,0.175,0.1,2.0,28.0,0.14,0.01,0.1,0.4,1.3,3.5,4.6,1.8,29.0,12.0,0.2,4.0,1.7,0.9,0.91,1.6,0.146114205948224
16.4,2.2,10.6,20.0,10.4,20.8,0.0,0.5,14.0,34.0,0.105,0.06,2.0,28.0,0.105,0.05,0.1,0.4,0.7,1.6,4.6,4.0,23.0,27.0,1.3,0.5,0.9,2.2,0.38,2.6,0.170570277957913
50.0,4.6,8.2,26.0,11.6,38.8,0.0,0.5,14.0,35.0,0.14,0.07,2.0,28.0,0.105,0.04,0.1,0.5,0.9,2.0,3.0,4.4,27.0,9.0,2.9,0.2,0.4,0.1,0.32,1.6,0.0041775973437102
38.0,5.8,7.0,24.8,16.4,13.6,0.0,0.5,14.0,34.0,0.105,0.02,2.0,30.0,0.175,0.08,0.1,0.45,1.6,3.5,4.7,1.4,15.0,10.0,4.2,0.3,4.2,3.4,0.86,1.0,0.0047094025899196
23.6,11.8,2.2,17.6,12.8,46.0,0.0,0.51,14.0,27.0,0.175,0.09,2.0,23.0,0.14,0.09,0.1,0.35,1.1,1.6,4.8,4.9,3.0,2.0,2.4,2.3,3.4,1.6,0.45,1.1,0.0150757075419064
12.8,10.6,7.0,12.8,10.4,23.2,0.0,0.5,14.0,5.0,0.14,0.01,2.0,19.0,0.105,0.02,0.1,0.19,1.0,0.6,3.8,3.0,9.0,21.0,4.3,4.8,3.7,3.8,0.51,1.8,0.163672256435492
41.6,13.0,10.6,26.0,10.4,12.4,0.0,0.51,14.0,27.0,0.175,0.03,2.0,7.0,0.175,0.08,0.1,0.39,0.5,0.6,4.6,3.8,24.0,14.0,2.3,1.0,5.0,2.8,0.33,2.4,0.0074983707619215
14.0,4.6,10.6,26.0,5.6,37.6,0.0,0.51,14.0,27.0,0.105,0.08,2.0,17.0,0.14,0.05,0.1,0.36,0.4,0.6,3.0,3.6,14.0,28.0,0.7,0.7,2.1,2.3,0.32,1.3,0.104971317906821
41.6,7.0,4.6,9.2,22.4,28.0,0.0,0.5,14.0,35.0,0.035,0.02,2.0,29.0,0.175,0.09,0.1,0.43,1.3,1.3,4.8,3.8,3.0,16.0,4.6,0.5,2.9,1.0,0.27,3.6,0.0561053579180167
33.2,1.0,11.8,15.2,9.2,37.6,0.0,0.51,14.0,30.0,0.175,0.04,2.0,17.0,0.105,0.09,0.1,0.26,0.5,1.9,5.0,3.1,21.0,24.0,4.8,1.0,0.5,1.3,0.31,1.2,0.105220236067493
30.8,3.4,8.2,23.6,9.2,34.0,0.0,0.51,14.0,20.0,0.105,0.01,2.0,21.0,0.175,0.05,0.1,0.17,0.5,0.8,4.0,3.9,2.0,25.0,3.4,0.7,1.6,2.8,0.13,1.9,0.0454086893122914
23.6,1.0,5.8,8.0,16.4,49.6,0.0,0.5,14.0,32.0,0.07,0.01,2.0,30.0,0.105,0.01,0.1,0.38,0.9,2.7,4.0,2.4,5.0,20.0,4.4,1.4,2.0,1.1,0.1,1.6,0.162688617846218
30.8,10.6,9.4,26.0,8.0,4.0,0.0,0.5,14.0,28.0,0.035,0.01,2.0,33.0,0.175,0.1,0.1,0.35,0.7,1.3,3.5,3.1,18.0,26.0,0.9,2.4,0.8,2.4,0.62,3.0,0.0202782165235096
15.2,5.8,4.6,24.8,11.6,10.0,0.0,0.51,14.0,7.0,0.175,0.05,2.0,19.0,0.07,0.06,0.1,0.3,1.0,0.5,4.9,2.4,28.0,28.0,0.7,4.0,4.9,3.8,0.3,1.2,0.0218832949521432
23.6,4.6,5.8,10.4,15.2,53.2,0.0,0.51,14.0,22.0,0.105,0.03,2.0,9.0,0.14,0.05,0.1,0.21,1.7,1.8,3.0,4.9,1.0,4.0,0.8,3.2,2.0,1.9,1.63,1.6,0.0746188748993204
46.4,5.8,8.2,6.8,22.4,40.0,0.0,0.5,14.0,32.0,0.175,0.01,2.0,35.0,0.105,0.08,0.1,0.35,2.1,2.0,4.9,4.8,30.0,20.0,1.2,2.5,1.2,1.9,0.84,4.0,0.0795080189136479
32.0,9.4,7.0,11.6,14.0,36.4,0.0,0.5,14.0,30.0,0.07,0.05,2.0,13.0,0.07,0.03,0.1,0.13,1.4,1.0,4.2,3.4,10.0,14.0,4.0,2.9,4.9,1.1,0.79,3.2,0.0862686433245313
12.8,4.6,5.8,14.0,8.0,28.0,0.0,0.51,14.0,23.0,0.035,0.02,2.0,32.0,0.175,0.03,0.1,0.48,0.7,2.4,4.9,1.8,15.0,23.0,4.5,0.5,1.0,3.6,0.16,1.6,0.19149843330195
34.4,2.2,3.4,14.0,22.4,16.0,0.0,0.51,14.0,22.0,0.105,0.02,2.0,32.0,0.175,0.03,0.1,0.38,1.0,1.5,5.0,4.9,14.0,11.0,1.3,4.6,3.8,0.8,0.94,2.8,0.0417616229760821
15.2,9.4,3.4,17.6,18.8,46.0,0.0,0.5,14.0,23.0,0.07,0.01,2.0,30.0,0.035,0.01,0.1,0.45,1.4,1.4,4.3,4.6,25.0,29.0,1.7,2.1,3.8,4.4,0.72,3.0,0.107446278354613
51.2,2.2,3.4,14.0,23.6,32.8,0.0,0.51,14.0,28.0,0.07,0.03,2.0,21.0,0.175,0.04,0.1,0.5,1.3,2.7,4.7,4.7,4.0,0.0,3.5,2.8,0.3,1.1,0.67,2.7,0.0182053125736106
45.2,8.2,10.6,20.0,8.0,37.6,0.0,0.5,14.0,26.0,0.07,0.06,2.0,16.0,0.105,0.03,0.1,0.32,0.8,0.7,2.9,5.0,18.0,30.0,2.8,3.5,1.7,4.9,0.31,1.1,0.010461868180789
8.0,8.2,3.4,24.8,18.8,37.6,0.0,0.51,14.0,29.0,0.07,0.04,2.0,31.0,0.035,0.01,0.1,0.1,1.8,2.3,4.2,3.6,28.0,20.0,0.4,0.3,2.9,3.0,0.38,3.0,0.327086385181862
23.6,9.4,2.2,18.8,17.6,49.6,0.0,0.5,14.0,22.0,0.035,0.01,2.0,30.0,0.07,0.01,0.1,0.12,0.8,1.5,4.7,4.0,28.0,11.0,1.6,4.4,2.3,2.3,0.58,3.7,0.0867322813847514
24.8,7.0,11.8,24.8,17.6,36.4,0.0,0.51,14.0,33.0,0.175,0.02,2.0,25.0,0.175,0.02,0.1,0.15,1.0,0.8,4.1,3.6,3.0,17.0,0.6,2.8,4.7,4.6,0.78,3.0,0.0241449557721727
8.0,4.6,13.0,16.4,14.0,18.4,0.0,0.5,14.0,19.0,0.105,0.06,2.0,23.0,0.105,0.04,0.1,0.42,1.2,1.8,4.3,3.4,16.0,20.0,4.4,3.0,2.9,3.7,0.74,2.7,0.225465761255705
24.8,7.0,1.0,21.2,4.4,52.0,0.0,0.5,14.0,34.0,0.175,0.05,2.0,15.0,0.14,0.08,0.1,0.2,0.4,2.0,1.3,4.9,22.0,15.0,4.9,3.8,4.1,4.3,0.29,1.1,0.0211982390489006
35.6,9.4,9.4,16.4,17.6,26.8,0.0,0.5,14.0,35.0,0.105,0.1,2.0,15.0,0.175,0.05,0.1,0.34,2.0,2.6,4.4,3.8,19.0,7.0,4.1,2.5,0.1,3.2,0.71,2.3,0.022752311623958
20.0,1.0,3.4,9.2,18.8,52.0,0.0,0.51,14.0,35.0,0.105,0.08,2.0,13.0,0.14,0.04,0.1,0.2,1.6,4.6,4.9,3.2,8.0,17.0,2.3,3.4,2.0,4.2,1.58,1.2,0.11856990720333
16.4,11.8,11.8,14.0,22.4,19.6,0.0,0.51,14.0,27.0,0.175,0.1,2.0,35.0,0.14,0.02,0.1,0.27,2.3,1.2,4.7,4.2,9.0,7.0,3.7,4.2,4.5,3.4,0.21,3.5,0.0939949897435065
50.0,1.0,2.2,14.0,4.4,25.6,0.0,0.51,14.0,34.0,0.14,0.02,2.0,30.0,0.035,0.02,0.1,0.13,0.2,2.4,1.9,4.8,6.0,20.0,4.4,3.6,0.1,1.5,0.13,1.2,0.15973932430536
22.4,7.0,3.4,20.0,8.0,23.2,0.0,0.51,14.0,25.0,0.175,0.09,2.0,32.0,0.105,0.09,0.1,0.29,0.7,2.2,4.1,3.8,16.0,9.0,1.8,4.2,4.9,0.6,0.11,2.3,0.0526970457145599
16.4,5.8,1.0,10.4,8.0,47.2,0.0,0.51,14.0,9.0,0.14,0.01,2.0,9.0,0.105,0.07,0.1,0.42,0.9,1.1,3.4,3.3,13.0,30.0,3.3,0.2,0.9,1.6,0.1,3.1,0.134999138561929
29.6,1.0,2.2,10.4,9.2,5.2,0.0,0.51,14.0,11.0,0.175,0.07,2.0,20.0,0.07,0.03,0.1,0.24,0.6,0.9,2.8,2.3,19.0,7.0,4.2,4.1,0.9,2.1,0.31,2.0,0.288387696324046
21.2,5.8,7.0,17.6,24.8,16.0,0.0,0.5,14.0,18.0,0.175,0.03,2.0,18.0,0.07,0.05,0.1,0.12,2.9,1.6,4.9,3.6,30.0,29.0,3.2,3.2,1.9,3.2,0.25,2.9,0.065168858026647
35.6,5.8,10.6,16.4,16.4,50.8,0.0,0.5,14.0,28.0,0.035,0.02,2.0,9.0,0.07,0.01,0.1,0.17,0.9,3.3,3.6,2.6,0.0,10.0,2.4,3.6,4.2,4.2,0.68,2.3,0.0506504269379723
20.0,10.6,13.0,8.0,6.8,23.2,0.0,0.51,14.0,30.0,0.14,0.04,2.0,34.0,0.105,0.06,0.1,0.16,0.8,2.2,4.6,5.0,30.0,22.0,4.9,4.3,3.0,2.2,0.67,1.6,0.214368372071256
28.4,9.4,7.0,24.8,5.6,37.6,0.0,0.5,14.0,10.0,0.07,0.05,2.0,22.0,0.105,0.09,0.1,0.3,0.5,0.7,3.8,3.9,12.0,15.0,1.5,2.2,0.2,0.1,0.11,1.4,0.0329451495795611
18.8,7.0,8.2,15.2,8.0,7.6,0.0,0.51,14.0,29.0,0.14,0.03,2.0,12.0,0.07,0.07,0.1,0.12,0.9,3.4,5.0,3.2,2.0,4.0,4.5,0.2,2.4,1.3,0.28,1.6,0.0918744772897912
29.6,9.4,5.8,24.8,22.4,12.4,0.0,0.51,14.0,28.0,0.105,0.03,2.0,13.0,0.14,0.01,0.1,0.17,2.0,1.4,3.9,3.3,5.0,27.0,4.4,1.0,3.5,4.1,0.64,3.1,0.0200572750009557
35.6,3.4,7.0,23.6,8.0,16.0,0.0,0.5,14.0,35.0,0.105,0.06,2.0,16.0,0.07,0.04,0.1,0.09,0.9,4.1,4.0,4.1,12.0,0.0,2.4,2.6,4.7,5.0,0.69,2.0,0.0310943685300714
24.8,1.0,5.8,9.2,9.2,46.0,0.0,0.5,14.0,28.0,0.14,0.01,2.0,12.0,0.105,0.1,0.1,0.21,1.1,0.7,3.2,4.2,14.0,3.0,0.5,4.9,5.0,4.5,0.25,1.3,0.16370857610347
33.2,5.8,8.2,5.6,18.8,40.0,0.0,0.51,14.0,28.0,0.07,0.07,2.0,26.0,0.105,0.04,0.1,0.37,2.0,1.8,3.2,3.2,21.0,29.0,4.5,0.9,4.0,4.6,0.87,2.6,0.211676861591677
32.0,3.4,10.6,21.2,16.4,32.8,0.0,0.5,14.0,8.0,0.07,0.03,2.0,33.0,0.14,0.08,0.1,0.19,1.1,0.7,3.0,4.8,16.0,25.0,0.5,4.3,0.2,2.5,0.48,2.4,0.0409989859967212
34.4,8.2,11.8,18.8,14.0,34.0,0.0,0.5,14.0,8.0,0.105,0.06,2.0,16.0,0.105,0.06,0.1,0.32,1.7,0.3,4.9,2.0,12.0,8.0,3.2,0.4,0.5,1.7,0.29,1.3,0.0177545672312188
47.6,13.0,4.6,15.2,14.0,52.0,0.0,0.51,14.0,34.0,0.14,0.07,2.0,14.0,0.035,0.02,0.1,0.39,1.1,3.0,2.9,2.4,16.0,15.0,2.2,3.3,2.9,1.5,0.43,1.4,0.0063662191059072
52.4,9.4,10.6,4.4,14.0,13.6,0.0,0.51,14.0,20.0,0.14,0.05,2.0,24.0,0.035,0.01,0.1,0.15,1.4,1.5,4.7,2.3,11.0,18.0,0.5,1.3,4.5,2.4,0.39,1.3,0.0820279297765493
9.2,3.4,13.0,18.8,22.4,49.6,0.0,0.5,14.0,27.0,0.14,0.07,2.0,32.0,0.07,0.04,0.1,0.32,1.2,0.8,4.2,3.6,22.0,23.0,0.1,4.6,4.4,1.8,0.37,3.5,0.275537605906355
6.8,10.6,9.4,15.2,15.2,12.4,0.0,0.5,14.0,22.0,0.07,0.07,2.0,9.0,0.175,0.08,0.1,0.44,1.5,1.7,4.1,3.0,9.0,26.0,3.5,3.1,0.8,4.4,0.82,2.0,0.299271061940605
21.2,7.0,9.4,15.2,11.6,6.4,0.0,0.51,14.0,35.0,0.175,0.06,2.0,35.0,0.105,0.04,0.1,0.36,0.9,1.7,4.3,5.0,4.0,26.0,0.5,4.0,2.6,4.0,0.28,3.2,0.0529806744932354
35.6,7.0,3.4,16.4,3.2,50.8,0.0,0.51,14.0,6.0,0.14,0.01,2.0,28.0,0.07,0.01,0.1,0.46,0.3,0.7,1.4,4.3,29.0,25.0,0.1,4.6,0.5,3.0,0.12,1.2,0.0137657749010453
51.2,1.0,2.2,6.8,18.8,10.0,0.0,0.5,14.0,23.0,0.14,0.08,2.0,10.0,0.07,0.02,0.1,0.21,2.3,1.6,4.7,2.2,15.0,11.0,3.3,3.9,0.9,4.4,0.98,1.2,0.037523110028603
12.8,9.4,8.2,15.2,17.6,37.6,0.0,0.5,14.0,24.0,0.14,0.08,2.0,12.0,0.105,0.02,0.1,0.14,1.5,0.4,4.6,3.1,6.0,25.0,3.5,5.0,4.0,0.9,0.2,2.2,0.174026122981067
27.2,3.4,7.0,14.0,8.0,41.2,0.0,0.5,14.0,18.0,0.07,0.03,2.0,23.0,0.07,0.02,0.1,0.4,0.5,1.7,4.4,5.0,4.0,15.0,2.2,2.9,3.7,2.0,0.3,1.0,0.0310868231685704
46.4,4.6,2.2,16.4,8.0,5.2,0.0,0.51,14.0,16.0,0.07,0.02,2.0,15.0,0.07,0.05,0.1,0.46,0.4,1.2,3.2,4.8,18.0,3.0,0.2,4.1,4.4,5.0,0.1,1.6,0.0317721829453104
16.4,8.2,8.2,11.6,22.4,4.0,0.0,0.5,14.0,23.0,0.175,0.09,2.0,31.0,0.14,0.07,0.1,0.48,1.0,1.8,4.6,2.8,9.0,22.0,2.6,4.1,5.0,0.6,0.55,2.4,0.0967098689470767
27.2,5.8,4.6,8.0,23.6,12.4,0.0,0.5,14.0,35.0,0.175,0.04,2.0,12.0,0.035,0.02,0.1,0.19,1.9,2.8,4.5,4.2,23.0,13.0,2.3,4.5,0.5,3.5,1.28,2.9,0.165385091871799
33.2,7.0,4.6,18.8,10.4,7.6,0.0,0.5,14.0,28.0,0.105,0.06,2.0,9.0,0.07,0.04,0.1,0.09,0.5,3.1,4.9,3.7,0.0,16.0,4.2,4.8,1.5,1.5,0.22,3.6,0.0525617636355783
24.8,11.8,8.2,6.8,8.0,47.2,0.0,0.51,14.0,17.0,0.14,0.05,2.0,22.0,0.175,0.04,0.1,0.3,1.0,1.1,4.2,3.6,30.0,16.0,2.5,0.2,0.2,4.0,0.49,3.2,0.152527430301841
30.8,3.4,10.6,14.0,14.0,24.4,0.0,0.5,14.0,33.0,0.175,0.05,2.0,7.0,0.14,0.03,0.1,0.23,1.3,3.7,3.6,2.5,14.0,9.0,4.8,2.2,0.4,4.2,0.99,1.5,0.0313015122695923
23.6,11.8,7.0,14.0,12.8,44.8,0.0,0.5,14.0,28.0,0.07,0.02,2.0,23.0,0.14,0.05,0.1,0.39,1.0,2.6,4.6,4.0,24.0,8.0,2.1,4.3,4.1,4.7,0.17,3.6,0.0508175983685328
12.8,9.4,7.0,15.2,21.2,17.2,0.0,0.5,14.0,19.0,0.105,0.04,2.0,23.0,0.105,0.02,0.1,0.15,1.3,0.8,4.9,4.9,22.0,22.0,0.9,2.2,2.9,2.5,0.16,4.4,0.158392366147676
46.4,1.0,11.8,12.8,9.2,48.4,0.0,0.5,14.0,18.0,0.175,0.05,2.0,19.0,0.105,0.06,0.1,0.49,0.5,1.3,5.0,4.6,23.0,26.0,0.9,1.7,4.3,4.6,0.38,2.6,0.14608195899247
21.2,11.8,5.8,26.0,4.4,46.0,0.0,0.51,14.0,32.0,0.175,0.03,2.0,16.0,0.14,0.01,0.1,0.31,0.5,0.7,2.3,2.2,20.0,0.0,3.5,4.1,4.5,2.8,0.33,1.0,0.0109964395759993
44.0,8.2,11.8,15.2,20.0,32.8,0.0,0.51,14.0,35.0,0.175,0.06,2.0,24.0,0.07,0.03,0.1,0.08,1.8,4.2,3.2,3.3,26.0,24.0,2.5,3.2,4.6,2.2,1.74,3.1,0.0271757892282557
22.4,8.2,7.0,20.0,3.2,52.0,0.0,0.51,14.0,19.0,0.175,0.1,2.0,32.0,0.07,0.06,0.1,0.3,0.2,0.6,1.5,4.5,6.0,18.0,3.4,3.5,3.9,4.2,0.17,1.1,0.0288807675031103
17.6,9.4,5.8,26.0,8.0,29.2,0.0,0.51,14.0,16.0,0.105,0.03,2.0,16.0,0.175,0.03,0.1,0.48,0.9,2.0,1.8,3.8,10.0,12.0,2.4,0.8,4.7,1.3,0.57,1.0,0.0122238652061599
28.4,8.2,3.4,6.8,16.4,30.4,0.0,0.51,14.0,19.0,0.105,0.06,2.0,14.0,0.14,0.1,0.1,0.28,1.3,1.5,4.0,4.9,3.0,27.0,2.9,2.3,4.2,4.0,0.53,1.5,0.153433005000928
28.4,13.0,5.8,18.8,17.6,25.6,0.0,0.51,14.0,9.0,0.14,0.05,2.0,11.0,0.14,0.05,0.1,0.33,1.0,1.0,4.9,4.9,28.0,21.0,4.9,3.8,4.4,1.4,0.24,2.5,0.026893066621627
32.0,3.4,8.2,12.8,16.4,32.8,0.0,0.5,14.0,11.0,0.175,0.05,2.0,31.0,0.14,0.06,0.1,0.31,1.6,1.5,4.3,2.9,29.0,13.0,3.7,2.9,1.0,3.2,0.13,1.5,0.0326760911981429
36.8,9.4,2.2,6.8,3.2,49.6,0.0,0.51,14.0,13.0,0.105,0.05,2.0,32.0,0.175,0.02,0.1,0.17,0.3,1.5,1.2,4.6,27.0,26.0,0.6,4.1,1.9,0.9,0.25,1.1,0.135610795075134
24.8,5.8,2.2,9.2,5.6,42.4,0.0,0.5,14.0,31.0,0.105,0.01,2.0,12.0,0.105,0.07,0.1,0.38,0.6,0.2,1.7,1.8,28.0,23.0,3.4,1.4,2.9,2.1,0.19,1.3,0.0676520336476466
