w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,P2_Rx1_W
38.0,8.2,11.8,23.6,14.0,52.0,0.0,0.51,14.0,33.0,0.07,0.06,2.0,32.0,0.175,0.03,0.1,0.49,1.0,2.8,4.8,4.2,4.0,13.0,4.6,2.2,1.2,4.9,0.52,1.3,0.0078748514283246
47.6,4.6,10.6,18.8,16.4,8.8,0.0,0.51,14.0,18.0,0.035,0.01,2.0,7.0,0.175,0.05,0.1,0.3,1.8,0.9,3.6,1.9,3.0,24.0,3.1,2.4,4.2,5.0,0.75,1.7,0.0157451810990418
24.8,7.0,10.6,12.8,17.6,31.6,0.0,0.5,14.0,21.0,0.14,0.08,2.0,15.0,0.14,0.06,0.1,0.37,2.0,1.9,4.6,5.0,16.0,6.0,0.3,0.6,4.2,1.2,0.48,3.0,0.0480960785886802
36.8,11.8,4.6,6.8,17.6,44.8,0.0,0.51,14.0,35.0,0.175,0.09,2.0,14.0,0.14,0.04,0.1,0.49,1.3,4.4,3.1,4.5,8.0,28.0,0.3,5.0,0.8,4.8,0.92,2.7,0.0737057716885068
45.2,9.4,10.6,24.8,16.4,41.2,0.0,0.51,14.0,34.0,0.07,0.05,2.0,30.0,0.14,0.02,0.1,0.29,0.7,1.9,4.1,4.8,11.0,11.0,3.0,1.9,4.0,2.8,0.1,1.5,0.0104328907906157
26.0,10.6,13.0,14.0,26.0,25.6,0.0,0.51,14.0,32.0,0.175,0.07,2.0,35.0,0.105,0.08,0.1,0.4,1.2,3.8,5.0,3.9,11.0,11.0,0.6,0.8,2.2,3.1,0.19,3.6,0.0415931147301309
32.0,4.6,11.8,21.2,12.8,43.6,0.0,0.5,14.0,20.0,0.14,0.07,2.0,34.0,0.14,0.08,0.1,0.5,1.6,1.0,4.9,3.3,30.0,9.0,5.0,4.3,4.9,3.7,0.52,3.1,0.0133687809304673
44.0,3.4,9.4,24.8,15.2,23.2,0.0,0.51,14.0,22.0,0.105,0.06,2.0,18.0,0.14,0.01,0.1,0.27,1.4,0.5,4.4,3.6,17.0,21.0,1.9,0.7,2.6,2.5,0.16,1.1,0.0122031448444133
22.4,11.8,5.8,14.0,9.2,13.6,0.0,0.5,14.0,22.0,0.105,0.06,2.0,22.0,0.14,0.03,0.1,0.15,1.0,3.0,3.0,3.6,14.0,14.0,2.5,2.9,4.8,3.9,0.26,1.4,0.0709526618034577
29.6,4.6,7.0,9.2,8.0,48.4,0.0,0.51,14.0,21.0,0.14,0.09,2.0,6.0,0.105,0.1,0.1,0.28,0.6,0.4,4.1,2.7,12.0,25.0,0.2,4.4,3.9,0.1,0.18,2.1,0.123496147536593
36.8,5.8,9.4,15.2,8.0,37.6,0.0,0.5,14.0,30.0,0.175,0.09,2.0,14.0,0.105,0.01,0.1,0.22,0.5,1.4,4.5,2.5,1.0,22.0,3.3,2.3,4.6,0.1,0.43,1.4,0.0300127493391163
44.0,11.8,4.6,20.0,10.4,40.0,0.0,0.51,14.0,20.0,0.105,0.05,2.0,32.0,0.175,0.08,0.1,0.26,1.2,2.0,3.0,2.7,12.0,14.0,0.4,2.8,3.4,4.6,0.43,1.1,0.011426068811484
41.6,4.6,11.8,21.2,4.4,53.2,0.0,0.51,14.0,19.0,0.14,0.03,2.0,12.0,0.105,0.02,0.1,0.44,0.4,2.5,2.4,3.1,26.0,30.0,3.7,1.0,3.5,4.9,0.11,1.8,0.0441578636559085
45.2,7.0,2.2,20.0,10.4,32.8,0.0,0.5,14.0,33.0,0.035,0.01,2.0,8.0,0.07,0.02,0.1,0.4,1.0,3.2,4.6,3.6,16.0,23.0,1.6,4.7,2.3,1.5,0.64,2.7,0.0204610133290174
17.6,11.8,4.6,15.2,10.4,17.2,0.0,0.5,14.0,32.0,0.035,0.02,2.0,7.0,0.175,0.04,0.1,0.32,1.2,3.5,4.6,2.6,5.0,9.0,2.9,1.0,4.4,5.0,1.07,1.6,0.0732541953544904
28.4,7.0,13.0,20.0,12.8,31.6,0.0,0.51,14.0,32.0,0.14,0.1,2.0,22.0,0.175,0.02,0.1,0.2,1.3,4.3,3.1,1.4,2.0,11.0,2.4,4.8,4.7,3.1,0.23,1.2,0.0235822189932703
47.6,9.4,1.0,14.0,8.0,16.0,0.0,0.5,14.0,31.0,0.105,0.04,2.0,10.0,0.105,0.08,0.1,0.22,0.5,0.4,4.3,4.8,14.0,28.0,4.1,1.7,0.8,2.4,0.32,3.1,0.0326260458499219
21.2,10.6,3.4,14.0,3.2,44.8,0.0,0.51,14.0,33.0,0.175,0.09,2.0,31.0,0.105,0.09,0.1,0.39,0.4,4.1,1.4,4.4,25.0,17.0,1.4,3.9,4.2,0.7,0.1,1.2,0.0236965208144616
45.2,8.2,5.8,20.0,20.0,41.2,0.0,0.51,14.0,23.0,0.175,0.09,2.0,11.0,0.105,0.04,0.1,0.43,1.8,2.0,4.1,3.9,16.0,15.0,2.7,3.2,1.3,1.6,0.41,3.7,0.0127403500992128
28.4,5.8,1.0,6.8,15.2,52.0,0.0,0.51,14.0,11.0,0.035,0.03,2.0,28.0,0.105,0.01,0.1,0.24,0.7,1.2,3.7,4.5,10.0,11.0,4.7,1.1,0.6,0.2,0.38,1.3,0.229403494785629
24.8,7.0,4.6,8.0,6.8,35.2,0.0,0.51,14.0,26.0,0.105,0.05,2.0,20.0,0.105,0.03,0.1,0.49,0.6,2.8,3.5,2.4,17.0,12.0,5.0,2.6,4.0,1.4,0.16,2.2,0.1306218514523
39.2,4.6,2.2,26.0,10.4,22.0,0.0,0.51,14.0,33.0,0.175,0.03,2.0,8.0,0.035,0.01,0.1,0.41,0.9,4.5,3.3,4.4,2.0,24.0,1.4,2.1,1.5,2.1,0.12,2.0,0.0076033411909624
15.2,1.0,1.0,17.6,6.8,10.0,0.0,0.51,14.0,16.0,0.105,0.01,2.0,14.0,0.105,0.04,0.1,0.27,0.6,2.1,2.3,3.6,5.0,27.0,0.4,0.6,1.5,0.5,0.49,1.6,0.256961318521929
10.4,5.8,4.6,17.6,12.8,40.0,0.0,0.51,14.0,33.0,0.175,0.03,2.0,27.0,0.07,0.07,0.1,0.46,1.5,2.4,3.9,2.0,5.0,27.0,2.7,2.2,3.2,2.3,1.17,1.5,0.0672746359508581
16.4,4.6,11.8,22.4,5.6,4.0,0.0,0.5,14.0,33.0,0.14,0.07,2.0,17.0,0.105,0.05,0.1,0.36,0.5,2.3,2.9,2.6,0.0,25.0,3.9,5.0,1.7,4.0,0.41,2.0,0.138271802154209
18.8,10.6,7.0,8.0,6.8,31.6,0.0,0.5,14.0,25.0,0.105,0.02,2.0,18.0,0.14,0.09,0.1,0.24,0.7,1.7,3.1,4.5,27.0,18.0,4.5,4.9,4.2,4.6,0.27,2.9,0.237647355843824
10.4,10.6,11.8,22.4,16.4,6.4,0.0,0.51,14.0,13.0,0.175,0.08,2.0,11.0,0.175,0.09,0.1,0.36,1.2,1.3,3.5,4.8,4.0,14.0,0.8,0.1,0.2,4.4,0.5,2.4,0.0649781281510087
36.8,2.2,10.6,20.0,11.6,43.6,0.0,0.5,14.0,32.0,0.175,0.09,2.0,29.0,0.105,0.01,0.1,0.37,0.9,2.2,4.8,2.2,24.0,8.0,2.2,3.2,2.1,2.4,0.49,1.4,0.0195996120645115
6.8,5.8,2.2,16.4,3.2,42.4,0.0,0.51,14.0,34.0,0.105,0.07,2.0,32.0,0.07,0.03,0.1,0.47,0.4,4.4,2.1,3.6,25.0,19.0,4.0,0.9,0.6,4.6,0.13,1.0,0.147319077304292
38.0,8.2,10.6,8.0,23.6,38.8,0.0,0.5,14.0,34.0,0.105,0.06,2.0,26.0,0.175,0.04,0.1,0.41,1.9,2.1,4.8,4.8,1.0,21.0,2.7,4.4,0.7,0.1,0.77,4.5,0.0723500984912905
16.4,4.6,10.6,17.6,22.4,36.4,0.0,0.51,14.0,29.0,0.07,0.06,2.0,11.0,0.175,0.03,0.1,0.5,2.1,2.0,4.4,3.2,22.0,12.0,4.3,3.6,3.9,4.7,1.4,2.4,0.0562076849440729
22.4,4.6,2.2,8.0,21.2,18.4,0.0,0.5,14.0,25.0,0.175,0.07,2.0,29.0,0.14,0.01,0.1,0.43,0.9,1.0,4.5,3.7,10.0,24.0,1.6,0.3,4.5,3.1,0.11,1.9,0.103487400352144
38.0,4.6,4.6,20.0,22.4,22.0,0.0,0.5,14.0,25.0,0.07,0.05,2.0,23.0,0.07,0.04,0.1,0.5,2.0,1.7,5.0,4.0,8.0,14.0,1.7,2.6,4.4,2.9,0.54,2.0,0.0157867470479185
36.8,7.0,3.4,16.4,11.6,46.0,0.0,0.51,14.0,32.0,0.07,0.04,2.0,22.0,0.105,0.03,0.1,0.46,1.4,3.1,3.7,2.5,30.0,14.0,2.8,1.7,4.1,0.5,0.82,1.7,0.0203851093515341
32.0,2.2,9.4,10.4,14.0,49.6,0.0,0.5,14.0,29.0,0.175,0.07,2.0,34.0,0.07,0.07,0.1,0.1,1.4,3.7,4.3,4.1,10.0,11.0,0.6,1.7,3.5,2.0,1.36,3.6,0.094733352145198
50.0,3.4,5.8,18.8,26.0,18.4,0.0,0.5,14.0,24.0,0.07,0.03,2.0,26.0,0.175,0.04,0.1,0.25,2.3,3.1,4.6,4.2,1.0,18.0,1.7,3.7,4.8,2.0,0.44,3.8,0.0173727753303884
40.4,11.8,11.8,23.6,20.0,48.4,0.0,0.51,14.0,16.0,0.175,0.07,2.0,20.0,0.175,0.03,0.1,0.48,1.2,0.9,4.9,3.5,29.0,26.0,3.7,2.0,4.2,1.7,0.76,2.8,0.007327704893391
22.4,8.2,9.4,14.0,12.8,41.2,0.0,0.51,14.0,33.0,0.175,0.06,2.0,11.0,0.14,0.08,0.1,0.5,1.3,4.2,3.2,3.0,12.0,3.0,2.9,0.3,1.6,3.4,1.17,2.9,0.0517862456201218
27.2,5.8,5.8,17.6,5.6,25.6,0.0,0.5,14.0,35.0,0.14,0.01,2.0,21.0,0.14,0.08,0.1,0.23,0.7,4.8,2.9,2.8,11.0,27.0,2.4,4.0,0.4,4.4,0.16,1.4,0.0350724486735657
52.4,8.2,8.2,5.6,26.0,5.2,0.0,0.5,14.0,32.0,0.14,0.03,2.0,24.0,0.14,0.08,0.1,0.3,1.9,1.5,4.4,4.8,12.0,6.0,3.6,1.4,3.8,0.1,0.75,4.0,0.124840062390814
18.8,4.6,11.8,14.0,15.2,19.6,0.0,0.51,14.0,30.0,0.105,0.04,2.0,32.0,0.14,0.07,0.1,0.48,1.6,2.2,4.7,4.8,17.0,4.0,2.6,0.2,4.7,2.0,0.58,1.6,0.0489965858355851
36.8,10.6,10.6,15.2,20.0,43.6,0.0,0.51,14.0,25.0,0.105,0.04,2.0,33.0,0.175,0.03,0.1,0.27,1.9,1.3,4.0,4.1,21.0,1.0,2.6,4.0,4.0,4.9,0.56,3.4,0.0296454079128263
50.0,8.2,8.2,3.2,12.8,42.4,0.0,0.5,14.0,9.0,0.14,0.04,2.0,26.0,0.035,0.02,0.1,0.39,1.1,0.3,4.6,1.8,17.0,20.0,3.3,2.2,4.9,0.8,0.1,1.0,0.0320477681008157
51.2,2.2,1.0,21.2,10.4,32.8,0.0,0.5,14.0,23.0,0.105,0.05,2.0,12.0,0.14,0.09,0.1,0.34,0.5,0.6,2.6,4.2,3.0,4.0,0.9,3.4,4.8,0.5,0.15,2.3,0.0528328563163544
35.6,2.2,3.4,11.6,23.6,48.4,0.0,0.5,14.0,17.0,0.105,0.01,2.0,32.0,0.07,0.02,0.1,0.29,3.0,1.7,4.8,3.7,30.0,5.0,2.5,0.5,4.7,3.0,0.68,3.4,0.0750505883002041
20.0,9.4,11.8,17.6,21.2,4.0,0.0,0.5,14.0,20.0,0.175,0.04,2.0,32.0,0.175,0.1,0.1,0.19,2.2,1.6,4.3,4.7,28.0,27.0,3.9,2.6,3.0,3.2,0.83,2.4,0.0556542934034156
32.0,4.6,9.4,10.4,24.8,19.6,0.0,0.5,14.0,35.0,0.07,0.03,2.0,11.0,0.105,0.02,0.1,0.29,2.1,2.6,4.2,4.8,6.0,6.0,1.8,2.7,1.2,3.7,1.47,4.1,0.0659950188943486
50.0,2.2,9.4,21.2,5.6,8.8,0.0,0.51,14.0,10.0,0.14,0.06,2.0,11.0,0.105,0.01,0.1,0.19,0.6,0.7,2.6,4.0,12.0,2.0,1.8,1.0,1.2,3.5,0.4,1.8,0.0435362237314239
14.0,9.4,3.4,24.8,12.8,53.2,0.0,0.5,14.0,26.0,0.14,0.06,2.0,28.0,0.07,0.03,0.1,0.13,1.4,3.1,2.6,4.7,12.0,20.0,3.7,4.6,2.9,2.8,0.93,1.7,0.059286363864657
24.8,8.2,9.4,21.2,18.8,36.4,0.0,0.5,14.0,24.0,0.14,0.01,2.0,25.0,0.175,0.04,0.1,0.42,2.0,3.1,4.4,4.6,2.0,10.0,1.9,0.5,4.2,1.8,1.37,2.7,0.017685017042039
32.0,10.6,3.4,12.8,24.8,31.6,0.0,0.51,14.0,26.0,0.175,0.02,2.0,27.0,0.105,0.03,0.1,0.38,1.7,3.2,4.2,4.0,19.0,12.0,2.3,2.5,1.6,0.3,0.66,3.5,0.0432498345465677
51.2,2.2,13.0,15.2,10.4,52.0,0.0,0.5,14.0,12.0,0.105,0.06,2.0,21.0,0.14,0.09,0.1,0.42,0.6,0.6,2.3,2.8,2.0,22.0,1.7,2.1,0.5,3.1,0.42,1.7,0.0206622833673779
50.0,11.8,13.0,9.2,16.4,38.8,0.0,0.5,14.0,17.0,0.175,0.03,2.0,28.0,0.175,0.1,0.1,0.17,1.9,1.6,4.7,4.4,24.0,0.0,3.7,3.0,2.2,0.3,0.34,2.8,0.0448201815613291
24.8,7.0,3.4,6.8,5.6,8.8,0.0,0.51,14.0,26.0,0.035,0.02,2.0,24.0,0.07,0.07,0.1,0.29,0.4,1.5,1.3,3.3,29.0,1.0,1.4,0.7,3.0,4.2,0.37,1.2,0.186084962965846
39.2,8.2,3.4,4.4,5.6,42.4,0.0,0.5,14.0,29.0,0.14,0.04,2.0,33.0,0.175,0.05,0.1,0.18,0.6,1.0,2.8,4.5,9.0,22.0,4.8,1.3,3.9,0.8,0.56,1.4,0.236679654954379
27.2,10.6,10.6,21.2,8.0,52.0,0.0,0.51,14.0,29.0,0.14,0.1,2.0,24.0,0.175,0.06,0.1,0.42,0.5,3.0,4.3,2.7,13.0,5.0,0.8,0.1,4.7,4.7,0.1,2.0,0.0208792787064809
36.8,8.2,7.0,22.4,14.0,24.4,0.0,0.51,14.0,32.0,0.07,0.03,2.0,14.0,0.035,0.01,0.1,0.06,1.7,3.6,3.6,4.6,12.0,21.0,0.7,4.7,3.8,3.6,0.15,2.6,0.0314845780836152
22.4,8.2,4.6,9.2,11.6,16.0,0.0,0.51,14.0,25.0,0.035,0.01,2.0,33.0,0.14,0.06,0.1,0.19,0.8,3.2,5.0,4.6,13.0,16.0,3.3,0.7,4.6,3.8,0.25,1.1,0.1794015134773
47.6,10.6,13.0,26.0,24.8,35.2,0.0,0.51,14.0,34.0,0.035,0.01,2.0,34.0,0.035,0.01,0.1,0.22,2.8,2.2,4.8,4.4,25.0,30.0,1.3,2.1,0.3,3.2,1.93,2.7,0.0122602783713581
21.2,8.2,7.0,26.0,22.4,49.6,0.0,0.5,14.0,15.0,0.07,0.05,2.0,14.0,0.07,0.05,0.1,0.43,2.7,1.8,4.3,4.5,0.0,22.0,4.0,1.8,1.0,1.6,0.21,3.3,0.0358188671697867
30.8,2.2,10.6,11.6,5.6,13.6,0.0,0.5,14.0,26.0,0.105,0.03,2.0,20.0,0.175,0.06,0.1,0.4,0.3,2.1,2.5,4.5,10.0,28.0,1.7,1.2,1.4,1.2,0.26,1.9,0.135467781744469
16.4,5.8,2.2,15.2,9.2,35.2,0.0,0.51,14.0,35.0,0.14,0.06,2.0,20.0,0.175,0.04,0.1,0.43,0.8,1.5,2.9,2.2,12.0,9.0,0.8,3.9,2.5,2.3,0.52,1.5,0.0588026460672534
20.0,4.6,5.8,17.6,9.2,8.8,0.0,0.5,14.0,19.0,0.105,0.09,2.0,30.0,0.105,0.08,0.1,0.22,0.8,0.4,3.2,3.1,5.0,14.0,3.7,2.5,0.8,4.9,0.37,2.2,0.0751893844265966
12.8,4.6,7.0,15.2,12.8,20.8,0.0,0.51,14.0,25.0,0.14,0.06,2.0,21.0,0.07,0.06,0.1,0.27,1.6,1.7,3.9,3.9,14.0,9.0,1.7,3.2,4.5,0.6,0.72,2.8,0.176754323563618
46.4,10.6,9.4,17.6,5.6,13.6,0.0,0.51,14.0,33.0,0.175,0.02,2.0,24.0,0.175,0.06,0.1,0.38,0.6,3.4,3.2,4.8,4.0,23.0,4.1,3.8,1.0,0.6,0.43,1.6,0.0110804727180997
28.4,11.8,8.2,8.0,4.4,52.0,0.0,0.5,14.0,24.0,0.035,0.01,2.0,16.0,0.14,0.03,0.1,0.22,0.4,2.8,2.4,2.4,5.0,5.0,1.8,3.0,1.1,2.9,0.26,1.5,0.187127958512781
26.0,11.8,8.2,20.0,24.8,42.4,0.0,0.51,14.0,33.0,0.07,0.03,2.0,11.0,0.035,0.02,0.1,0.34,1.4,3.3,4.2,4.1,12.0,21.0,2.8,0.1,3.1,0.6,0.42,3.6,0.0518220111376826
16.4,2.2,5.8,26.0,16.4,49.6,0.0,0.51,14.0,19.0,0.175,0.04,2.0,25.0,0.175,0.05,0.1,0.26,2.1,1.7,4.8,3.3,28.0,15.0,2.4,5.0,2.9,4.4,1.03,1.2,0.0280205787870486
33.2,2.2,5.8,14.0,8.0,35.2,0.0,0.51,14.0,31.0,0.14,0.05,2.0,24.0,0.14,0.06,0.1,0.5,0.5,0.9,3.4,2.9,14.0,30.0,1.7,1.4,2.2,3.0,0.32,1.0,0.0360239001434641
44.0,11.8,5.8,20.0,4.4,19.6,0.0,0.51,14.0,14.0,0.07,0.04,2.0,12.0,0.105,0.06,0.1,0.42,0.5,0.7,2.3,3.3,4.0,14.0,1.8,0.5,0.8,3.0,0.1,1.9,0.0153969247435677
17.6,3.4,13.0,14.0,21.2,11.2,0.0,0.51,14.0,35.0,0.175,0.07,2.0,21.0,0.105,0.05,0.1,0.14,2.0,3.8,4.7,3.7,24.0,13.0,4.6,1.8,0.7,0.4,1.78,2.7,0.0820656783271772
44.0,8.2,11.8,20.0,9.2,34.0,0.0,0.51,14.0,32.0,0.07,0.03,2.0,28.0,0.175,0.09,0.1,0.4,1.0,2.1,1.7,4.6,6.0,1.0,3.1,1.8,4.8,1.5,0.57,1.3,0.0113977597048033
15.2,4.6,5.8,8.0,21.2,22.0,0.0,0.51,14.0,30.0,0.14,0.07,2.0,17.0,0.175,0.06,0.1,0.48,1.4,0.5,3.7,4.1,26.0,23.0,4.4,3.8,2.7,2.8,0.4,2.8,0.197898748567543
28.4,9.4,11.8,9.2,26.0,35.2,0.0,0.51,14.0,35.0,0.175,0.05,2.0,12.0,0.14,0.05,0.1,0.48,3.1,2.3,4.4,4.0,11.0,9.0,3.2,5.0,0.9,1.3,2.06,3.4,0.0607466230459933
36.8,4.6,11.8,21.2,9.2,48.4,0.0,0.5,14.0,32.0,0.105,0.07,2.0,34.0,0.105,0.02,0.1,0.27,0.7,2.3,2.4,3.9,10.0,19.0,2.4,0.8,5.0,1.6,0.2,1.3,0.0152943735324178
47.6,9.4,4.6,21.2,4.4,41.2,0.0,0.5,14.0,30.0,0.07,0.02,2.0,5.0,0.175,0.05,0.1,0.32,0.5,3.3,2.2,2.7,26.0,18.0,4.5,0.7,3.4,3.9,0.4,1.1,0.0105269741594024
35.6,10.6,4.6,14.0,24.8,16.0,0.0,0.51,14.0,35.0,0.105,0.1,2.0,29.0,0.105,0.05,0.1,0.46,2.3,2.0,4.2,3.9,8.0,20.0,2.0,0.3,3.9,1.0,0.42,3.6,0.0308795873733594
29.6,13.0,7.0,6.8,3.2,8.8,0.0,0.51,14.0,35.0,0.105,0.09,2.0,28.0,0.175,0.08,0.1,0.5,0.4,2.6,1.7,2.6,6.0,11.0,3.6,4.9,2.7,1.7,0.28,1.2,0.0636013115542675
41.6,5.8,9.4,16.4,23.6,34.0,0.0,0.51,14.0,30.0,0.14,0.07,2.0,29.0,0.07,0.05,0.1,0.26,2.0,2.4,4.8,3.7,0.0,1.0,1.7,2.0,2.2,2.0,1.37,3.1,0.0236218301356069
17.6,3.4,4.6,14.0,23.6,26.8,0.0,0.5,14.0,30.0,0.07,0.03,2.0,35.0,0.175,0.02,0.1,0.25,1.8,1.8,4.9,5.0,4.0,27.0,4.6,5.0,3.1,0.8,1.55,2.5,0.094840459060762
34.4,10.6,13.0,9.2,17.6,38.8,0.0,0.51,14.0,13.0,0.175,0.01,2.0,30.0,0.105,0.04,0.1,0.25,0.8,1.6,3.1,4.1,24.0,18.0,1.0,4.4,1.2,0.1,0.43,2.9,0.0817959576605593
23.6,2.2,5.8,20.0,24.8,53.2,0.0,0.51,14.0,23.0,0.14,0.09,2.0,21.0,0.07,0.07,0.1,0.15,2.0,1.8,4.4,4.7,28.0,5.0,0.7,4.2,4.8,2.6,1.23,3.3,0.0619484981420247
12.8,9.4,13.0,23.6,17.6,16.0,0.0,0.51,14.0,27.0,0.175,0.04,2.0,13.0,0.105,0.05,0.1,0.27,1.4,2.4,3.1,3.1,25.0,28.0,4.0,2.2,1.3,3.7,0.53,2.6,0.0830895259202031
46.4,5.8,7.0,3.2,15.2,42.4,0.0,0.5,14.0,13.0,0.175,0.08,2.0,18.0,0.14,0.01,0.1,0.25,1.6,0.6,4.5,3.1,0.0,3.0,3.7,4.0,0.9,1.7,0.32,1.0,0.150498073581981
12.8,13.0,9.4,11.6,23.6,24.4,0.0,0.51,14.0,18.0,0.14,0.01,2.0,9.0,0.105,0.09,0.1,0.27,3.0,0.4,4.8,4.8,25.0,10.0,3.7,2.3,1.8,2.7,0.29,3.6,0.20278622945815
35.6,11.8,3.4,6.8,9.2,52.0,0.0,0.5,14.0,28.0,0.07,0.05,2.0,14.0,0.105,0.08,0.1,0.21,0.4,0.8,4.4,3.7,14.0,23.0,2.0,3.0,4.0,0.4,0.24,3.6,0.178580605951163
21.2,9.4,7.0,23.6,22.4,43.6,0.0,0.51,14.0,28.0,0.105,0.03,2.0,19.0,0.07,0.05,0.1,0.3,2.7,2.4,4.5,3.7,0.0,24.0,2.4,0.4,4.1,5.0,0.68,2.9,0.0466853040399684
45.2,5.8,5.8,21.2,23.6,49.6,0.0,0.51,14.0,24.0,0.105,0.06,2.0,14.0,0.14,0.03,0.1,0.28,3.1,1.8,4.8,3.6,9.0,30.0,1.4,3.9,1.6,4.7,0.57,2.4,0.0123606087353101
18.8,9.4,11.8,12.8,21.2,34.0,0.0,0.5,14.0,28.0,0.105,0.02,2.0,20.0,0.175,0.01,0.1,0.38,1.9,2.1,4.6,4.6,25.0,16.0,4.8,3.2,2.0,4.4,1.64,2.7,0.0611710921507192
34.4,1.0,2.2,18.8,5.6,12.4,0.0,0.5,14.0,23.0,0.14,0.1,2.0,19.0,0.175,0.07,0.1,0.43,0.3,0.7,2.0,4.4,22.0,14.0,2.4,0.8,1.0,1.6,0.1,1.8,0.351854239004715
11.6,2.2,10.6,18.8,16.4,16.0,0.0,0.51,14.0,20.0,0.035,0.01,2.0,31.0,0.14,0.07,0.1,0.32,1.0,1.0,4.8,2.9,13.0,2.0,1.4,3.6,4.7,3.3,0.81,2.3,0.167152291309004
47.6,1.0,3.4,22.4,10.4,47.2,0.0,0.5,14.0,10.0,0.105,0.01,2.0,8.0,0.14,0.09,0.1,0.3,0.6,0.6,4.0,4.8,28.0,21.0,4.8,1.9,1.4,2.2,0.28,1.1,0.0889072208188577
22.4,10.6,13.0,11.6,10.4,8.8,0.0,0.5,14.0,30.0,0.14,0.01,2.0,32.0,0.105,0.02,0.1,0.23,0.5,2.1,4.4,4.8,17.0,22.0,1.4,0.4,2.9,0.6,0.16,3.8,0.0894278694391633
15.2,4.6,2.2,24.8,16.4,47.2,0.0,0.5,14.0,32.0,0.175,0.09,2.0,26.0,0.14,0.03,0.1,0.3,1.5,2.6,3.8,4.1,20.0,12.0,3.5,4.0,1.5,0.2,0.81,2.2,0.0486689164718073
27.2,9.4,9.4,22.4,11.6,32.8,0.0,0.51,14.0,28.0,0.105,0.05,2.0,33.0,0.175,0.03,0.1,0.28,1.3,2.2,2.0,2.4,1.0,5.0,3.6,2.8,3.0,2.2,0.9,1.7,0.0208283819326918
39.2,9.4,3.4,18.8,26.0,10.0,0.0,0.5,14.0,17.0,0.175,0.02,2.0,24.0,0.105,0.06,0.1,0.36,2.2,1.2,4.4,4.2,6.0,20.0,1.7,4.9,4.7,1.6,0.1,3.5,0.0162846785766944
24.8,2.2,11.8,10.4,21.2,35.2,0.0,0.51,14.0,30.0,0.035,0.02,2.0,31.0,0.14,0.02,0.1,0.38,1.6,3.3,5.0,4.7,30.0,27.0,2.8,3.1,2.2,4.7,1.4,4.1,0.0981206710059
42.8,9.4,10.6,21.2,9.2,50.8,0.0,0.5,14.0,34.0,0.07,0.02,2.0,11.0,0.175,0.03,0.1,0.43,1.0,3.9,1.8,2.2,20.0,26.0,4.7,3.7,2.8,3.5,0.52,1.4,0.0112553258414116
21.2,10.6,8.2,12.8,9.2,12.4,0.0,0.5,14.0,19.0,0.105,0.04,2.0,21.0,0.175,0.02,0.1,0.41,0.9,2.3,4.7,2.4,16.0,19.0,0.9,4.7,0.8,0.8,0.78,2.3,0.0641213437889116
9.2,7.0,11.8,16.4,3.2,48.4,0.0,0.5,14.0,11.0,0.105,0.03,2.0,18.0,0.14,0.05,0.1,0.18,0.4,0.5,1.8,4.7,24.0,20.0,2.9,0.3,0.7,4.4,0.3,1.1,0.224349589221765
45.2,10.6,5.8,23.6,18.8,26.8,0.0,0.5,14.0,30.0,0.175,0.04,2.0,24.0,0.07,0.03,0.1,0.43,2.3,2.9,4.1,4.5,5.0,2.0,3.0,2.5,2.3,4.5,1.82,2.8,0.0078681338512198
34.4,7.0,10.6,16.4,18.8,49.6,0.0,0.51,14.0,17.0,0.105,0.02,2.0,29.0,0.175,0.08,0.1,0.28,2.0,1.2,4.6,3.4,19.0,10.0,0.7,3.1,1.8,2.4,0.28,2.2,0.0254992881306798
16.4,10.6,1.0,5.6,6.8,19.6,0.0,0.5,14.0,28.0,0.14,0.06,2.0,20.0,0.175,0.05,0.1,0.34,0.8,2.0,5.0,1.5,28.0,9.0,3.8,4.5,3.4,3.7,0.44,1.3,0.327544715150464
18.8,3.4,3.4,3.2,4.4,40.0,0.0,0.51,14.0,24.0,0.175,0.09,2.0,16.0,0.105,0.06,0.1,0.44,0.4,2.9,1.1,3.8,21.0,27.0,0.4,4.4,1.5,1.7,0.1,1.0,0.283851058208475
42.8,5.8,13.0,24.8,21.2,44.8,0.0,0.5,14.0,18.0,0.105,0.09,2.0,29.0,0.105,0.05,0.1,0.43,1.0,0.8,4.5,3.8,16.0,8.0,0.2,2.0,2.7,3.2,0.29,2.6,0.0095832719070678
12.8,3.4,2.2,11.6,9.2,26.8,0.0,0.51,14.0,34.0,0.07,0.03,2.0,26.0,0.07,0.07,0.1,0.28,0.8,1.7,2.1,3.7,30.0,3.0,2.3,4.9,3.7,3.4,0.24,1.5,0.204556787314341
46.4,9.4,13.0,17.6,6.8,52.0,0.0,0.51,14.0,35.0,0.175,0.09,2.0,18.0,0.105,0.06,0.1,0.34,0.8,3.2,5.0,3.2,25.0,24.0,4.1,3.1,3.7,3.2,0.35,1.1,0.0090273908079889
