w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lrx2_uH
24.8,4.6,11.8,5.6,8.0,32.8,0.0,0.51,14.0,21.0,0.105,0.04,2.0,28.0,0.105,0.05,0.1,0.45,0.5,2.6,3.7,3.2,7.0,1.0,3.7,0.4,0.7,3.7,0.33,1.0,10.1531263882637
50.0,7.0,5.8,14.0,24.8,38.8,0.0,0.5,14.0,35.0,0.105,0.01,2.0,33.0,0.105,0.03,0.1,0.5,2.4,1.8,4.4,3.6,11.0,28.0,0.7,2.3,3.1,1.7,1.15,3.3,35.1189311581691
20.0,4.6,9.4,5.6,24.8,32.8,0.0,0.51,14.0,28.0,0.035,0.03,2.0,31.0,0.14,0.06,0.1,0.25,2.3,2.5,4.4,4.6,4.0,7.0,3.0,0.2,3.6,4.0,1.68,4.3,7.99515641373877
16.4,9.4,11.8,8.0,20.0,53.2,0.0,0.5,14.0,27.0,0.105,0.01,2.0,31.0,0.105,0.05,0.1,0.32,1.6,1.3,4.9,4.0,24.0,24.0,4.4,3.3,1.4,3.4,0.12,1.2,9.71399167510008
51.2,3.4,7.0,5.6,15.2,44.8,0.0,0.5,14.0,21.0,0.14,0.05,2.0,25.0,0.175,0.07,0.1,0.2,0.6,1.7,4.2,4.9,20.0,24.0,0.4,3.0,0.6,1.9,0.38,3.8,17.3958770573615
24.8,9.4,11.8,11.6,3.2,52.0,0.0,0.51,14.0,29.0,0.14,0.1,2.0,17.0,0.07,0.06,0.1,0.26,0.4,3.4,1.6,2.0,9.0,21.0,3.8,0.3,4.8,1.6,0.21,1.5,18.2344129642777
45.2,7.0,9.4,21.2,22.4,37.6,0.0,0.51,14.0,16.0,0.175,0.09,2.0,29.0,0.105,0.04,0.1,0.12,1.7,1.8,4.4,4.1,29.0,23.0,1.1,1.9,3.2,0.8,0.13,3.0,39.3998061163904
12.8,3.4,3.4,17.6,22.4,32.8,0.0,0.51,14.0,34.0,0.105,0.02,2.0,19.0,0.175,0.08,0.1,0.44,1.7,3.3,4.4,4.6,26.0,15.0,3.2,2.3,0.3,3.4,0.28,2.6,7.59544189513897
33.2,4.6,10.6,21.2,10.4,34.0,0.0,0.51,14.0,31.0,0.07,0.07,2.0,22.0,0.175,0.05,0.1,0.26,0.6,2.0,3.6,2.8,29.0,8.0,3.4,4.1,2.1,4.4,0.28,2.2,24.3051205469365
30.8,10.6,3.4,6.8,6.8,6.4,0.0,0.51,14.0,21.0,0.105,0.05,2.0,18.0,0.105,0.05,0.1,0.42,0.7,1.8,3.5,2.2,15.0,1.0,3.9,3.5,2.0,2.9,0.15,1.5,18.2095813014473
41.6,8.2,10.6,12.8,23.6,20.8,0.0,0.5,14.0,23.0,0.14,0.05,2.0,27.0,0.175,0.07,0.1,0.3,1.1,2.5,4.8,2.7,22.0,9.0,0.9,1.1,4.5,1.8,0.34,2.4,33.6726956938431
20.0,7.0,11.8,26.0,14.0,19.6,0.0,0.51,14.0,26.0,0.14,0.08,2.0,35.0,0.14,0.1,0.1,0.37,1.4,3.4,3.7,2.1,7.0,3.0,4.3,2.0,2.0,4.7,0.88,1.4,21.309880961323
24.8,10.6,7.0,24.8,11.6,17.2,0.0,0.5,14.0,8.0,0.07,0.01,2.0,18.0,0.175,0.01,0.1,0.16,1.4,0.9,3.2,4.4,26.0,2.0,1.3,2.8,3.2,1.9,0.31,2.3,29.8078516961798
47.6,9.4,13.0,17.6,20.0,17.2,0.0,0.5,14.0,33.0,0.175,0.1,2.0,12.0,0.035,0.03,0.1,0.19,0.9,2.5,4.1,4.3,11.0,13.0,2.8,3.9,1.5,0.5,0.87,2.5,48.9013935889778
29.6,7.0,1.0,12.8,3.2,35.2,0.0,0.51,14.0,18.0,0.07,0.04,2.0,22.0,0.105,0.06,0.1,0.32,0.3,0.5,1.5,2.7,24.0,10.0,2.8,0.1,3.1,1.5,0.29,1.0,20.1351275065996
23.6,10.6,4.6,5.6,11.6,17.2,0.0,0.5,14.0,23.0,0.07,0.04,2.0,19.0,0.105,0.02,0.1,0.3,1.5,0.6,2.9,3.4,27.0,13.0,1.2,1.3,1.3,4.7,0.53,1.9,11.7393676519554
52.4,3.4,10.6,9.2,18.8,23.2,0.0,0.51,14.0,33.0,0.175,0.05,2.0,13.0,0.175,0.03,0.1,0.17,1.0,4.2,4.7,4.0,5.0,25.0,0.3,2.9,2.7,2.9,0.64,3.9,24.3690523193942
33.2,11.8,4.6,12.8,6.8,49.6,0.0,0.51,14.0,19.0,0.105,0.1,2.0,10.0,0.035,0.01,0.1,0.2,0.5,1.7,5.0,2.2,16.0,14.0,2.8,1.5,4.2,0.6,0.27,1.1,26.9328613597651
23.6,4.6,7.0,17.6,20.0,40.0,0.0,0.5,14.0,35.0,0.105,0.06,2.0,21.0,0.105,0.04,0.1,0.14,1.2,3.2,4.7,4.9,10.0,20.0,4.3,4.3,3.2,4.4,1.14,1.6,15.9174161077819
14.0,10.6,5.8,6.8,4.4,24.4,0.0,0.5,14.0,31.0,0.035,0.03,2.0,26.0,0.14,0.08,0.1,0.45,0.5,2.7,1.8,4.1,10.0,20.0,0.2,1.8,1.7,4.7,0.21,1.3,8.2081535669955
17.6,2.2,7.0,18.8,15.2,44.8,0.0,0.51,14.0,34.0,0.14,0.01,2.0,10.0,0.175,0.01,0.1,0.35,1.7,2.8,4.3,4.5,7.0,13.0,2.0,3.1,0.4,1.3,0.26,2.6,8.33137571101094
24.8,8.2,7.0,10.4,6.8,25.6,0.0,0.5,14.0,16.0,0.14,0.09,2.0,26.0,0.105,0.02,0.1,0.42,0.4,1.5,2.0,2.1,30.0,12.0,4.9,0.4,2.6,1.0,0.36,1.3,17.8100640131463
20.0,13.0,4.6,17.6,6.8,36.4,0.0,0.51,14.0,21.0,0.175,0.01,2.0,4.0,0.07,0.07,0.1,0.41,0.5,1.7,5.0,2.5,2.0,24.0,1.8,1.8,4.5,3.6,0.38,1.3,21.2353329120187
9.2,11.8,7.0,12.8,6.8,25.6,0.0,0.51,14.0,26.0,0.07,0.02,2.0,21.0,0.175,0.07,0.1,0.22,0.6,2.8,3.9,2.1,13.0,26.0,1.6,3.5,4.7,4.7,0.38,1.3,8.51576577484282
46.4,7.0,10.6,20.0,11.6,5.2,0.0,0.51,14.0,26.0,0.105,0.1,2.0,7.0,0.105,0.07,0.1,0.38,1.2,2.5,4.4,3.7,8.0,12.0,0.7,3.0,4.4,1.1,1.01,1.3,44.4684343213938
40.4,7.0,2.2,3.2,12.8,40.0,0.0,0.51,14.0,18.0,0.14,0.05,2.0,17.0,0.105,0.08,0.1,0.38,0.8,1.2,3.0,1.8,16.0,12.0,1.4,1.5,4.4,2.0,0.55,1.6,11.3023401130465
36.8,8.2,7.0,16.4,22.4,23.2,0.0,0.5,14.0,35.0,0.105,0.01,2.0,34.0,0.14,0.1,0.1,0.29,1.2,1.1,4.3,3.5,21.0,29.0,2.5,2.1,3.2,0.3,0.39,3.1,32.1127043331298
23.6,2.2,7.0,24.8,9.2,43.6,0.0,0.5,14.0,32.0,0.175,0.08,2.0,32.0,0.175,0.09,0.1,0.47,0.5,0.2,3.7,4.2,24.0,21.0,1.4,4.0,1.9,3.5,0.19,3.2,11.5232826709411
26.0,13.0,3.4,11.6,8.0,16.0,0.0,0.51,14.0,30.0,0.105,0.05,2.0,30.0,0.035,0.02,0.1,0.21,0.4,0.6,2.3,5.0,12.0,0.0,5.0,3.1,4.7,3.4,0.36,2.2,22.0087600528366
38.0,13.0,13.0,26.0,4.4,24.4,0.0,0.51,14.0,27.0,0.14,0.02,2.0,21.0,0.07,0.05,0.1,0.3,0.4,0.7,2.7,4.9,17.0,27.0,3.5,0.4,2.0,0.3,0.34,1.4,52.8712911824105
18.8,13.0,5.8,14.0,15.2,40.0,0.0,0.5,14.0,32.0,0.175,0.1,2.0,23.0,0.105,0.01,0.1,0.26,1.7,2.3,3.5,4.2,3.0,25.0,3.6,3.2,3.3,4.8,0.33,3.1,17.0585968111269
44.0,13.0,2.2,8.0,14.0,29.2,0.0,0.5,14.0,34.0,0.07,0.05,2.0,17.0,0.07,0.02,0.1,0.17,1.7,2.6,4.1,3.5,25.0,5.0,2.9,2.5,2.1,1.6,0.56,1.6,25.8628195231582
12.8,2.2,4.6,10.4,6.8,50.8,0.0,0.5,14.0,33.0,0.175,0.01,2.0,28.0,0.07,0.02,0.1,0.03,0.5,4.4,3.9,2.2,30.0,28.0,2.0,2.1,4.0,0.6,0.49,1.4,5.11735734376495
41.6,8.2,4.6,10.4,22.4,5.2,0.0,0.5,14.0,20.0,0.175,0.08,2.0,27.0,0.105,0.04,0.1,0.43,2.9,0.3,4.8,3.0,30.0,8.0,0.7,0.2,1.2,4.2,0.26,2.5,28.8432862450235
44.0,2.2,9.4,22.4,15.2,22.0,0.0,0.51,14.0,35.0,0.175,0.02,2.0,18.0,0.175,0.08,0.1,0.45,0.9,1.9,4.2,4.0,29.0,3.0,2.2,2.9,0.7,0.1,0.77,1.2,21.8729444447572
47.6,5.8,4.6,11.6,26.0,11.2,0.0,0.5,14.0,35.0,0.07,0.01,2.0,34.0,0.14,0.02,0.1,0.46,1.9,1.3,4.9,4.0,1.0,17.0,3.3,3.1,0.2,2.3,0.63,3.0,30.5701407987647
10.4,9.4,11.8,23.6,9.2,29.2,0.0,0.5,14.0,19.0,0.175,0.03,2.0,25.0,0.175,0.01,0.1,0.27,1.0,0.4,3.8,3.7,28.0,21.0,3.1,2.2,3.4,2.2,0.27,2.8,12.2328274368118
45.2,3.4,8.2,18.8,10.4,32.8,0.0,0.51,14.0,24.0,0.105,0.02,2.0,21.0,0.175,0.01,0.1,0.49,0.8,1.4,2.3,1.8,1.0,1.0,3.2,1.7,1.0,0.4,0.3,1.7,27.4022375038028
39.2,2.2,2.2,4.4,5.6,48.4,0.0,0.5,14.0,22.0,0.07,0.07,2.0,26.0,0.07,0.04,0.1,0.12,0.6,1.1,2.1,4.8,6.0,11.0,3.9,2.0,2.0,1.6,0.19,1.5,9.79726531233431
51.2,4.6,5.8,5.6,10.4,18.4,0.0,0.51,14.0,22.0,0.035,0.03,2.0,14.0,0.175,0.08,0.1,0.26,1.0,2.2,3.0,3.2,15.0,3.0,4.0,3.9,4.2,4.2,0.9,2.1,20.4764152881366
29.6,13.0,5.8,26.0,12.8,25.6,0.0,0.51,14.0,33.0,0.105,0.1,2.0,35.0,0.14,0.01,0.1,0.38,1.4,1.7,4.2,3.2,20.0,26.0,2.7,1.2,5.0,2.9,1.24,2.8,39.0300597460689
17.6,8.2,13.0,6.8,18.8,34.0,0.0,0.5,14.0,23.0,0.105,0.02,2.0,6.0,0.14,0.1,0.1,0.49,2.3,2.7,4.9,3.0,17.0,17.0,1.1,2.9,3.7,1.7,1.77,1.1,9.29249419478172
28.4,9.4,10.6,11.6,22.4,30.4,0.0,0.5,14.0,16.0,0.14,0.04,2.0,8.0,0.07,0.06,0.1,0.27,2.6,2.1,4.4,4.3,7.0,9.0,1.2,2.6,1.4,0.3,0.59,2.7,21.8928012088757
14.0,11.8,10.6,4.4,10.4,23.2,0.0,0.51,14.0,32.0,0.14,0.08,2.0,25.0,0.14,0.04,0.1,0.16,1.0,1.0,2.0,3.6,29.0,12.0,3.5,4.2,4.7,1.2,0.17,1.5,6.01603075932252
32.0,10.6,8.2,12.8,11.6,46.0,0.0,0.5,14.0,33.0,0.175,0.06,2.0,11.0,0.105,0.08,0.1,0.2,1.2,2.9,3.2,1.6,2.0,28.0,1.7,2.4,1.0,1.9,0.77,1.5,26.1051062876036
35.6,3.4,1.0,11.6,12.8,8.8,0.0,0.51,14.0,21.0,0.175,0.04,2.0,33.0,0.105,0.04,0.1,0.16,0.9,0.5,2.9,2.9,10.0,4.0,0.2,3.8,3.9,4.1,0.27,2.8,16.2296203504538
42.8,2.2,9.4,2.0,6.8,32.8,0.0,0.51,14.0,22.0,0.14,0.06,2.0,29.0,0.175,0.09,0.1,0.23,0.6,1.1,3.2,4.2,16.0,17.0,1.6,4.0,4.3,3.2,0.27,3.1,0.162173403313948
34.4,8.2,10.6,15.2,11.6,47.2,0.0,0.5,14.0,26.0,0.175,0.06,2.0,28.0,0.105,0.07,0.1,0.34,1.3,3.3,2.5,4.5,11.0,15.0,4.3,1.8,0.8,2.6,0.49,2.3,28.0397904144149
47.6,4.6,7.0,16.4,4.4,24.4,0.0,0.5,14.0,18.0,0.105,0.05,2.0,19.0,0.07,0.02,0.1,0.36,0.3,2.2,1.7,2.4,17.0,16.0,2.6,4.5,2.3,5.0,0.23,1.1,32.5076359933508
12.8,13.0,9.4,21.2,23.6,53.2,0.0,0.5,14.0,14.0,0.105,0.08,2.0,20.0,0.07,0.06,0.1,0.4,1.1,1.0,4.8,4.9,26.0,19.0,4.3,0.6,4.1,0.6,0.46,3.0,14.8844001592999
16.4,3.4,5.8,22.4,5.6,35.2,0.0,0.5,14.0,16.0,0.07,0.04,2.0,14.0,0.105,0.01,0.1,0.31,0.6,0.9,3.6,4.2,25.0,8.0,2.8,3.5,1.5,0.6,0.43,1.0,10.522138197182
29.6,11.8,3.4,10.4,10.4,29.2,0.0,0.5,14.0,21.0,0.105,0.05,2.0,22.0,0.14,0.01,0.1,0.15,0.8,2.5,2.3,4.9,29.0,3.0,0.5,1.7,0.5,2.2,0.51,1.5,21.8179412778187
8.0,5.8,8.2,11.6,6.8,12.4,0.0,0.5,14.0,30.0,0.14,0.01,2.0,24.0,0.105,0.02,0.1,0.18,0.6,0.7,2.6,1.8,16.0,9.0,3.8,3.1,4.5,4.7,0.54,1.5,5.94170118832472
16.4,9.4,7.0,6.8,23.6,44.8,0.0,0.5,14.0,30.0,0.175,0.04,2.0,15.0,0.14,0.01,0.1,0.21,2.2,1.1,4.4,4.1,17.0,27.0,3.8,2.2,0.2,1.3,0.34,2.7,8.56035266863715
15.2,8.2,8.2,17.6,6.8,29.2,0.0,0.5,14.0,28.0,0.14,0.01,2.0,5.0,0.105,0.1,0.1,0.17,0.3,3.0,3.8,2.4,6.0,16.0,2.7,1.3,1.2,2.0,0.22,1.8,14.3535264192966
42.8,3.4,5.8,16.4,8.0,48.4,0.0,0.51,14.0,11.0,0.175,0.04,2.0,20.0,0.175,0.07,0.1,0.4,0.9,1.2,4.0,3.1,7.0,2.0,2.5,2.4,2.4,0.1,0.11,1.9,23.2353529009435
45.2,4.6,9.4,22.4,26.0,25.6,0.0,0.51,14.0,17.0,0.035,0.02,2.0,12.0,0.14,0.09,0.1,0.3,1.7,1.0,4.7,4.8,29.0,26.0,3.7,4.8,4.8,3.9,0.15,4.6,32.939267883836
11.6,8.2,11.8,9.2,26.0,50.8,0.0,0.5,14.0,15.0,0.105,0.03,2.0,23.0,0.14,0.01,0.1,0.15,2.2,1.5,4.9,4.8,0.0,14.0,1.5,3.0,2.7,0.5,1.08,4.7,7.17768340639352
12.8,3.4,2.2,14.0,24.8,16.0,0.0,0.5,14.0,16.0,0.07,0.05,2.0,26.0,0.07,0.01,0.1,0.1,1.1,1.9,4.4,4.8,7.0,10.0,4.3,4.4,3.0,4.3,0.3,3.7,6.67341371691286
22.4,13.0,7.0,5.6,8.0,50.8,0.0,0.51,14.0,22.0,0.175,0.01,2.0,24.0,0.07,0.07,0.1,0.17,0.5,2.2,4.6,1.7,4.0,2.0,3.1,1.0,4.0,2.1,0.43,1.1,10.7252291524264
33.2,3.4,7.0,3.2,12.8,40.0,0.0,0.5,14.0,31.0,0.105,0.03,2.0,21.0,0.035,0.01,0.1,0.31,0.5,2.3,4.0,4.8,10.0,29.0,2.9,4.0,2.2,4.9,0.4,2.3,8.41334802225816
18.8,10.6,13.0,6.8,9.2,22.0,0.0,0.51,14.0,29.0,0.14,0.1,2.0,19.0,0.07,0.04,0.1,0.27,1.2,3.3,2.9,4.1,11.0,15.0,1.3,4.5,3.9,0.7,0.3,2.6,10.8831235262618
14.0,1.0,7.0,10.4,15.2,19.6,0.0,0.5,14.0,23.0,0.07,0.03,2.0,9.0,0.175,0.05,0.1,0.29,1.8,2.0,4.4,4.8,12.0,24.0,4.9,4.5,3.8,1.7,1.41,2.9,4.29149819673386
45.2,10.6,1.0,12.8,6.8,53.2,0.0,0.5,14.0,30.0,0.105,0.08,2.0,8.0,0.07,0.06,0.1,0.17,0.3,2.4,4.0,4.8,27.0,16.0,4.4,2.0,2.9,1.5,0.23,1.2,30.9911135883279
11.6,9.4,9.4,9.2,24.8,12.4,0.0,0.51,14.0,19.0,0.07,0.03,2.0,10.0,0.14,0.1,0.1,0.35,2.6,1.8,4.6,4.0,16.0,28.0,0.4,1.0,3.4,1.3,0.26,3.3,8.28306644982118
23.6,7.0,7.0,10.4,14.0,20.8,0.0,0.5,14.0,21.0,0.105,0.05,2.0,12.0,0.175,0.1,0.1,0.48,1.5,2.5,4.3,3.2,9.0,24.0,1.6,2.8,3.3,4.3,1.24,2.9,15.5936874824767
46.4,4.6,10.6,17.6,10.4,49.6,0.0,0.51,14.0,13.0,0.175,0.04,2.0,20.0,0.105,0.1,0.1,0.39,0.5,1.0,4.0,4.1,27.0,20.0,2.4,4.1,0.1,1.1,0.49,1.7,31.6551555563798
23.6,8.2,2.2,9.2,15.2,24.4,0.0,0.51,14.0,29.0,0.07,0.06,2.0,12.0,0.14,0.1,0.1,0.48,1.9,1.0,4.0,3.8,27.0,15.0,1.3,2.2,0.5,4.9,0.99,3.5,14.0369520202556
36.8,10.6,4.6,18.8,8.0,32.8,0.0,0.5,14.0,29.0,0.035,0.01,2.0,35.0,0.175,0.02,0.1,0.22,0.8,0.3,2.7,3.1,5.0,14.0,0.4,3.9,3.8,2.3,0.29,1.6,36.7657693642603
5.6,5.8,8.2,12.8,14.0,7.6,0.0,0.51,14.0,23.0,0.175,0.08,2.0,25.0,0.035,0.03,0.1,0.13,1.0,1.5,3.0,5.0,17.0,6.0,1.8,3.0,3.0,3.8,0.18,2.9,4.55213590133529
32.0,7.0,7.0,16.4,5.6,25.6,0.0,0.5,14.0,23.0,0.14,0.01,2.0,6.0,0.175,0.1,0.1,0.34,0.4,0.4,3.0,2.7,26.0,19.0,2.1,3.8,4.4,2.0,0.17,1.4,26.7435422645566
16.4,7.0,8.2,18.8,10.4,36.4,0.0,0.51,14.0,16.0,0.07,0.04,2.0,30.0,0.14,0.01,0.1,0.26,0.8,1.6,2.7,3.2,14.0,23.0,4.8,2.4,2.6,0.9,0.77,2.5,14.5522858856411
44.0,8.2,3.4,18.8,21.2,36.4,0.0,0.5,14.0,26.0,0.175,0.07,2.0,30.0,0.14,0.04,0.1,0.16,2.0,3.3,4.6,4.6,10.0,30.0,3.7,2.8,3.0,4.0,0.8,3.0,36.8113485292264
46.4,2.2,11.8,26.0,8.0,38.8,0.0,0.51,14.0,23.0,0.105,0.01,2.0,31.0,0.105,0.01,0.1,0.47,0.9,0.8,4.7,4.8,21.0,3.0,2.5,1.9,4.4,1.9,0.11,1.6,22.0291907145876
38.0,4.6,9.4,6.8,24.8,32.8,0.0,0.5,14.0,16.0,0.07,0.03,2.0,14.0,0.035,0.02,0.1,0.05,1.9,1.9,5.0,4.5,0.0,24.0,1.1,0.3,3.2,3.3,0.44,3.2,16.4899263451652
23.6,9.4,8.2,21.2,12.8,34.0,0.0,0.51,14.0,23.0,0.105,0.1,2.0,29.0,0.105,0.03,0.1,0.37,1.6,2.2,4.9,3.7,8.0,17.0,1.4,1.3,1.0,0.7,0.63,3.3,24.9496661165543
47.6,13.0,9.4,20.0,21.2,25.6,0.0,0.5,14.0,22.0,0.14,0.08,2.0,33.0,0.105,0.05,0.1,0.24,2.2,1.2,4.4,3.4,7.0,5.0,0.9,3.9,4.6,0.3,0.69,2.6,54.2656590867083
34.4,10.6,9.4,24.8,8.0,14.8,0.0,0.51,14.0,26.0,0.175,0.09,2.0,23.0,0.175,0.06,0.1,0.32,0.4,0.8,3.1,3.2,21.0,28.0,2.4,0.9,3.7,2.5,0.15,2.4,43.4177804362734
11.6,11.8,11.8,5.6,23.6,25.6,0.0,0.5,14.0,35.0,0.14,0.04,2.0,22.0,0.07,0.07,0.1,0.32,1.0,3.6,4.2,4.4,25.0,2.0,1.1,2.4,0.4,4.3,0.85,3.5,6.01642805381757
12.8,13.0,3.4,16.4,6.8,42.4,0.0,0.51,14.0,28.0,0.175,0.04,2.0,19.0,0.14,0.05,0.1,0.22,0.4,0.4,4.2,2.9,30.0,18.0,4.8,3.6,1.5,0.3,0.2,2.0,12.789404278759
41.6,11.8,13.0,17.6,18.8,13.6,0.0,0.51,14.0,26.0,0.105,0.05,2.0,30.0,0.07,0.04,0.1,0.4,1.5,2.9,4.2,4.8,24.0,1.0,0.1,3.0,3.6,0.2,1.44,2.9,46.2181661272133
23.6,4.6,11.8,11.6,3.2,41.2,0.0,0.5,14.0,27.0,0.07,0.04,2.0,16.0,0.07,0.02,0.1,0.43,0.2,2.4,1.7,4.6,0.0,28.0,0.1,3.8,1.4,2.8,0.12,1.3,13.5847661355182
24.8,13.0,10.6,16.4,22.4,12.4,0.0,0.51,14.0,17.0,0.14,0.07,2.0,9.0,0.105,0.07,0.1,0.44,1.4,1.0,5.0,5.0,28.0,26.0,0.4,4.7,4.2,0.4,0.19,3.1,27.4066411854537
20.0,2.2,8.2,15.2,14.0,31.6,0.0,0.51,14.0,20.0,0.175,0.08,2.0,21.0,0.175,0.01,0.1,0.22,1.1,2.0,3.6,3.2,13.0,30.0,5.0,4.5,3.8,0.4,0.72,2.8,9.20305116920111
33.2,8.2,13.0,4.4,10.4,50.8,0.0,0.51,14.0,13.0,0.175,0.01,2.0,13.0,0.14,0.09,0.1,0.19,0.4,0.4,4.8,4.9,22.0,2.0,2.7,4.1,4.9,4.2,0.39,3.0,12.0969731699257
38.0,7.0,3.4,5.6,3.2,20.8,0.0,0.51,14.0,7.0,0.14,0.02,2.0,14.0,0.035,0.02,0.1,0.15,0.4,0.8,1.5,1.8,13.0,17.0,4.5,3.7,1.2,2.4,0.25,1.3,17.1108588312214
15.2,3.4,10.6,18.8,8.0,19.6,0.0,0.5,14.0,13.0,0.175,0.08,2.0,18.0,0.14,0.02,0.1,0.33,0.4,1.5,4.5,4.8,20.0,8.0,4.0,2.6,3.7,1.7,0.38,1.1,10.1495040017483
51.2,4.6,9.4,12.8,24.8,8.8,0.0,0.51,14.0,34.0,0.105,0.1,2.0,20.0,0.14,0.07,0.1,0.43,1.2,1.2,5.0,4.9,27.0,19.0,2.9,2.7,3.8,1.6,0.93,3.7,35.1623563185185
26.0,7.0,9.4,10.4,18.8,28.0,0.0,0.5,14.0,30.0,0.07,0.05,2.0,23.0,0.035,0.01,0.1,0.49,2.3,3.4,4.9,1.8,8.0,0.0,1.4,2.6,2.9,2.7,1.5,1.7,16.8953027995705
51.2,9.4,13.0,12.8,21.2,18.4,0.0,0.51,14.0,20.0,0.035,0.01,2.0,30.0,0.07,0.04,0.1,0.14,1.2,1.3,4.6,3.7,7.0,4.0,3.9,3.8,0.7,4.8,0.57,2.7,42.4502801406307
36.8,1.0,13.0,10.4,16.4,53.2,0.0,0.5,14.0,25.0,0.175,0.04,2.0,34.0,0.105,0.05,0.1,0.34,1.4,3.0,4.4,4.3,29.0,3.0,2.5,1.8,1.1,1.9,0.51,2.4,9.82649217890451
48.8,2.2,5.8,6.8,17.6,7.6,0.0,0.51,14.0,22.0,0.035,0.03,2.0,18.0,0.14,0.05,0.1,0.27,2.3,1.2,3.7,3.3,21.0,25.0,1.7,2.7,1.8,1.9,0.27,1.9,16.9858660010656
48.8,1.0,2.2,3.2,17.6,17.2,0.0,0.5,14.0,25.0,0.175,0.1,2.0,20.0,0.14,0.04,0.1,0.4,1.7,1.4,4.8,4.5,7.0,15.0,1.9,4.0,0.2,5.0,0.83,3.0,8.97738946408859
20.0,4.6,5.8,22.4,12.8,8.8,0.0,0.5,14.0,24.0,0.14,0.1,2.0,11.0,0.035,0.03,0.1,0.44,0.9,2.5,3.3,2.5,18.0,6.0,0.7,2.5,4.3,3.6,0.24,1.2,17.2269298624624
16.4,5.8,10.6,5.6,8.0,41.2,0.0,0.5,14.0,35.0,0.175,0.03,2.0,20.0,0.175,0.1,0.1,0.46,0.9,1.2,2.3,3.9,18.0,9.0,3.3,2.5,3.9,2.4,0.11,1.1,6.99709326579975
12.8,9.4,2.2,20.0,18.8,35.2,0.0,0.51,14.0,29.0,0.105,0.07,2.0,30.0,0.035,0.02,0.1,0.05,2.1,1.7,4.7,5.0,20.0,19.0,2.5,3.1,3.5,3.7,0.26,3.6,10.9547510377283
24.8,8.2,8.2,12.8,11.6,12.4,0.0,0.5,14.0,23.0,0.14,0.07,2.0,26.0,0.105,0.05,0.1,0.48,1.0,1.5,4.4,1.8,11.0,9.0,0.5,2.5,1.1,2.2,0.94,1.2,20.4263637533799
50.0,10.6,9.4,21.2,20.0,25.6,0.0,0.5,14.0,33.0,0.14,0.05,2.0,10.0,0.105,0.05,0.1,0.46,2.7,2.5,4.7,2.8,19.0,11.0,2.1,0.2,4.4,4.9,0.4,1.7,53.6391143032384
22.4,1.0,10.6,8.0,16.4,41.2,0.0,0.5,14.0,20.0,0.175,0.1,2.0,34.0,0.105,0.09,0.1,0.13,1.3,2.7,5.0,3.9,29.0,16.0,4.4,3.9,2.1,4.5,0.33,2.8,5.89235951073365
46.4,2.2,8.2,11.6,20.0,44.8,0.0,0.5,14.0,35.0,0.175,0.03,2.0,21.0,0.14,0.05,0.1,0.41,1.6,0.7,4.0,3.1,13.0,3.0,3.6,2.1,3.4,0.3,0.24,2.8,18.2446835410566
21.2,9.4,2.2,24.8,9.2,42.4,0.0,0.5,14.0,33.0,0.105,0.03,2.0,19.0,0.175,0.03,0.1,0.33,1.0,3.6,4.2,2.4,27.0,19.0,4.4,1.7,3.6,3.5,0.66,1.0,20.8031791733035
50.0,8.2,9.4,9.2,3.2,11.2,0.0,0.51,14.0,15.0,0.175,0.08,2.0,32.0,0.14,0.02,0.1,0.34,0.3,0.9,1.7,1.6,7.0,18.0,4.4,0.8,1.8,4.6,0.22,1.1,33.5976603879129
17.6,7.0,4.6,24.8,9.2,52.0,0.0,0.5,14.0,12.0,0.14,0.1,2.0,7.0,0.07,0.03,0.1,0.35,1.2,0.7,4.6,4.7,23.0,27.0,3.3,1.8,2.1,0.5,0.31,1.5,16.4019694270529
38.0,13.0,9.4,8.0,8.0,28.0,0.0,0.5,14.0,30.0,0.105,0.06,2.0,15.0,0.07,0.05,0.1,0.42,0.9,0.2,4.3,3.9,13.0,18.0,4.5,1.3,2.5,0.7,0.16,2.1,24.8713047839195
24.8,13.0,10.6,14.0,21.2,37.6,0.0,0.51,14.0,34.0,0.175,0.05,2.0,13.0,0.07,0.02,0.1,0.22,1.6,2.1,4.9,4.6,23.0,14.0,3.8,3.0,1.1,1.9,0.37,2.0,22.9368427430137
33.2,9.4,9.4,12.8,21.2,16.0,0.0,0.5,14.0,22.0,0.07,0.06,2.0,34.0,0.105,0.08,0.1,0.47,2.2,1.5,4.4,2.8,13.0,2.0,0.3,3.2,1.6,3.8,0.63,2.6,27.7780846182652
6.8,4.6,11.8,6.8,14.0,5.2,0.0,0.51,14.0,31.0,0.14,0.05,2.0,31.0,0.07,0.02,0.1,0.32,1.6,3.0,4.2,2.4,29.0,23.0,3.1,2.0,0.9,2.9,0.87,2.1,3.61560703009491
