w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lrx1_uH
52.4,13.0,7.0,18.8,5.6,22.0,0.0,0.5,14.0,34.0,0.14,0.1,2.0,31.0,0.07,0.03,0.1,0.31,0.5,4.0,1.6,2.4,12.0,5.0,4.9,0.2,1.5,4.7,0.29,1.5,61.5666686084783
23.6,11.8,5.8,22.4,3.2,11.2,0.0,0.5,14.0,35.0,0.105,0.1,2.0,5.0,0.14,0.09,0.1,0.41,0.3,1.1,1.3,3.1,27.0,30.0,0.5,0.3,4.1,2.6,0.26,1.0,30.7957269075091
30.8,2.2,9.4,14.0,22.4,36.4,0.0,0.5,14.0,18.0,0.105,0.01,2.0,27.0,0.14,0.07,0.1,0.35,2.3,1.9,4.7,5.0,2.0,30.0,2.8,4.3,3.5,2.0,0.95,3.3,13.4906095635697
24.8,11.8,7.0,12.8,4.4,42.4,0.0,0.51,14.0,22.0,0.14,0.07,2.0,13.0,0.035,0.02,0.1,0.47,0.5,0.8,2.3,3.5,27.0,25.0,3.4,0.8,4.7,4.1,0.26,1.0,21.283257308386
46.4,5.8,10.6,21.2,22.4,19.6,0.0,0.51,14.0,17.0,0.105,0.02,2.0,19.0,0.175,0.07,0.1,0.49,2.9,1.3,5.0,5.0,19.0,0.0,1.0,1.3,2.6,0.4,0.14,4.5,38.653855824415
32.0,2.2,4.6,26.0,26.0,47.2,0.0,0.5,14.0,35.0,0.175,0.04,2.0,33.0,0.105,0.03,0.1,0.46,2.3,4.2,4.8,5.0,12.0,11.0,0.8,4.5,1.2,4.6,0.11,3.5,14.9625745488829
48.8,7.0,5.8,5.6,3.2,17.2,0.0,0.51,14.0,27.0,0.175,0.01,2.0,15.0,0.14,0.03,0.1,0.32,0.4,1.8,1.7,3.7,14.0,27.0,0.7,2.7,1.8,2.5,0.18,1.3,22.1712610622618
32.0,11.8,13.0,23.6,26.0,50.8,0.0,0.51,14.0,7.0,0.105,0.06,2.0,14.0,0.14,0.02,0.1,0.33,3.4,0.3,4.7,4.7,8.0,30.0,4.7,3.5,2.2,1.7,0.22,3.3,35.7811149795431
15.2,13.0,3.4,21.2,4.4,40.0,0.0,0.51,14.0,21.0,0.105,0.02,2.0,28.0,0.07,0.06,0.1,0.42,0.3,1.0,2.4,3.8,23.0,6.0,2.4,3.8,3.7,2.2,0.26,1.2,17.9506055831744
20.0,5.8,7.0,16.4,26.0,10.0,0.0,0.51,14.0,20.0,0.14,0.06,2.0,30.0,0.07,0.03,0.1,0.18,3.0,1.8,4.8,3.8,17.0,1.0,2.8,4.3,3.8,4.4,0.17,3.6,15.4423971601859
26.0,7.0,1.0,6.8,8.0,31.6,0.0,0.5,14.0,28.0,0.14,0.07,2.0,29.0,0.07,0.03,0.1,0.45,0.6,3.6,3.1,2.2,15.0,8.0,1.3,1.5,2.0,2.6,0.54,1.4,11.9795881561691
50.0,13.0,2.2,17.6,22.4,13.6,0.0,0.51,14.0,18.0,0.105,0.05,2.0,9.0,0.14,0.04,0.1,0.37,2.9,0.9,4.2,4.2,16.0,1.0,2.3,4.9,1.4,4.4,0.54,2.6,43.1045157404787
48.8,13.0,13.0,17.6,18.8,34.0,0.0,0.5,14.0,34.0,0.14,0.03,2.0,23.0,0.07,0.07,0.1,0.16,2.5,1.6,5.0,1.7,16.0,18.0,4.0,3.7,1.7,0.7,0.4,1.0,51.9312830305639
48.8,8.2,11.8,15.2,3.2,14.8,0.0,0.5,14.0,34.0,0.105,0.09,2.0,32.0,0.105,0.04,0.1,0.18,0.4,2.2,1.2,4.3,17.0,29.0,3.5,1.1,2.1,1.6,0.17,1.0,43.4521980068936
40.4,13.0,10.6,22.4,5.6,49.6,0.0,0.5,14.0,30.0,0.105,0.05,2.0,18.0,0.105,0.05,0.1,0.17,0.7,1.1,2.5,2.8,9.0,22.0,4.2,0.3,1.0,2.5,0.44,2.0,47.8221478761517
51.2,3.4,9.4,10.4,20.0,10.0,0.0,0.51,14.0,32.0,0.035,0.01,2.0,26.0,0.07,0.06,0.1,0.42,1.9,3.3,3.7,2.9,18.0,23.0,2.9,4.1,0.7,2.0,0.26,2.6,25.9566029162046
51.2,7.0,3.4,22.4,6.8,23.2,0.0,0.51,14.0,26.0,0.035,0.03,2.0,20.0,0.105,0.1,0.1,0.5,0.6,2.0,2.0,2.1,29.0,2.0,0.2,5.0,4.3,0.1,0.29,1.1,47.2128340648999
41.6,5.8,9.4,26.0,16.4,49.6,0.0,0.5,14.0,32.0,0.175,0.03,2.0,5.0,0.07,0.07,0.1,0.21,2.2,0.5,5.0,3.0,13.0,6.0,3.3,3.8,0.6,1.0,0.18,1.7,34.1527235833683
29.6,1.0,11.8,17.6,14.0,26.8,0.0,0.51,14.0,32.0,0.105,0.01,2.0,17.0,0.105,0.08,0.1,0.4,1.3,4.2,4.0,3.4,15.0,19.0,0.7,4.1,3.0,0.1,0.9,2.8,9.37126125034641
47.6,10.6,1.0,5.6,10.4,25.6,0.0,0.51,14.0,12.0,0.035,0.02,2.0,17.0,0.105,0.07,0.1,0.24,0.6,0.7,4.2,2.2,18.0,2.0,3.0,0.9,0.4,0.8,0.28,1.1,20.3348641135405
15.2,7.0,1.0,18.8,3.2,11.2,0.0,0.5,14.0,8.0,0.175,0.1,2.0,12.0,0.14,0.01,0.1,0.33,0.4,0.6,1.3,2.2,6.0,17.0,1.1,3.4,2.5,4.8,0.11,1.2,13.1717698421981
27.2,9.4,5.8,4.4,12.8,48.4,0.0,0.51,14.0,25.0,0.175,0.05,2.0,21.0,0.14,0.08,0.1,0.24,1.3,2.3,2.9,3.0,16.0,6.0,1.1,0.7,1.9,2.7,0.24,2.2,10.1212139416879
20.0,8.2,2.2,10.4,4.4,48.4,0.0,0.51,14.0,35.0,0.07,0.01,2.0,15.0,0.14,0.03,0.1,0.41,0.5,3.2,1.1,4.5,15.0,8.0,1.7,4.9,2.0,3.4,0.39,1.0,13.0619991916309
33.2,8.2,9.4,9.2,4.4,52.0,0.0,0.51,14.0,23.0,0.175,0.09,2.0,9.0,0.14,0.1,0.1,0.22,0.3,1.2,1.7,3.1,15.0,9.0,4.9,0.1,2.4,0.3,0.24,1.4,20.0267714906163
51.2,1.0,10.6,14.0,11.6,11.2,0.0,0.5,14.0,33.0,0.14,0.06,2.0,14.0,0.105,0.1,0.1,0.45,1.2,0.4,4.9,3.6,7.0,22.0,4.9,0.5,3.8,0.4,0.25,2.1,14.906677818578
24.8,8.2,5.8,6.8,4.4,14.8,0.0,0.51,14.0,25.0,0.14,0.04,2.0,13.0,0.105,0.07,0.1,0.35,0.4,1.5,2.2,4.4,3.0,25.0,4.1,2.8,4.8,0.6,0.34,1.0,13.9147138196499
15.2,7.0,9.4,12.8,15.2,52.0,0.0,0.51,14.0,15.0,0.175,0.07,2.0,35.0,0.14,0.09,0.1,0.33,0.7,0.6,4.8,2.4,4.0,10.0,4.3,1.1,4.0,2.2,0.2,1.9,10.9458973898013
21.2,8.2,3.4,14.0,10.4,52.0,0.0,0.5,14.0,33.0,0.14,0.04,2.0,9.0,0.175,0.02,0.1,0.43,1.0,2.0,2.9,4.0,26.0,15.0,3.0,2.4,2.2,0.3,0.68,1.1,15.9666911754174
10.4,13.0,5.8,20.0,16.4,19.6,0.0,0.5,14.0,26.0,0.175,0.01,2.0,7.0,0.14,0.07,0.1,0.14,1.5,0.5,4.4,4.1,23.0,8.0,4.9,3.3,3.2,4.0,0.16,2.0,12.1871664102666
17.6,8.2,10.6,24.8,14.0,50.8,0.0,0.5,14.0,30.0,0.105,0.06,2.0,15.0,0.105,0.09,0.1,0.46,1.1,1.1,3.4,4.4,20.0,9.0,2.0,3.4,3.0,3.1,0.11,2.2,18.9482029256166
52.4,9.4,9.4,5.6,26.0,23.2,0.0,0.5,14.0,29.0,0.105,0.03,2.0,15.0,0.175,0.05,0.1,0.39,2.1,2.6,4.5,4.6,0.0,13.0,2.5,0.1,4.9,3.3,1.44,3.8,24.4119222738649
47.6,10.6,8.2,4.4,4.4,7.6,0.0,0.51,14.0,24.0,0.175,0.09,2.0,15.0,0.035,0.02,0.1,0.08,0.3,0.7,2.6,2.8,18.0,20.0,2.2,3.5,3.2,2.0,0.19,1.6,20.4656629655062
14.0,4.6,3.4,9.2,14.0,52.0,0.0,0.51,14.0,31.0,0.175,0.07,2.0,21.0,0.14,0.06,0.1,0.32,1.0,1.3,4.8,4.6,2.0,5.0,0.1,2.5,2.3,3.7,0.15,1.6,7.10627203408521
28.4,13.0,9.4,14.0,16.4,37.6,0.0,0.51,14.0,29.0,0.14,0.07,2.0,17.0,0.175,0.04,0.1,0.23,0.9,3.6,4.4,3.6,8.0,11.0,0.3,4.9,3.2,3.1,0.71,1.6,26.528466733869
26.0,10.6,11.8,14.0,5.6,24.4,0.0,0.5,14.0,27.0,0.14,0.02,2.0,32.0,0.035,0.03,0.1,0.35,0.7,0.4,3.0,4.5,6.0,16.0,0.6,3.8,4.4,3.1,0.12,2.4,23.7293837297573
44.0,2.2,10.6,22.4,15.2,32.8,0.0,0.51,14.0,30.0,0.14,0.1,2.0,15.0,0.105,0.06,0.1,0.25,1.0,3.8,3.9,4.3,8.0,9.0,4.1,2.0,2.0,4.0,0.27,2.3,21.6286819300583
40.4,10.6,13.0,10.4,24.8,32.8,0.0,0.51,14.0,34.0,0.175,0.1,2.0,12.0,0.14,0.02,0.1,0.18,2.6,4.1,4.8,4.0,1.0,11.0,1.5,1.9,3.7,0.6,1.68,3.0,29.8120500108289
27.2,8.2,13.0,18.8,8.0,14.8,0.0,0.5,14.0,12.0,0.105,0.01,2.0,35.0,0.035,0.03,0.1,0.04,0.9,1.4,4.5,2.5,8.0,29.0,0.8,1.3,4.9,3.1,0.1,1.0,27.1830624599711
32.0,9.4,3.4,16.4,26.0,46.0,0.0,0.51,14.0,26.0,0.07,0.06,2.0,22.0,0.07,0.01,0.1,0.44,2.3,2.5,4.9,4.1,1.0,1.0,1.4,4.7,3.4,0.6,1.14,3.3,24.4522915178952
39.2,3.4,13.0,12.8,5.6,40.0,0.0,0.51,14.0,28.0,0.035,0.01,2.0,19.0,0.105,0.1,0.1,0.17,0.7,3.3,2.7,3.1,2.0,10.0,3.0,2.0,2.4,0.6,0.15,1.6,19.4952516251288
11.6,7.0,13.0,20.0,10.4,14.8,0.0,0.51,14.0,35.0,0.175,0.09,2.0,32.0,0.14,0.05,0.1,0.45,0.6,1.2,4.2,2.4,16.0,3.0,3.6,1.8,0.8,4.1,0.39,1.0,12.0251526075759
8.0,4.6,2.2,23.6,5.6,31.6,0.0,0.5,14.0,10.0,0.105,0.08,2.0,5.0,0.14,0.1,0.1,0.24,0.6,1.2,2.3,2.8,10.0,29.0,3.8,2.2,2.2,2.5,0.17,1.2,6.36667118864674
38.0,10.6,7.0,17.6,17.6,24.4,0.0,0.51,14.0,22.0,0.14,0.05,2.0,21.0,0.14,0.04,0.1,0.35,2.1,1.9,5.0,3.6,5.0,27.0,4.3,0.1,0.1,1.5,0.39,2.2,37.897063634977
42.8,2.2,3.4,23.6,9.2,4.0,0.0,0.51,14.0,26.0,0.035,0.02,2.0,13.0,0.035,0.02,0.1,0.29,1.0,2.4,2.2,1.6,28.0,8.0,1.9,1.7,3.5,4.2,0.68,1.5,21.8585396594594
39.2,8.2,5.8,4.4,16.4,29.2,0.0,0.5,14.0,34.0,0.175,0.1,2.0,15.0,0.105,0.06,0.1,0.15,1.8,2.8,4.9,1.6,25.0,22.0,1.1,4.9,2.3,0.5,1.31,1.0,15.1218785297436
48.8,10.6,11.8,23.6,5.6,8.8,0.0,0.5,14.0,19.0,0.105,0.1,2.0,27.0,0.175,0.05,0.1,0.45,0.6,1.6,4.3,3.7,2.0,15.0,4.1,0.1,3.0,3.7,0.22,1.1,62.3538713241393
50.0,8.2,5.8,4.4,15.2,48.4,0.0,0.51,14.0,25.0,0.07,0.05,2.0,25.0,0.035,0.02,0.1,0.43,1.2,1.4,4.2,4.4,29.0,19.0,1.3,1.6,0.7,1.2,1.07,2.6,18.0401787112131
22.4,8.2,4.6,5.6,3.2,19.6,0.0,0.51,14.0,29.0,0.105,0.06,2.0,26.0,0.175,0.08,0.1,0.38,0.2,2.2,1.7,1.6,7.0,30.0,3.1,4.2,4.3,0.4,0.16,1.1,10.7466783858533
27.2,13.0,9.4,5.6,11.6,26.8,0.0,0.5,14.0,28.0,0.14,0.02,2.0,13.0,0.14,0.06,0.1,0.35,1.4,2.0,4.6,4.3,0.0,28.0,0.6,4.5,2.8,0.5,1.16,1.4,13.7906455169663
14.0,4.6,8.2,21.2,4.4,16.0,0.0,0.5,14.0,20.0,0.175,0.01,2.0,24.0,0.175,0.09,0.1,0.38,0.4,0.7,2.3,2.7,30.0,1.0,0.9,1.3,3.6,3.0,0.39,1.7,11.25378854016
6.8,2.2,11.8,24.8,14.0,44.8,0.0,0.5,14.0,28.0,0.105,0.02,2.0,11.0,0.07,0.01,0.1,0.33,0.8,1.9,4.2,3.4,25.0,24.0,0.5,1.3,0.4,4.8,0.16,1.5,4.36977879195541
24.8,4.6,11.8,5.6,8.0,32.8,0.0,0.51,14.0,21.0,0.105,0.04,2.0,28.0,0.105,0.05,0.1,0.45,0.5,2.6,3.7,3.2,7.0,1.0,3.7,0.4,0.7,3.7,0.33,1.0,10.1438933392702
50.0,7.0,5.8,14.0,24.8,38.8,0.0,0.5,14.0,35.0,0.105,0.01,2.0,33.0,0.105,0.03,0.1,0.5,2.4,1.8,4.4,3.6,11.0,28.0,0.7,2.3,3.1,1.7,1.15,3.3,35.1133641314039
20.0,4.6,9.4,5.6,24.8,32.8,0.0,0.51,14.0,28.0,0.035,0.03,2.0,31.0,0.14,0.06,0.1,0.25,2.3,2.5,4.4,4.6,4.0,7.0,3.0,0.2,3.6,4.0,1.68,4.3,7.99399502513884
16.4,9.4,11.8,8.0,20.0,53.2,0.0,0.5,14.0,27.0,0.105,0.01,2.0,31.0,0.105,0.05,0.1,0.32,1.6,1.3,4.9,4.0,24.0,24.0,4.4,3.3,1.4,3.4,0.12,1.2,9.70754986449977
51.2,3.4,7.0,5.6,15.2,44.8,0.0,0.5,14.0,21.0,0.14,0.05,2.0,25.0,0.175,0.07,0.1,0.2,0.6,1.7,4.2,4.9,20.0,24.0,0.4,3.0,0.6,1.9,0.38,3.8,17.3942734250422
24.8,9.4,11.8,11.6,3.2,52.0,0.0,0.51,14.0,29.0,0.14,0.1,2.0,17.0,0.07,0.06,0.1,0.26,0.4,3.4,1.6,2.0,9.0,21.0,3.8,0.3,4.8,1.6,0.21,1.5,18.2286178147465
45.2,7.0,9.4,21.2,22.4,37.6,0.0,0.51,14.0,16.0,0.175,0.09,2.0,29.0,0.105,0.04,0.1,0.12,1.7,1.8,4.4,4.1,29.0,23.0,1.1,1.9,3.2,0.8,0.13,3.0,39.3976348731699
12.8,3.4,3.4,17.6,22.4,32.8,0.0,0.51,14.0,34.0,0.105,0.02,2.0,19.0,0.175,0.08,0.1,0.44,1.7,3.3,4.4,4.6,26.0,15.0,3.2,2.3,0.3,3.4,0.28,2.6,7.59285605752805
33.2,4.6,10.6,21.2,10.4,34.0,0.0,0.51,14.0,31.0,0.07,0.07,2.0,22.0,0.175,0.05,0.1,0.26,0.6,2.0,3.6,2.8,29.0,8.0,3.4,4.1,2.1,4.4,0.28,2.2,24.302254258937
30.8,10.6,3.4,6.8,6.8,6.4,0.0,0.51,14.0,21.0,0.105,0.05,2.0,18.0,0.105,0.05,0.1,0.42,0.7,1.8,3.5,2.2,15.0,1.0,3.9,3.5,2.0,2.9,0.15,1.5,18.2065155107217
41.6,8.2,10.6,12.8,23.6,20.8,0.0,0.5,14.0,23.0,0.14,0.05,2.0,27.0,0.175,0.07,0.1,0.3,1.1,2.5,4.8,2.7,22.0,9.0,0.9,1.1,4.5,1.8,0.34,2.4,33.6653255790887
20.0,7.0,11.8,26.0,14.0,19.6,0.0,0.51,14.0,26.0,0.14,0.08,2.0,35.0,0.14,0.1,0.1,0.37,1.4,3.4,3.7,2.1,7.0,3.0,4.3,2.0,2.0,4.7,0.88,1.4,21.299474590521
24.8,10.6,7.0,24.8,11.6,17.2,0.0,0.5,14.0,8.0,0.07,0.01,2.0,18.0,0.175,0.01,0.1,0.16,1.4,0.9,3.2,4.4,26.0,2.0,1.3,2.8,3.2,1.9,0.31,2.3,29.8062160837207
47.6,9.4,13.0,17.6,20.0,17.2,0.0,0.5,14.0,33.0,0.175,0.1,2.0,12.0,0.035,0.03,0.1,0.19,0.9,2.5,4.1,4.3,11.0,13.0,2.8,3.9,1.5,0.5,0.87,2.5,48.8982155784123
29.6,7.0,1.0,12.8,3.2,35.2,0.0,0.51,14.0,18.0,0.07,0.04,2.0,22.0,0.105,0.06,0.1,0.32,0.3,0.5,1.5,2.7,24.0,10.0,2.8,0.1,3.1,1.5,0.29,1.0,20.1271211731449
23.6,10.6,4.6,5.6,11.6,17.2,0.0,0.5,14.0,23.0,0.07,0.04,2.0,19.0,0.105,0.02,0.1,0.3,1.5,0.6,2.9,3.4,27.0,13.0,1.2,1.3,1.3,4.7,0.53,1.9,11.7357495370957
52.4,3.4,10.6,9.2,18.8,23.2,0.0,0.51,14.0,33.0,0.175,0.05,2.0,13.0,0.175,0.03,0.1,0.17,1.0,4.2,4.7,4.0,5.0,25.0,0.3,2.9,2.7,2.9,0.64,3.9,24.3672500548376
33.2,11.8,4.6,12.8,6.8,49.6,0.0,0.51,14.0,19.0,0.105,0.1,2.0,10.0,0.035,0.01,0.1,0.2,0.5,1.7,5.0,2.2,16.0,14.0,2.8,1.5,4.2,0.6,0.27,1.1,26.9262562080665
23.6,4.6,7.0,17.6,20.0,40.0,0.0,0.5,14.0,35.0,0.105,0.06,2.0,21.0,0.105,0.04,0.1,0.14,1.2,3.2,4.7,4.9,10.0,20.0,4.3,4.3,3.2,4.4,1.14,1.6,15.9130516563889
14.0,10.6,5.8,6.8,4.4,24.4,0.0,0.5,14.0,31.0,0.035,0.03,2.0,26.0,0.14,0.08,0.1,0.45,0.5,2.7,1.8,4.1,10.0,20.0,0.2,1.8,1.7,4.7,0.21,1.3,8.20266342579778
17.6,2.2,7.0,18.8,15.2,44.8,0.0,0.51,14.0,34.0,0.14,0.01,2.0,10.0,0.175,0.01,0.1,0.35,1.7,2.8,4.3,4.5,7.0,13.0,2.0,3.1,0.4,1.3,0.26,2.6,8.32856566684229
24.8,8.2,7.0,10.4,6.8,25.6,0.0,0.5,14.0,16.0,0.14,0.09,2.0,26.0,0.105,0.02,0.1,0.42,0.4,1.5,2.0,2.1,30.0,12.0,4.9,0.4,2.6,1.0,0.36,1.3,17.8070844924147
20.0,13.0,4.6,17.6,6.8,36.4,0.0,0.51,14.0,21.0,0.175,0.01,2.0,4.0,0.07,0.07,0.1,0.41,0.5,1.7,5.0,2.5,2.0,24.0,1.8,1.8,4.5,3.6,0.38,1.3,21.2251358258831
9.2,11.8,7.0,12.8,6.8,25.6,0.0,0.51,14.0,26.0,0.07,0.02,2.0,21.0,0.175,0.07,0.1,0.22,0.6,2.8,3.9,2.1,13.0,26.0,1.6,3.5,4.7,4.7,0.38,1.3,8.51168883087628
46.4,7.0,10.6,20.0,11.6,5.2,0.0,0.51,14.0,26.0,0.105,0.1,2.0,7.0,0.105,0.07,0.1,0.38,1.2,2.5,4.4,3.7,8.0,12.0,0.7,3.0,4.4,1.1,1.01,1.3,44.460434914123
40.4,7.0,2.2,3.2,12.8,40.0,0.0,0.51,14.0,18.0,0.14,0.05,2.0,17.0,0.105,0.08,0.1,0.38,0.8,1.2,3.0,1.8,16.0,12.0,1.4,1.5,4.4,2.0,0.55,1.6,11.2955563321229
36.8,8.2,7.0,16.4,22.4,23.2,0.0,0.5,14.0,35.0,0.105,0.01,2.0,34.0,0.14,0.1,0.1,0.29,1.2,1.1,4.3,3.5,21.0,29.0,2.5,2.1,3.2,0.3,0.39,3.1,32.1083476924093
23.6,2.2,7.0,24.8,9.2,43.6,0.0,0.5,14.0,32.0,0.175,0.08,2.0,32.0,0.175,0.09,0.1,0.47,0.5,0.2,3.7,4.2,24.0,21.0,1.4,4.0,1.9,3.5,0.19,3.2,11.5195896306713
26.0,13.0,3.4,11.6,8.0,16.0,0.0,0.51,14.0,30.0,0.105,0.05,2.0,30.0,0.035,0.02,0.1,0.21,0.4,0.6,2.3,5.0,12.0,0.0,5.0,3.1,4.7,3.4,0.36,2.2,22.0061833243954
38.0,13.0,13.0,26.0,4.4,24.4,0.0,0.51,14.0,27.0,0.14,0.02,2.0,21.0,0.07,0.05,0.1,0.3,0.4,0.7,2.7,4.9,17.0,27.0,3.5,0.4,2.0,0.3,0.34,1.4,52.8530889240577
18.8,13.0,5.8,14.0,15.2,40.0,0.0,0.5,14.0,32.0,0.175,0.1,2.0,23.0,0.105,0.01,0.1,0.26,1.7,2.3,3.5,4.2,3.0,25.0,3.6,3.2,3.3,4.8,0.33,3.1,17.0551928682656
44.0,13.0,2.2,8.0,14.0,29.2,0.0,0.5,14.0,34.0,0.07,0.05,2.0,17.0,0.07,0.02,0.1,0.17,1.7,2.6,4.1,3.5,25.0,5.0,2.9,2.5,2.1,1.6,0.56,1.6,25.8576968256793
12.8,2.2,4.6,10.4,6.8,50.8,0.0,0.5,14.0,33.0,0.175,0.01,2.0,28.0,0.07,0.02,0.1,0.03,0.5,4.4,3.9,2.2,30.0,28.0,2.0,2.1,4.0,0.6,0.49,1.4,5.11629343179899
41.6,8.2,4.6,10.4,22.4,5.2,0.0,0.5,14.0,20.0,0.175,0.08,2.0,27.0,0.105,0.04,0.1,0.43,2.9,0.3,4.8,3.0,30.0,8.0,0.7,0.2,1.2,4.2,0.26,2.5,28.8385657160436
44.0,2.2,9.4,22.4,15.2,22.0,0.0,0.51,14.0,35.0,0.175,0.02,2.0,18.0,0.175,0.08,0.1,0.45,0.9,1.9,4.2,4.0,29.0,3.0,2.2,2.9,0.7,0.1,0.77,1.2,21.862704586298
47.6,5.8,4.6,11.6,26.0,11.2,0.0,0.5,14.0,35.0,0.07,0.01,2.0,34.0,0.14,0.02,0.1,0.46,1.9,1.3,4.9,4.0,1.0,17.0,3.3,3.1,0.2,2.3,0.63,3.0,30.5645507957322
10.4,9.4,11.8,23.6,9.2,29.2,0.0,0.5,14.0,19.0,0.175,0.03,2.0,25.0,0.175,0.01,0.1,0.27,1.0,0.4,3.8,3.7,28.0,21.0,3.1,2.2,3.4,2.2,0.27,2.8,12.2286759654534
45.2,3.4,8.2,18.8,10.4,32.8,0.0,0.51,14.0,24.0,0.105,0.02,2.0,21.0,0.175,0.01,0.1,0.49,0.8,1.4,2.3,1.8,1.0,1.0,3.2,1.7,1.0,0.4,0.3,1.7,27.3948056772301
39.2,2.2,2.2,4.4,5.6,48.4,0.0,0.5,14.0,22.0,0.07,0.07,2.0,26.0,0.07,0.04,0.1,0.12,0.6,1.1,2.1,4.8,6.0,11.0,3.9,2.0,2.0,1.6,0.19,1.5,9.79354168762435
51.2,4.6,5.8,5.6,10.4,18.4,0.0,0.51,14.0,22.0,0.035,0.03,2.0,14.0,0.175,0.08,0.1,0.26,1.0,2.2,3.0,3.2,15.0,3.0,4.0,3.9,4.2,4.2,0.9,2.1,20.4730800391158
29.6,13.0,5.8,26.0,12.8,25.6,0.0,0.51,14.0,33.0,0.105,0.1,2.0,35.0,0.14,0.01,0.1,0.38,1.4,1.7,4.2,3.2,20.0,26.0,2.7,1.2,5.0,2.9,1.24,2.8,39.0230394022859
17.6,8.2,13.0,6.8,18.8,34.0,0.0,0.5,14.0,23.0,0.105,0.02,2.0,6.0,0.14,0.1,0.1,0.49,2.3,2.7,4.9,3.0,17.0,17.0,1.1,2.9,3.7,1.7,1.77,1.1,9.28226719508262
28.4,9.4,10.6,11.6,22.4,30.4,0.0,0.5,14.0,16.0,0.14,0.04,2.0,8.0,0.07,0.06,0.1,0.27,2.6,2.1,4.4,4.3,7.0,9.0,1.2,2.6,1.4,0.3,0.59,2.7,21.8882132185382
14.0,11.8,10.6,4.4,10.4,23.2,0.0,0.51,14.0,32.0,0.14,0.08,2.0,25.0,0.14,0.04,0.1,0.16,1.0,1.0,2.0,3.6,29.0,12.0,3.5,4.2,4.7,1.2,0.17,1.5,6.01306030083493
32.0,10.6,8.2,12.8,11.6,46.0,0.0,0.5,14.0,33.0,0.175,0.06,2.0,11.0,0.105,0.08,0.1,0.2,1.2,2.9,3.2,1.6,2.0,28.0,1.7,2.4,1.0,1.9,0.77,1.5,26.0973801760013
35.6,3.4,1.0,11.6,12.8,8.8,0.0,0.51,14.0,21.0,0.175,0.04,2.0,33.0,0.105,0.04,0.1,0.16,0.9,0.5,2.9,2.9,10.0,4.0,0.2,3.8,3.9,4.1,0.27,2.8,16.2267141836932
42.8,2.2,9.4,2.0,6.8,32.8,0.0,0.51,14.0,22.0,0.14,0.06,2.0,29.0,0.175,0.09,0.1,0.23,0.6,1.1,3.2,4.2,16.0,17.0,1.6,4.0,4.3,3.2,0.27,3.1,0.161405144062445
34.4,8.2,10.6,15.2,11.6,47.2,0.0,0.5,14.0,26.0,0.175,0.06,2.0,28.0,0.105,0.07,0.1,0.34,1.3,3.3,2.5,4.5,11.0,15.0,4.3,1.8,0.8,2.6,0.49,2.3,28.0342482489878
47.6,4.6,7.0,16.4,4.4,24.4,0.0,0.5,14.0,18.0,0.105,0.05,2.0,19.0,0.07,0.02,0.1,0.36,0.3,2.2,1.7,2.4,17.0,16.0,2.6,4.5,2.3,5.0,0.23,1.1,32.4982558162743
12.8,13.0,9.4,21.2,23.6,53.2,0.0,0.5,14.0,14.0,0.105,0.08,2.0,20.0,0.07,0.06,0.1,0.4,1.1,1.0,4.8,4.9,26.0,19.0,4.3,0.6,4.1,0.6,0.46,3.0,14.8810643434873
16.4,3.4,5.8,22.4,5.6,35.2,0.0,0.5,14.0,16.0,0.07,0.04,2.0,14.0,0.105,0.01,0.1,0.31,0.6,0.9,3.6,4.2,25.0,8.0,2.8,3.5,1.5,0.6,0.43,1.0,10.5124216789117
29.6,11.8,3.4,10.4,10.4,29.2,0.0,0.5,14.0,21.0,0.105,0.05,2.0,22.0,0.14,0.01,0.1,0.15,0.8,2.5,2.3,4.9,29.0,3.0,0.5,1.7,0.5,2.2,0.51,1.5,21.8136848244077
8.0,5.8,8.2,11.6,6.8,12.4,0.0,0.5,14.0,30.0,0.14,0.01,2.0,24.0,0.105,0.02,0.1,0.18,0.6,0.7,2.6,1.8,16.0,9.0,3.8,3.1,4.5,4.7,0.54,1.5,5.93699972305193
16.4,9.4,7.0,6.8,23.6,44.8,0.0,0.5,14.0,30.0,0.175,0.04,2.0,15.0,0.14,0.01,0.1,0.21,2.2,1.1,4.4,4.1,17.0,27.0,3.8,2.2,0.2,1.3,0.34,2.7,8.55757640307589
15.2,8.2,8.2,17.6,6.8,29.2,0.0,0.5,14.0,28.0,0.14,0.01,2.0,5.0,0.105,0.1,0.1,0.17,0.3,3.0,3.8,2.4,6.0,16.0,2.7,1.3,1.2,2.0,0.22,1.8,14.349706561643
42.8,3.4,5.8,16.4,8.0,48.4,0.0,0.51,14.0,11.0,0.175,0.04,2.0,20.0,0.175,0.07,0.1,0.4,0.9,1.2,4.0,3.1,7.0,2.0,2.5,2.4,2.4,0.1,0.11,1.9,23.2263325111947
