w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lmr1_uH
11.6,11.8,5.8,15.2,9.2,4.0,0.0,0.51,14.0,35.0,0.14,0.06,2.0,22.0,0.105,0.06,0.1,0.44,0.5,4.8,2.8,2.8,5.0,28.0,3.4,3.6,4.0,4.8,0.16,1.2,11.9059407431054
30.8,2.2,2.2,4.4,23.6,5.2,0.0,0.51,14.0,35.0,0.035,0.03,2.0,22.0,0.07,0.01,0.1,0.16,2.4,2.7,4.9,4.9,11.0,6.0,3.4,1.0,4.3,2.0,1.3,2.3,8.22407686458785
5.6,9.4,11.8,23.6,4.4,52.0,0.0,0.51,14.0,18.0,0.035,0.03,2.0,28.0,0.14,0.04,0.1,0.34,0.5,1.7,1.3,3.9,1.0,23.0,3.6,4.4,3.0,2.6,0.29,1.1,6.36159273258759
8.0,7.0,8.2,23.6,3.2,10.0,0.0,0.5,14.0,18.0,0.07,0.01,2.0,18.0,0.14,0.07,0.1,0.34,0.3,1.1,1.6,3.4,12.0,11.0,3.9,1.3,2.3,0.9,0.12,1.3,8.39818146991115
18.8,5.8,3.4,14.0,8.0,12.4,0.0,0.5,14.0,17.0,0.07,0.05,2.0,26.0,0.14,0.05,0.1,0.48,0.8,1.9,2.6,3.2,28.0,11.0,0.8,2.6,5.0,1.9,0.74,1.5,13.5728839162885
18.8,5.8,3.4,14.0,8.0,12.4,0.0,0.5,14.0,17.0,0.07,0.05,2.0,26.0,0.14,0.05,0.1,0.48,0.8,1.9,2.6,3.2,28.0,11.0,0.8,2.6,5.0,1.9,0.74,1.5,13.5728839162885
18.8,5.8,3.4,14.0,8.0,12.4,0.0,0.5,14.0,17.0,0.07,0.05,2.0,26.0,0.14,0.05,0.1,0.48,0.8,1.9,2.6,3.2,28.0,11.0,0.8,2.6,5.0,1.9,0.74,1.5,13.5728839162885
9.2,5.8,7.0,18.8,16.4,41.2,0.0,0.51,14.0,22.0,0.175,0.03,2.0,9.0,0.14,0.07,0.1,0.17,1.2,2.2,4.8,3.3,26.0,1.0,2.4,3.1,1.0,2.4,0.41,1.8,7.34587065366228
18.8,8.2,3.4,11.6,12.8,13.6,0.0,0.51,14.0,32.0,0.035,0.01,2.0,6.0,0.105,0.08,0.1,0.33,0.8,3.7,2.4,1.9,4.0,1.0,4.2,4.1,0.1,4.7,0.11,1.7,13.4210076529099
29.6,5.8,2.2,12.8,22.4,49.6,0.0,0.5,14.0,9.0,0.14,0.09,2.0,27.0,0.105,0.01,0.1,0.49,2.4,1.0,5.0,4.0,29.0,19.0,4.5,1.6,3.1,3.3,0.94,3.0,16.5009395148812
18.8,13.0,3.4,20.0,6.8,20.8,0.0,0.51,14.0,25.0,0.07,0.04,2.0,34.0,0.175,0.04,0.1,0.33,0.6,0.6,3.6,3.7,28.0,13.0,0.5,2.9,3.6,2.1,0.33,1.4,21.4900459863902
22.4,5.8,3.4,9.2,4.4,23.2,0.0,0.51,14.0,33.0,0.14,0.07,2.0,7.0,0.07,0.06,0.1,0.46,0.5,2.3,1.7,1.8,24.0,0.0,1.8,4.7,5.0,4.7,0.47,1.2,12.685116622275
20.0,8.2,3.4,14.0,8.0,28.0,0.0,0.51,14.0,33.0,0.175,0.08,2.0,11.0,0.105,0.05,0.1,0.18,0.5,1.0,3.3,4.6,1.0,14.0,2.3,1.5,2.7,3.4,0.13,2.5,15.7569140114254
14.0,3.4,4.6,24.8,9.2,24.4,0.0,0.51,14.0,14.0,0.105,0.08,2.0,11.0,0.105,0.04,0.1,0.36,0.5,0.6,3.4,3.8,21.0,24.0,1.5,2.9,2.9,1.5,0.31,2.4,9.3752567102634
14.0,9.4,4.6,15.2,26.0,37.6,0.0,0.5,14.0,27.0,0.175,0.06,2.0,21.0,0.175,0.1,0.1,0.39,1.7,2.3,4.8,4.0,1.0,0.0,4.0,2.9,3.6,0.8,1.11,3.3,11.4453617338977
11.6,2.2,5.8,6.8,4.4,36.4,0.0,0.51,14.0,32.0,0.14,0.02,2.0,8.0,0.07,0.02,0.1,0.26,0.5,2.9,2.4,3.0,9.0,8.0,0.2,1.7,1.0,4.3,0.1,1.7,3.72161921489155
8.0,2.2,8.2,11.6,10.4,43.6,0.0,0.51,14.0,22.0,0.14,0.04,2.0,24.0,0.105,0.02,0.1,0.1,1.0,0.5,2.5,4.7,19.0,17.0,0.9,4.5,1.2,3.2,0.3,2.3,3.41179082297666
14.0,3.4,4.6,20.0,12.8,49.6,0.0,0.51,14.0,18.0,0.07,0.03,2.0,15.0,0.105,0.05,0.1,0.41,0.8,1.7,2.9,2.1,2.0,29.0,2.5,1.1,0.3,3.4,0.19,1.8,8.2638996755173
29.6,8.2,2.2,14.0,17.6,49.6,0.0,0.5,14.0,35.0,0.175,0.08,2.0,25.0,0.175,0.1,0.1,0.32,1.4,2.4,3.8,4.5,12.0,9.0,2.5,2.1,2.6,0.3,0.25,2.1,19.7133171292422
29.6,8.2,2.2,14.0,17.6,49.6,0.0,0.5,14.0,35.0,0.175,0.08,2.0,25.0,0.175,0.1,0.1,0.32,1.4,2.4,3.8,4.5,12.0,9.0,2.5,2.1,2.6,0.3,0.25,2.1,19.7133171292422
29.6,8.2,2.2,14.0,17.6,49.6,0.0,0.5,14.0,35.0,0.175,0.08,2.0,25.0,0.175,0.1,0.1,0.32,1.4,2.4,3.8,4.5,12.0,9.0,2.5,2.1,2.6,0.3,0.25,2.1,19.7133171292422
20.0,2.2,3.4,18.8,11.6,30.4,0.0,0.5,14.0,16.0,0.105,0.06,2.0,30.0,0.14,0.07,0.1,0.27,1.3,1.7,4.8,4.4,8.0,4.0,5.0,0.7,0.1,3.9,1.09,1.0,8.97753018110269
30.8,5.8,2.2,8.0,23.6,25.6,0.0,0.5,14.0,27.0,0.07,0.04,2.0,33.0,0.035,0.02,0.1,0.11,3.2,2.0,4.8,4.3,22.0,18.0,3.3,3.9,2.8,0.5,0.46,2.6,13.7513160319997
11.6,5.8,5.8,22.4,23.6,12.4,0.0,0.5,14.0,35.0,0.14,0.08,2.0,16.0,0.175,0.07,0.1,0.27,3.1,0.9,4.9,4.0,3.0,1.0,4.7,3.4,3.2,3.4,0.15,3.1,9.89722161967759
28.4,2.2,2.2,20.0,26.0,31.6,0.0,0.51,14.0,26.0,0.07,0.07,2.0,14.0,0.035,0.02,0.1,0.1,1.5,0.7,5.0,4.4,5.0,11.0,1.9,1.2,2.7,2.5,0.25,4.3,11.9394662054412
11.6,10.6,5.8,6.8,17.6,29.2,0.0,0.5,14.0,25.0,0.105,0.01,2.0,29.0,0.07,0.07,0.1,0.09,0.8,3.0,4.9,3.9,17.0,23.0,2.6,3.4,0.5,1.7,0.59,3.2,6.22247555249499
11.6,10.6,5.8,16.4,8.0,49.6,0.0,0.51,14.0,27.0,0.175,0.06,2.0,30.0,0.14,0.04,0.1,0.16,0.5,0.4,3.1,4.1,13.0,10.0,4.7,2.7,3.1,1.7,0.12,2.8,10.5518967662353
11.6,10.6,5.8,16.4,8.0,49.6,0.0,0.51,14.0,27.0,0.175,0.06,2.0,30.0,0.14,0.04,0.1,0.16,0.5,0.4,3.1,4.1,13.0,10.0,4.7,2.7,3.1,1.7,0.12,2.8,10.5518967662353
11.6,10.6,5.8,16.4,8.0,49.6,0.0,0.51,14.0,27.0,0.175,0.06,2.0,30.0,0.14,0.04,0.1,0.16,0.5,0.4,3.1,4.1,13.0,10.0,4.7,2.7,3.1,1.7,0.12,2.8,10.5518967662353
9.2,5.8,7.0,12.8,9.2,48.4,0.0,0.5,14.0,20.0,0.14,0.02,2.0,32.0,0.175,0.01,0.1,0.33,0.8,1.9,1.8,3.2,7.0,16.0,1.0,2.1,0.7,1.4,0.35,1.0,6.10925432237553
20.0,8.2,3.4,6.8,24.8,40.0,0.0,0.51,14.0,18.0,0.105,0.01,2.0,34.0,0.175,0.05,0.1,0.23,2.1,0.7,5.0,3.3,2.0,3.0,0.8,4.3,1.3,3.7,0.37,2.9,9.26005020273571
14.0,2.2,4.6,15.2,6.8,24.4,0.0,0.51,14.0,35.0,0.175,0.05,2.0,11.0,0.14,0.09,0.1,0.3,0.8,0.3,3.5,1.3,5.0,20.0,0.8,2.6,4.0,4.5,0.17,1.0,6.28834787338589
6.8,2.2,10.6,6.8,24.8,7.6,0.0,0.5,14.0,20.0,0.14,0.04,2.0,13.0,0.105,0.07,0.1,0.2,2.7,1.9,5.0,4.0,1.0,28.0,3.1,3.2,1.5,1.6,1.69,2.7,2.57089709167975
15.2,13.0,4.6,18.8,6.8,28.0,0.0,0.5,14.0,27.0,0.105,0.01,2.0,34.0,0.105,0.02,0.1,0.46,0.6,3.5,3.0,3.5,30.0,27.0,2.0,0.9,0.3,1.1,0.27,2.5,16.6959974853029
16.4,7.0,4.6,20.0,20.0,28.0,0.0,0.51,14.0,31.0,0.175,0.05,2.0,19.0,0.175,0.08,0.1,0.41,1.3,3.8,3.7,4.5,26.0,29.0,4.9,4.5,2.5,0.8,1.26,2.9,13.8165713747921
30.8,13.0,2.2,3.2,6.8,26.8,0.0,0.5,14.0,13.0,0.035,0.03,2.0,34.0,0.105,0.09,0.1,0.45,0.8,0.7,4.4,2.0,10.0,9.0,3.0,3.4,4.1,0.7,0.22,1.8,9.53971182913319
21.2,5.8,3.4,18.8,15.2,23.2,0.0,0.51,14.0,28.0,0.175,0.08,2.0,17.0,0.105,0.09,0.1,0.31,1.6,1.6,3.9,1.6,0.0,13.0,1.7,2.4,4.4,2.1,1.12,1.4,15.8818973015225
20.0,8.2,3.4,22.4,12.8,18.4,0.0,0.5,14.0,13.0,0.105,0.07,2.0,23.0,0.105,0.07,0.1,0.45,0.9,0.4,2.6,3.5,3.0,10.0,3.4,4.8,2.9,3.5,0.15,2.3,19.1514576690416
5.6,3.4,11.8,24.8,10.4,44.8,0.0,0.51,14.0,22.0,0.07,0.01,2.0,30.0,0.105,0.08,0.1,0.39,0.9,2.9,2.5,3.0,10.0,20.0,2.8,1.5,0.3,0.1,0.19,1.3,3.95304373799465
30.8,3.4,2.2,21.2,8.0,47.2,0.0,0.5,14.0,13.0,0.14,0.08,2.0,27.0,0.175,0.05,0.1,0.34,0.9,0.4,4.7,3.0,24.0,8.0,4.5,3.4,1.8,2.4,0.27,1.6,16.7443559520122
32.0,7.0,2.2,9.2,17.6,28.0,0.0,0.51,14.0,31.0,0.14,0.01,2.0,20.0,0.14,0.01,0.1,0.4,1.6,1.0,4.9,2.6,4.0,13.0,0.7,1.2,1.1,4.7,0.74,2.3,17.2077129791386
14.0,1.0,4.6,6.8,12.8,29.2,0.0,0.51,14.0,28.0,0.14,0.09,2.0,30.0,0.175,0.1,0.1,0.39,1.0,2.0,4.0,4.5,30.0,13.0,4.8,0.5,2.0,0.9,0.9,3.7,3.46819685598328
29.6,2.2,2.2,23.6,11.6,23.2,0.0,0.5,14.0,33.0,0.175,0.05,2.0,15.0,0.105,0.04,0.1,0.33,0.8,0.8,3.8,3.7,7.0,2.0,3.3,2.6,3.9,2.9,0.23,1.3,14.030704354606
29.6,1.0,2.2,10.4,9.2,47.2,0.0,0.51,14.0,17.0,0.105,0.06,2.0,9.0,0.175,0.01,0.1,0.46,0.5,0.3,4.0,2.6,8.0,26.0,1.1,2.7,0.2,4.6,0.11,2.1,7.02019266822885
11.6,13.0,5.8,14.0,17.6,41.2,0.0,0.5,14.0,19.0,0.175,0.08,2.0,23.0,0.035,0.02,0.1,0.3,1.6,1.9,3.7,4.0,1.0,0.0,3.0,4.0,0.5,2.1,0.29,3.0,10.3370046450154
10.4,7.0,7.0,3.2,11.6,35.2,0.0,0.51,14.0,22.0,0.105,0.08,2.0,35.0,0.105,0.04,0.1,0.43,1.2,1.0,3.3,2.6,6.0,10.0,2.3,0.4,2.3,1.7,0.36,1.1,3.00788350176323
5.6,2.2,11.8,24.8,6.8,28.0,0.0,0.51,14.0,28.0,0.07,0.02,2.0,34.0,0.07,0.02,0.1,0.4,0.7,3.2,3.2,3.0,3.0,1.0,4.4,4.8,0.1,4.7,0.51,2.8,3.10987132169607
15.2,11.8,4.6,6.8,23.6,14.8,0.0,0.51,14.0,32.0,0.105,0.03,2.0,34.0,0.175,0.08,0.1,0.22,1.8,1.6,4.5,3.7,10.0,22.0,1.9,0.9,1.8,2.8,0.77,3.4,8.47354484956844
10.4,9.4,7.0,10.4,21.2,25.6,0.0,0.5,14.0,22.0,0.175,0.04,2.0,20.0,0.175,0.05,0.1,0.24,1.8,1.7,4.3,5.0,20.0,26.0,5.0,0.8,3.1,0.6,0.78,2.4,7.5450095787276
18.8,1.0,3.4,11.6,16.4,20.8,0.0,0.5,14.0,16.0,0.035,0.01,2.0,22.0,0.14,0.1,0.1,0.3,1.5,0.9,4.2,4.7,13.0,17.0,1.3,4.9,0.2,0.4,0.53,4.0,5.37164255479131
15.2,2.2,4.6,6.8,21.2,34.0,0.0,0.5,14.0,35.0,0.175,0.04,2.0,9.0,0.175,0.09,0.1,0.31,2.1,3.6,4.7,2.6,20.0,8.0,0.1,3.8,3.1,4.0,1.37,2.4,4.8825154776113
15.2,2.2,4.6,6.8,21.2,34.0,0.0,0.5,14.0,35.0,0.175,0.04,2.0,9.0,0.175,0.09,0.1,0.31,2.1,3.6,4.7,2.6,20.0,8.0,0.1,3.8,3.1,4.0,1.37,2.4,4.8825154776113
15.2,2.2,4.6,6.8,21.2,34.0,0.0,0.5,14.0,35.0,0.175,0.04,2.0,9.0,0.175,0.09,0.1,0.31,2.1,3.6,4.7,2.6,20.0,8.0,0.1,3.8,3.1,4.0,1.37,2.4,4.8825154776113
21.2,7.0,3.4,24.8,5.6,30.4,0.0,0.5,14.0,16.0,0.105,0.02,2.0,17.0,0.14,0.03,0.1,0.5,0.6,0.6,1.6,1.3,13.0,12.0,4.7,1.8,4.2,1.3,0.13,1.0,20.1456683296134
20.0,2.2,3.4,26.0,22.4,31.6,0.0,0.5,14.0,20.0,0.175,0.06,2.0,12.0,0.07,0.06,0.1,0.5,2.7,0.5,4.5,4.3,28.0,13.0,0.7,1.5,2.7,1.1,0.19,4.1,9.23931131465373
33.2,9.4,2.2,17.6,23.6,48.4,0.0,0.5,14.0,27.0,0.175,0.08,2.0,19.0,0.175,0.09,0.1,0.38,1.8,3.3,4.6,4.1,2.0,19.0,0.9,2.7,4.3,2.4,0.47,3.6,24.2112133273064
33.2,9.4,2.2,17.6,23.6,48.4,0.0,0.5,14.0,27.0,0.175,0.08,2.0,19.0,0.175,0.09,0.1,0.38,1.8,3.3,4.6,4.1,2.0,19.0,0.9,2.7,4.3,2.4,0.47,3.6,24.2112133273064
33.2,9.4,2.2,17.6,23.6,48.4,0.0,0.5,14.0,27.0,0.175,0.08,2.0,19.0,0.175,0.09,0.1,0.38,1.8,3.3,4.6,4.1,2.0,19.0,0.9,2.7,4.3,2.4,0.47,3.6,24.2112133273064
6.8,2.2,10.6,17.6,5.6,7.6,0.0,0.5,14.0,25.0,0.105,0.01,2.0,16.0,0.035,0.01,0.1,0.45,0.7,2.9,2.9,1.6,5.0,7.0,1.3,0.7,2.1,5.0,0.23,1.2,3.41238252828069
10.4,8.2,7.0,22.4,23.6,11.2,0.0,0.5,14.0,18.0,0.14,0.09,2.0,8.0,0.07,0.01,0.1,0.13,2.0,1.2,4.4,3.3,9.0,11.0,2.2,0.8,3.1,1.8,0.72,2.7,10.961477932567
32.0,8.2,2.2,26.0,26.0,53.2,0.0,0.5,14.0,34.0,0.105,0.02,2.0,19.0,0.175,0.04,0.1,0.3,1.7,2.9,4.7,4.4,22.0,28.0,0.8,1.3,4.4,4.5,1.68,4.3,24.6704195854413
12.8,8.2,5.8,21.2,3.2,31.6,0.0,0.51,14.0,27.0,0.14,0.07,2.0,27.0,0.175,0.09,0.1,0.45,0.4,1.1,1.4,1.6,19.0,26.0,1.2,4.5,4.4,1.7,0.23,1.2,12.7448145230734
32.0,1.0,2.2,15.2,15.2,47.2,0.0,0.5,14.0,32.0,0.14,0.07,2.0,8.0,0.035,0.03,0.1,0.41,0.9,2.2,3.1,3.2,3.0,5.0,2.7,0.6,2.0,4.7,0.23,1.8,8.30543406134855
6.8,8.2,10.6,10.4,20.0,31.6,0.0,0.51,14.0,24.0,0.105,0.01,2.0,22.0,0.14,0.09,0.1,0.31,1.8,1.9,4.3,4.3,30.0,10.0,2.6,1.6,2.0,2.5,1.21,2.6,4.73513738735907
10.4,5.8,7.0,10.4,11.6,4.0,0.0,0.51,14.0,27.0,0.175,0.08,2.0,30.0,0.175,0.03,0.1,0.39,0.8,3.2,3.9,3.7,10.0,4.0,1.8,0.7,0.7,0.7,0.33,1.0,6.96623595506661
12.8,10.6,5.8,6.8,4.4,14.8,0.0,0.51,14.0,34.0,0.105,0.05,2.0,12.0,0.105,0.01,0.1,0.45,0.5,1.6,2.0,4.8,2.0,15.0,4.0,4.3,2.6,0.6,0.32,1.4,7.47659129800741
11.6,7.0,5.8,17.6,15.2,47.2,0.0,0.5,14.0,25.0,0.14,0.07,2.0,17.0,0.175,0.01,0.1,0.37,0.8,2.7,3.5,3.1,19.0,8.0,4.5,0.9,0.2,1.2,0.36,1.4,9.53751939628179
6.8,3.4,10.6,12.8,8.0,18.4,0.0,0.51,14.0,27.0,0.14,0.03,2.0,26.0,0.14,0.03,0.1,0.44,0.8,1.9,4.9,2.4,17.0,7.0,2.5,2.7,0.8,3.9,0.51,1.1,3.9404941013646
32.0,4.6,2.2,8.0,6.8,29.2,0.0,0.5,14.0,16.0,0.105,0.03,2.0,24.0,0.07,0.01,0.1,0.24,0.9,0.7,2.8,2.6,19.0,21.0,0.4,4.6,4.3,4.1,0.18,1.4,14.8153742874588
21.2,5.8,3.4,26.0,26.0,35.2,0.0,0.5,14.0,32.0,0.14,0.08,2.0,24.0,0.07,0.01,0.1,0.11,3.3,3.5,4.4,3.6,8.0,12.0,2.3,2.9,1.9,1.6,1.59,3.4,15.7425145532886
15.2,4.6,4.6,26.0,8.0,22.0,0.0,0.51,14.0,21.0,0.07,0.05,2.0,26.0,0.14,0.02,0.1,0.24,0.5,2.6,2.1,2.7,21.0,10.0,3.0,4.0,3.6,1.6,0.32,1.9,11.9772128639719
21.2,9.4,3.4,10.4,12.8,48.4,0.0,0.5,14.0,31.0,0.07,0.04,2.0,19.0,0.14,0.01,0.1,0.23,1.5,1.1,3.0,4.7,12.0,3.0,4.3,2.9,3.8,0.1,0.61,1.1,13.5906228662746
11.6,1.0,5.8,16.4,10.4,26.8,0.0,0.5,14.0,30.0,0.14,0.04,2.0,34.0,0.14,0.05,0.1,0.37,1.0,2.7,5.0,4.3,17.0,6.0,2.5,3.7,2.3,3.6,0.95,2.4,3.61325061395507
10.4,11.8,7.0,15.2,3.2,5.2,0.0,0.51,14.0,25.0,0.14,0.1,2.0,15.0,0.07,0.06,0.1,0.27,0.2,0.8,2.0,3.9,14.0,7.0,1.4,0.6,4.2,1.5,0.19,1.0,11.1122178095435
21.2,2.2,3.4,4.4,12.8,47.2,0.0,0.5,14.0,20.0,0.035,0.03,2.0,31.0,0.175,0.01,0.1,0.27,1.4,1.8,4.3,3.9,18.0,11.0,0.3,1.5,3.6,2.5,0.31,1.6,5.22006711792929
5.6,2.2,13.0,8.0,16.4,26.8,0.0,0.51,14.0,27.0,0.105,0.1,2.0,17.0,0.07,0.01,0.1,0.28,0.9,2.4,3.9,3.0,5.0,5.0,2.1,2.6,1.5,2.9,0.15,1.2,2.25785296478875
32.0,13.0,2.2,9.2,17.6,50.8,0.0,0.5,14.0,29.0,0.175,0.02,2.0,9.0,0.035,0.01,0.1,0.27,1.8,2.1,3.8,4.1,12.0,0.0,0.3,1.1,3.8,4.1,1.27,3.3,18.7316775619137
32.0,13.0,2.2,9.2,17.6,50.8,0.0,0.5,14.0,29.0,0.175,0.02,2.0,9.0,0.035,0.01,0.1,0.27,1.8,2.1,3.8,4.1,12.0,0.0,0.3,1.1,3.8,4.1,1.27,3.3,18.7316775619137
32.0,13.0,2.2,9.2,17.6,50.8,0.0,0.5,14.0,29.0,0.175,0.02,2.0,9.0,0.035,0.01,0.1,0.27,1.8,2.1,3.8,4.1,12.0,0.0,0.3,1.1,3.8,4.1,1.27,3.3,18.7316775619137
5.6,7.0,13.0,4.4,8.0,32.8,0.0,0.51,14.0,19.0,0.105,0.05,2.0,27.0,0.105,0.1,0.1,0.38,0.7,2.3,4.7,4.1,30.0,25.0,3.6,2.4,2.9,4.2,0.55,1.9,2.13131712555789
15.2,1.0,4.6,9.2,15.2,41.2,0.0,0.51,14.0,32.0,0.105,0.03,2.0,31.0,0.14,0.09,0.1,0.44,1.6,1.8,3.5,3.0,14.0,18.0,4.2,3.4,3.6,0.9,1.22,2.0,3.99060059463872
21.2,13.0,3.4,6.8,21.2,25.6,0.0,0.5,14.0,31.0,0.14,0.03,2.0,7.0,0.175,0.04,0.1,0.29,1.9,2.4,4.9,4.6,29.0,20.0,0.7,2.3,4.8,1.0,0.61,2.0,11.2567150919476
9.2,11.8,8.2,10.4,22.4,41.2,0.0,0.51,14.0,31.0,0.14,0.1,2.0,28.0,0.175,0.06,0.1,0.32,2.1,3.3,4.0,4.1,21.0,14.0,2.5,3.9,2.9,0.2,1.53,3.3,6.63732974131248
10.4,10.6,7.0,22.4,14.0,10.0,0.0,0.5,14.0,33.0,0.105,0.03,2.0,27.0,0.105,0.02,0.1,0.22,1.1,3.1,4.9,3.2,14.0,22.0,2.2,3.2,2.3,2.4,0.49,2.7,12.3089246180143
5.6,3.4,13.0,14.0,15.2,14.8,0.0,0.51,14.0,32.0,0.07,0.02,2.0,14.0,0.035,0.02,0.1,0.28,0.7,0.9,3.7,4.7,22.0,1.0,3.9,1.4,2.2,2.0,0.25,1.0,3.57093336950188
9.2,10.6,8.2,14.0,3.2,10.0,0.0,0.51,14.0,35.0,0.175,0.06,2.0,13.0,0.175,0.01,0.1,0.42,0.2,1.6,2.0,2.9,11.0,2.0,4.0,4.2,5.0,1.0,0.13,1.0,8.89065110024788
33.2,4.6,2.2,22.4,8.0,29.2,0.0,0.51,14.0,28.0,0.175,0.05,2.0,7.0,0.14,0.03,0.1,0.19,0.8,1.6,3.9,4.0,12.0,21.0,3.8,2.0,1.0,4.7,0.36,1.6,23.2409107309747
33.2,4.6,2.2,22.4,8.0,29.2,0.0,0.51,14.0,28.0,0.175,0.05,2.0,7.0,0.14,0.03,0.1,0.19,0.8,1.6,3.9,4.0,12.0,21.0,3.8,2.0,1.0,4.7,0.36,1.6,23.2409107309747
33.2,4.6,2.2,22.4,8.0,29.2,0.0,0.51,14.0,28.0,0.175,0.05,2.0,7.0,0.14,0.03,0.1,0.19,0.8,1.6,3.9,4.0,12.0,21.0,3.8,2.0,1.0,4.7,0.36,1.6,23.2409107309747
21.2,10.6,3.4,22.4,26.0,10.0,0.0,0.5,14.0,35.0,0.14,0.01,2.0,11.0,0.14,0.02,0.1,0.3,2.0,4.4,4.4,4.0,0.0,16.0,1.7,0.5,4.0,3.7,1.24,3.6,20.7419662164079
12.8,9.4,5.8,18.8,4.4,30.4,0.0,0.51,14.0,29.0,0.07,0.05,2.0,7.0,0.14,0.07,0.1,0.19,0.4,0.3,2.3,2.4,17.0,12.0,1.0,4.1,3.6,2.1,0.11,1.8,12.6997739569528
32.0,7.0,2.2,11.6,6.8,52.0,0.0,0.5,14.0,21.0,0.105,0.02,2.0,23.0,0.105,0.05,0.1,0.27,0.8,2.1,3.7,1.6,15.0,6.0,1.4,1.8,0.3,2.8,0.19,1.1,19.2665792944228
9.2,5.8,8.2,12.8,12.8,12.4,0.0,0.51,14.0,31.0,0.14,0.08,2.0,14.0,0.14,0.03,0.1,0.46,1.3,2.2,4.6,1.9,9.0,15.0,2.3,3.7,0.5,2.5,1.2,1.6,6.58368369218286
10.4,8.2,7.0,8.0,12.8,14.8,0.0,0.51,14.0,26.0,0.07,0.07,2.0,35.0,0.07,0.07,0.1,0.27,0.8,1.4,3.5,4.2,7.0,24.0,4.4,0.3,5.0,2.1,0.15,2.0,6.38343956552794
12.8,9.4,5.8,10.4,10.4,13.6,0.0,0.51,14.0,15.0,0.105,0.03,2.0,13.0,0.105,0.04,0.1,0.41,0.9,1.0,5.0,2.3,18.0,1.0,1.0,2.1,3.3,4.2,0.14,1.5,9.60247853127738
12.8,13.0,5.8,10.4,6.8,36.4,0.0,0.51,14.0,29.0,0.175,0.08,2.0,15.0,0.175,0.09,0.1,0.39,0.4,1.2,3.1,2.9,29.0,15.0,3.9,2.0,3.2,0.5,0.14,2.7,9.74150128276075
22.4,5.8,3.4,22.4,12.8,26.8,0.0,0.5,14.0,27.0,0.14,0.03,2.0,30.0,0.07,0.06,0.1,0.31,1.4,1.7,4.0,3.8,19.0,14.0,1.8,1.8,2.9,0.1,1.13,2.2,18.1659915564138
22.4,5.8,3.4,22.4,12.8,26.8,0.0,0.5,14.0,27.0,0.14,0.03,2.0,30.0,0.07,0.06,0.1,0.31,1.4,1.7,4.0,3.8,19.0,14.0,1.8,1.8,2.9,0.1,1.13,2.2,18.1659915564138
22.4,5.8,3.4,22.4,12.8,26.8,0.0,0.5,14.0,27.0,0.14,0.03,2.0,30.0,0.07,0.06,0.1,0.31,1.4,1.7,4.0,3.8,19.0,14.0,1.8,1.8,2.9,0.1,1.13,2.2,18.1659915564138
33.2,13.0,2.2,14.0,6.8,20.8,0.0,0.51,14.0,25.0,0.105,0.01,2.0,33.0,0.14,0.07,0.1,0.23,0.7,0.8,3.8,3.4,11.0,0.0,0.3,0.6,0.5,0.5,0.21,2.1,29.3422134951213
21.2,8.2,3.4,8.0,9.2,25.6,0.0,0.51,14.0,20.0,0.105,0.01,2.0,22.0,0.07,0.07,0.1,0.31,1.2,1.7,4.9,3.8,8.0,4.0,4.1,4.2,0.9,1.4,0.25,2.4,12.0165289023276
12.8,11.8,5.8,23.6,15.2,5.2,0.0,0.51,14.0,32.0,0.14,0.1,2.0,27.0,0.175,0.1,0.1,0.45,1.5,2.8,4.8,5.0,25.0,12.0,1.4,1.6,0.6,0.1,1.05,1.1,16.2793318279087
5.6,7.0,13.0,15.2,8.0,23.2,0.0,0.5,14.0,24.0,0.14,0.05,2.0,14.0,0.105,0.08,0.1,0.31,0.5,1.9,3.6,2.7,17.0,28.0,1.0,3.3,3.3,2.9,0.39,2.3,4.85993698345991
21.2,2.2,3.4,22.4,18.8,14.8,0.0,0.5,14.0,32.0,0.035,0.03,2.0,22.0,0.07,0.04,0.1,0.44,1.9,1.9,4.9,3.3,14.0,2.0,1.2,0.5,2.5,2.6,1.35,1.7,10.2751108600223
10.4,9.4,7.0,11.6,11.6,41.2,0.0,0.51,14.0,35.0,0.175,0.05,2.0,28.0,0.035,0.02,0.1,0.15,1.1,1.1,3.5,3.2,21.0,3.0,4.3,4.6,2.1,0.4,0.9,2.6,7.86086017070065
22.4,11.8,3.4,9.2,6.8,17.2,0.0,0.5,14.0,28.0,0.175,0.04,2.0,35.0,0.105,0.04,0.1,0.37,0.6,1.0,3.3,4.7,27.0,14.0,1.2,3.3,3.0,2.9,0.23,2.4,15.792701113203
16.4,9.4,4.6,20.0,20.0,12.4,0.0,0.5,14.0,33.0,0.175,0.02,2.0,24.0,0.07,0.03,0.1,0.2,1.8,3.7,4.7,4.4,30.0,4.0,3.8,3.4,2.8,0.5,1.41,3.5,16.0125955799814
