w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,M1
10.4,9.4,7.0,10.4,21.2,25.6,0.0,0.5,14.0,22.0,0.175,0.04,2.0,20.0,0.175,0.05,0.1,0.24,1.8,1.7,4.3,5.0,20.0,26.0,5.0,0.8,3.1,0.6,0.78,2.4,38.1198756389875
18.8,1.0,3.4,11.6,16.4,20.8,0.0,0.5,14.0,16.0,0.035,0.01,2.0,22.0,0.14,0.1,0.1,0.3,1.5,0.9,4.2,4.7,13.0,17.0,1.3,4.9,0.2,0.4,0.53,4.0,27.1114150816181
15.2,2.2,4.6,6.8,21.2,34.0,0.0,0.5,14.0,35.0,0.175,0.04,2.0,9.0,0.175,0.09,0.1,0.31,2.1,3.6,4.7,2.6,20.0,8.0,0.1,3.8,3.1,4.0,1.37,2.4,25.1237848386998
15.2,2.2,4.6,6.8,21.2,34.0,0.0,0.5,14.0,35.0,0.175,0.04,2.0,9.0,0.175,0.09,0.1,0.31,2.1,3.6,4.7,2.6,20.0,8.0,0.1,3.8,3.1,4.0,1.37,2.4,25.1237848386998
15.2,2.2,4.6,6.8,21.2,34.0,0.0,0.5,14.0,35.0,0.175,0.04,2.0,9.0,0.175,0.09,0.1,0.31,2.1,3.6,4.7,2.6,20.0,8.0,0.1,3.8,3.1,4.0,1.37,2.4,25.1237848386998
21.2,7.0,3.4,24.8,5.6,30.4,0.0,0.5,14.0,16.0,0.105,0.02,2.0,17.0,0.14,0.03,0.1,0.5,0.6,0.6,1.6,1.3,13.0,12.0,4.7,1.8,4.2,1.3,0.13,1.0,101.2888372511
20.0,2.2,3.4,26.0,22.4,31.6,0.0,0.5,14.0,20.0,0.175,0.06,2.0,12.0,0.07,0.06,0.1,0.5,2.7,0.5,4.5,4.3,28.0,13.0,0.7,1.5,2.7,1.1,0.19,4.1,47.2834073614641
33.2,9.4,2.2,17.6,23.6,48.4,0.0,0.5,14.0,27.0,0.175,0.08,2.0,19.0,0.175,0.09,0.1,0.38,1.8,3.3,4.6,4.1,2.0,19.0,0.9,2.7,4.3,2.4,0.47,3.6,121.814529400955
33.2,9.4,2.2,17.6,23.6,48.4,0.0,0.5,14.0,27.0,0.175,0.08,2.0,19.0,0.175,0.09,0.1,0.38,1.8,3.3,4.6,4.1,2.0,19.0,0.9,2.7,4.3,2.4,0.47,3.6,121.814529400955
33.2,9.4,2.2,17.6,23.6,48.4,0.0,0.5,14.0,27.0,0.175,0.08,2.0,19.0,0.175,0.09,0.1,0.38,1.8,3.3,4.6,4.1,2.0,19.0,0.9,2.7,4.3,2.4,0.47,3.6,121.814529400955
6.8,2.2,10.6,17.6,5.6,7.6,0.0,0.5,14.0,25.0,0.105,0.01,2.0,16.0,0.035,0.01,0.1,0.45,0.7,2.9,2.9,1.6,5.0,7.0,1.3,0.7,2.1,5.0,0.23,1.2,17.8108524312677
10.4,8.2,7.0,22.4,23.6,11.2,0.0,0.5,14.0,18.0,0.14,0.09,2.0,8.0,0.07,0.01,0.1,0.13,2.0,1.2,4.4,3.3,9.0,11.0,2.2,0.8,3.1,1.8,0.72,2.7,55.1392993799675
32.0,8.2,2.2,26.0,26.0,53.2,0.0,0.5,14.0,34.0,0.105,0.02,2.0,19.0,0.175,0.04,0.1,0.3,1.7,2.9,4.7,4.4,22.0,28.0,0.8,1.3,4.4,4.5,1.68,4.3,123.862243101932
12.8,8.2,5.8,21.2,3.2,31.6,0.0,0.51,14.0,27.0,0.14,0.07,2.0,27.0,0.175,0.09,0.1,0.45,0.4,1.1,1.4,1.6,19.0,26.0,1.2,4.5,4.4,1.7,0.23,1.2,64.2226379798574
32.0,1.0,2.2,15.2,15.2,47.2,0.0,0.5,14.0,32.0,0.14,0.07,2.0,8.0,0.035,0.03,0.1,0.41,0.9,2.2,3.1,3.2,3.0,5.0,2.7,0.6,2.0,4.7,0.23,1.8,42.0489802379308
6.8,8.2,10.6,10.4,20.0,31.6,0.0,0.51,14.0,24.0,0.105,0.01,2.0,22.0,0.14,0.09,0.1,0.31,1.8,1.9,4.3,4.3,30.0,10.0,2.6,1.6,2.0,2.5,1.21,2.6,24.0891906527628
10.4,5.8,7.0,10.4,11.6,4.0,0.0,0.51,14.0,27.0,0.175,0.08,2.0,30.0,0.175,0.03,0.1,0.39,0.8,3.2,3.9,3.7,10.0,4.0,1.8,0.7,0.7,0.7,0.33,1.0,35.5519682969924
12.8,10.6,5.8,6.8,4.4,14.8,0.0,0.51,14.0,34.0,0.105,0.05,2.0,12.0,0.105,0.01,0.1,0.45,0.5,1.6,2.0,4.8,2.0,15.0,4.0,4.3,2.6,0.6,0.32,1.4,37.6337893514028
11.6,7.0,5.8,17.6,15.2,47.2,0.0,0.5,14.0,25.0,0.14,0.07,2.0,17.0,0.175,0.01,0.1,0.37,0.8,2.7,3.5,3.1,19.0,8.0,4.5,0.9,0.2,1.2,0.36,1.4,48.4181956055406
6.8,3.4,10.6,12.8,8.0,18.4,0.0,0.51,14.0,27.0,0.14,0.03,2.0,26.0,0.14,0.03,0.1,0.44,0.8,1.9,4.9,2.4,17.0,7.0,2.5,2.7,0.8,3.9,0.51,1.1,20.2335758460681
32.0,4.6,2.2,8.0,6.8,29.2,0.0,0.5,14.0,16.0,0.105,0.03,2.0,24.0,0.07,0.01,0.1,0.24,0.9,0.7,2.8,2.6,19.0,21.0,0.4,4.6,4.3,4.1,0.18,1.4,74.3165351534321
21.2,5.8,3.4,26.0,26.0,35.2,0.0,0.5,14.0,32.0,0.14,0.08,2.0,24.0,0.07,0.01,0.1,0.11,3.3,3.5,4.4,3.6,8.0,12.0,2.3,2.9,1.9,1.6,1.59,3.4,79.5270051733856
15.2,4.6,4.6,26.0,8.0,22.0,0.0,0.51,14.0,21.0,0.07,0.05,2.0,26.0,0.14,0.02,0.1,0.24,0.5,2.6,2.1,2.7,21.0,10.0,3.0,4.0,3.6,1.6,0.32,1.9,60.671686120429
21.2,9.4,3.4,10.4,12.8,48.4,0.0,0.5,14.0,31.0,0.07,0.04,2.0,19.0,0.14,0.01,0.1,0.23,1.5,1.1,3.0,4.7,12.0,3.0,4.3,2.9,3.8,0.1,0.61,1.1,68.5084344777028
11.6,1.0,5.8,16.4,10.4,26.8,0.0,0.5,14.0,30.0,0.14,0.04,2.0,34.0,0.14,0.05,0.1,0.37,1.0,2.7,5.0,4.3,17.0,6.0,2.5,3.7,2.3,3.6,0.95,2.4,18.5158713956607
10.4,11.8,7.0,15.2,3.2,5.2,0.0,0.51,14.0,25.0,0.14,0.1,2.0,15.0,0.07,0.06,0.1,0.27,0.2,0.8,2.0,3.9,14.0,7.0,1.4,0.6,4.2,1.5,0.19,1.0,55.9479624195424
21.2,2.2,3.4,4.4,12.8,47.2,0.0,0.5,14.0,20.0,0.035,0.03,2.0,31.0,0.175,0.01,0.1,0.27,1.4,1.8,4.3,3.9,18.0,11.0,0.3,1.5,3.6,2.5,0.31,1.6,26.5144812965391
5.6,2.2,13.0,8.0,16.4,26.8,0.0,0.51,14.0,27.0,0.105,0.1,2.0,17.0,0.07,0.01,0.1,0.28,0.9,2.4,3.9,3.0,5.0,5.0,2.1,2.6,1.5,2.9,0.15,1.2,11.7881078366466
32.0,13.0,2.2,9.2,17.6,50.8,0.0,0.5,14.0,29.0,0.175,0.02,2.0,9.0,0.035,0.01,0.1,0.27,1.8,2.1,3.8,4.1,12.0,0.0,0.3,1.1,3.8,4.1,1.27,3.3,94.2512441096421
32.0,13.0,2.2,9.2,17.6,50.8,0.0,0.5,14.0,29.0,0.175,0.02,2.0,9.0,0.035,0.01,0.1,0.27,1.8,2.1,3.8,4.1,12.0,0.0,0.3,1.1,3.8,4.1,1.27,3.3,94.2512441096421
32.0,13.0,2.2,9.2,17.6,50.8,0.0,0.5,14.0,29.0,0.175,0.02,2.0,9.0,0.035,0.01,0.1,0.27,1.8,2.1,3.8,4.1,12.0,0.0,0.3,1.1,3.8,4.1,1.27,3.3,94.2512441096421
5.6,7.0,13.0,4.4,8.0,32.8,0.0,0.51,14.0,19.0,0.105,0.05,2.0,27.0,0.105,0.1,0.1,0.38,0.7,2.3,4.7,4.1,30.0,25.0,3.6,2.4,2.9,4.2,0.55,1.9,11.0164203709058
15.2,1.0,4.6,9.2,15.2,41.2,0.0,0.51,14.0,32.0,0.105,0.03,2.0,31.0,0.14,0.09,0.1,0.44,1.6,1.8,3.5,3.0,14.0,18.0,4.2,3.4,3.6,0.9,1.22,2.0,20.2658569297955
21.2,13.0,3.4,6.8,21.2,25.6,0.0,0.5,14.0,31.0,0.14,0.03,2.0,7.0,0.175,0.04,0.1,0.29,1.9,2.4,4.9,4.6,29.0,20.0,0.7,2.3,4.8,1.0,0.61,2.0,57.0362669316131
9.2,11.8,8.2,10.4,22.4,41.2,0.0,0.51,14.0,31.0,0.14,0.1,2.0,28.0,0.175,0.06,0.1,0.32,2.1,3.3,4.0,4.1,21.0,14.0,2.5,3.9,2.9,0.2,1.53,3.3,33.9263005088974
10.4,10.6,7.0,22.4,14.0,10.0,0.0,0.5,14.0,33.0,0.105,0.03,2.0,27.0,0.105,0.02,0.1,0.22,1.1,3.1,4.9,3.2,14.0,22.0,2.2,3.2,2.3,2.4,0.49,2.7,62.3441583240719
5.6,3.4,13.0,14.0,15.2,14.8,0.0,0.51,14.0,32.0,0.07,0.02,2.0,14.0,0.035,0.02,0.1,0.28,0.7,0.9,3.7,4.7,22.0,1.0,3.9,1.4,2.2,2.0,0.25,1.0,18.1439453567923
9.2,10.6,8.2,14.0,3.2,10.0,0.0,0.51,14.0,35.0,0.175,0.06,2.0,13.0,0.175,0.01,0.1,0.42,0.2,1.6,2.0,2.9,11.0,2.0,4.0,4.2,5.0,1.0,0.13,1.0,45.0809801401035
33.2,4.6,2.2,22.4,8.0,29.2,0.0,0.51,14.0,28.0,0.175,0.05,2.0,7.0,0.14,0.03,0.1,0.19,0.8,1.6,3.9,4.0,12.0,21.0,3.8,2.0,1.0,4.7,0.36,1.6,116.707684638117
33.2,4.6,2.2,22.4,8.0,29.2,0.0,0.51,14.0,28.0,0.175,0.05,2.0,7.0,0.14,0.03,0.1,0.19,0.8,1.6,3.9,4.0,12.0,21.0,3.8,2.0,1.0,4.7,0.36,1.6,116.707684638117
33.2,4.6,2.2,22.4,8.0,29.2,0.0,0.51,14.0,28.0,0.175,0.05,2.0,7.0,0.14,0.03,0.1,0.19,0.8,1.6,3.9,4.0,12.0,21.0,3.8,2.0,1.0,4.7,0.36,1.6,116.707684638117
21.2,10.6,3.4,22.4,26.0,10.0,0.0,0.5,14.0,35.0,0.14,0.01,2.0,11.0,0.14,0.02,0.1,0.3,2.0,4.4,4.4,4.0,0.0,16.0,1.7,0.5,4.0,3.7,1.24,3.6,104.72244821715
12.8,9.4,5.8,18.8,4.4,30.4,0.0,0.51,14.0,29.0,0.07,0.05,2.0,7.0,0.14,0.07,0.1,0.19,0.4,0.3,2.3,2.4,17.0,12.0,1.0,4.1,3.6,2.1,0.11,1.8,64.0316828158655
32.0,7.0,2.2,11.6,6.8,52.0,0.0,0.5,14.0,21.0,0.105,0.02,2.0,23.0,0.105,0.05,0.1,0.27,0.8,2.1,3.7,1.6,15.0,6.0,1.4,1.8,0.3,2.8,0.19,1.1,97.0629392095973
9.2,5.8,8.2,12.8,12.8,12.4,0.0,0.51,14.0,31.0,0.14,0.08,2.0,14.0,0.14,0.03,0.1,0.46,1.3,2.2,4.6,1.9,9.0,15.0,2.3,3.7,0.5,2.5,1.2,1.6,33.5048213864909
10.4,8.2,7.0,8.0,12.8,14.8,0.0,0.51,14.0,26.0,0.07,0.07,2.0,35.0,0.07,0.07,0.1,0.27,0.8,1.4,3.5,4.2,7.0,24.0,4.4,0.3,5.0,2.1,0.15,2.0,32.136550208389
12.8,9.4,5.8,10.4,10.4,13.6,0.0,0.51,14.0,15.0,0.105,0.03,2.0,13.0,0.105,0.04,0.1,0.41,0.9,1.0,5.0,2.3,18.0,1.0,1.0,2.1,3.3,4.2,0.14,1.5,48.3632898478441
12.8,13.0,5.8,10.4,6.8,36.4,0.0,0.51,14.0,29.0,0.175,0.08,2.0,15.0,0.175,0.09,0.1,0.39,0.4,1.2,3.1,2.9,29.0,15.0,3.9,2.0,3.2,0.5,0.14,2.7,49.0444050070802
22.4,5.8,3.4,22.4,12.8,26.8,0.0,0.5,14.0,27.0,0.14,0.03,2.0,30.0,0.07,0.06,0.1,0.31,1.4,1.7,4.0,3.8,19.0,14.0,1.8,1.8,2.9,0.1,1.13,2.2,91.2133528308727
22.4,5.8,3.4,22.4,12.8,26.8,0.0,0.5,14.0,27.0,0.14,0.03,2.0,30.0,0.07,0.06,0.1,0.31,1.4,1.7,4.0,3.8,19.0,14.0,1.8,1.8,2.9,0.1,1.13,2.2,91.2133528308727
22.4,5.8,3.4,22.4,12.8,26.8,0.0,0.5,14.0,27.0,0.14,0.03,2.0,30.0,0.07,0.06,0.1,0.31,1.4,1.7,4.0,3.8,19.0,14.0,1.8,1.8,2.9,0.1,1.13,2.2,91.2133528308727
33.2,13.0,2.2,14.0,6.8,20.8,0.0,0.51,14.0,25.0,0.105,0.01,2.0,33.0,0.14,0.07,0.1,0.23,0.7,0.8,3.8,3.4,11.0,0.0,0.3,0.6,0.5,0.5,0.21,2.1,146.967021365758
21.2,8.2,3.4,8.0,9.2,25.6,0.0,0.51,14.0,20.0,0.105,0.01,2.0,22.0,0.07,0.07,0.1,0.31,1.2,1.7,4.9,3.8,8.0,4.0,4.1,4.2,0.9,1.4,0.25,2.4,60.4135154907409
12.8,11.8,5.8,23.6,15.2,5.2,0.0,0.51,14.0,32.0,0.14,0.1,2.0,27.0,0.175,0.1,0.1,0.45,1.5,2.8,4.8,5.0,25.0,12.0,1.4,1.6,0.6,0.1,1.05,1.1,82.177226238712
5.6,7.0,13.0,15.2,8.0,23.2,0.0,0.5,14.0,24.0,0.14,0.05,2.0,14.0,0.105,0.08,0.1,0.31,0.5,1.9,3.6,2.7,17.0,28.0,1.0,3.3,3.3,2.9,0.39,2.3,24.807210838034
21.2,2.2,3.4,22.4,18.8,14.8,0.0,0.5,14.0,32.0,0.035,0.03,2.0,22.0,0.07,0.04,0.1,0.44,1.9,1.9,4.9,3.3,14.0,2.0,1.2,0.5,2.5,2.6,1.35,1.7,51.7334299291278
10.4,9.4,7.0,11.6,11.6,41.2,0.0,0.51,14.0,35.0,0.175,0.05,2.0,28.0,0.035,0.02,0.1,0.15,1.1,1.1,3.5,3.2,21.0,3.0,4.3,4.6,2.1,0.4,0.9,2.6,39.5167102133845
22.4,11.8,3.4,9.2,6.8,17.2,0.0,0.5,14.0,28.0,0.175,0.04,2.0,35.0,0.105,0.04,0.1,0.37,0.6,1.0,3.3,4.7,27.0,14.0,1.2,3.3,3.0,2.9,0.23,2.4,79.1294633946059
16.4,9.4,4.6,20.0,20.0,12.4,0.0,0.5,14.0,33.0,0.175,0.02,2.0,24.0,0.07,0.03,0.1,0.2,1.8,3.7,4.7,4.4,30.0,4.0,3.8,3.4,2.8,0.5,1.41,3.5,80.7987181094544
12.8,9.4,5.8,23.6,18.8,49.6,0.0,0.51,14.0,27.0,0.07,0.03,2.0,13.0,0.14,0.04,0.1,0.2,1.4,1.5,4.7,2.8,6.0,4.0,0.4,4.6,1.8,3.8,1.18,2.0,65.4916054772082
16.4,11.8,4.6,6.8,15.2,7.6,0.0,0.5,14.0,30.0,0.105,0.04,2.0,28.0,0.105,0.03,0.1,0.14,1.3,4.1,3.8,2.9,21.0,26.0,3.5,2.4,4.3,2.6,0.14,2.4,47.664186623858
33.2,8.2,2.2,5.6,12.8,52.0,0.0,0.51,14.0,33.0,0.105,0.08,2.0,18.0,0.105,0.04,0.1,0.44,1.3,1.3,4.0,3.9,5.0,0.0,4.4,3.7,2.9,3.8,0.71,1.8,66.9003557115133
33.2,1.0,2.2,11.6,14.0,20.8,0.0,0.5,14.0,8.0,0.105,0.02,2.0,10.0,0.14,0.07,0.1,0.29,1.8,0.8,5.0,3.9,30.0,5.0,4.7,2.2,1.0,4.5,0.3,2.6,42.8681537987568
16.4,4.6,4.6,5.6,24.8,35.2,0.0,0.51,14.0,22.0,0.175,0.1,2.0,23.0,0.175,0.07,0.1,0.26,3.3,1.1,4.6,3.5,12.0,29.0,2.4,3.1,3.0,0.5,0.56,3.1,30.9035055476873
16.4,5.8,4.6,12.8,6.8,13.6,0.0,0.5,14.0,24.0,0.105,0.02,2.0,19.0,0.035,0.03,0.1,0.08,0.6,1.3,3.9,4.3,1.0,29.0,2.5,1.9,1.0,0.4,0.19,1.2,57.586401070834
16.4,5.8,4.6,12.8,6.8,13.6,0.0,0.5,14.0,24.0,0.105,0.02,2.0,19.0,0.035,0.03,0.1,0.08,0.6,1.3,3.9,4.3,1.0,29.0,2.5,1.9,1.0,0.4,0.19,1.2,57.586401070834
16.4,5.8,4.6,12.8,6.8,13.6,0.0,0.5,14.0,24.0,0.105,0.02,2.0,19.0,0.035,0.03,0.1,0.08,0.6,1.3,3.9,4.3,1.0,29.0,2.5,1.9,1.0,0.4,0.19,1.2,57.586401070834
33.2,8.2,2.2,14.0,23.6,29.2,0.0,0.5,14.0,28.0,0.07,0.01,2.0,14.0,0.105,0.1,0.1,0.29,2.1,1.9,4.6,3.3,29.0,3.0,4.2,0.3,2.2,3.2,0.87,2.9,110.010074039125
34.4,11.8,2.2,26.0,9.2,52.0,0.0,0.5,14.0,28.0,0.14,0.1,2.0,13.0,0.105,0.07,0.1,0.37,0.7,1.9,4.7,2.3,14.0,1.0,0.9,1.5,4.0,4.7,0.18,1.2,181.019254506071
17.6,10.6,4.6,4.4,4.4,49.6,0.0,0.5,14.0,15.0,0.105,0.03,2.0,26.0,0.07,0.06,0.1,0.41,0.3,0.4,2.7,4.8,2.0,3.0,3.1,3.8,1.0,2.3,0.16,1.5,32.6706049210484
8.0,3.4,8.2,16.4,16.4,48.4,0.0,0.51,14.0,23.0,0.14,0.1,2.0,30.0,0.105,0.01,0.1,0.45,0.8,0.9,3.9,4.0,14.0,28.0,3.7,2.2,0.1,0.1,0.62,2.3,26.3607154780146
6.8,4.6,10.6,15.2,21.2,40.0,0.0,0.5,14.0,29.0,0.105,0.02,2.0,20.0,0.14,0.06,0.1,0.25,1.8,1.8,4.5,4.3,12.0,28.0,2.4,2.5,1.5,0.8,1.73,3.1,23.3763055116858
33.2,5.8,2.2,5.6,6.8,37.6,0.0,0.51,14.0,33.0,0.175,0.09,2.0,22.0,0.175,0.09,0.1,0.5,0.7,2.3,1.3,4.6,2.0,25.0,4.9,1.8,0.2,0.9,0.65,1.0,66.3497402599048
6.8,7.0,11.8,4.4,5.6,48.4,0.0,0.5,14.0,25.0,0.07,0.06,2.0,9.0,0.105,0.08,0.1,0.37,0.6,1.5,3.0,2.7,22.0,24.0,3.2,4.6,2.4,2.5,0.18,2.0,12.4684813403576
33.2,3.4,2.2,5.6,15.2,8.8,0.0,0.51,14.0,19.0,0.07,0.01,2.0,31.0,0.035,0.02,0.1,0.15,1.0,1.9,3.8,2.0,26.0,22.0,4.2,4.1,3.0,0.4,0.49,1.9,60.1252158259213
5.6,5.8,13.0,10.4,15.2,52.0,0.0,0.51,14.0,31.0,0.105,0.09,2.0,7.0,0.105,0.08,0.1,0.34,1.3,3.9,4.4,5.0,2.0,18.0,1.2,2.8,1.7,4.3,0.7,1.5,18.0180344428332
8.0,9.4,9.4,10.4,24.8,17.2,0.0,0.5,14.0,17.0,0.105,0.09,2.0,24.0,0.105,0.05,0.1,0.46,1.1,0.9,5.0,5.0,2.0,1.0,0.2,4.8,0.4,2.0,0.57,2.6,30.8402686292235
8.0,9.4,9.4,10.4,24.8,17.2,0.0,0.5,14.0,17.0,0.105,0.09,2.0,24.0,0.105,0.05,0.1,0.46,1.1,0.9,5.0,5.0,2.0,1.0,0.2,4.8,0.4,2.0,0.57,2.6,30.8402686292235
8.0,9.4,9.4,10.4,24.8,17.2,0.0,0.5,14.0,17.0,0.105,0.09,2.0,24.0,0.105,0.05,0.1,0.46,1.1,0.9,5.0,5.0,2.0,1.0,0.2,4.8,0.4,2.0,0.57,2.6,30.8402686292235
22.4,13.0,3.4,14.0,21.2,28.0,0.0,0.51,14.0,29.0,0.175,0.01,2.0,23.0,0.07,0.06,0.1,0.1,2.5,0.8,4.4,4.7,19.0,18.0,4.1,3.9,1.5,3.2,0.49,2.6,92.6856669062428
22.4,13.0,3.4,14.0,21.2,28.0,0.0,0.51,14.0,29.0,0.175,0.01,2.0,23.0,0.07,0.06,0.1,0.1,2.5,0.8,4.4,4.7,19.0,18.0,4.1,3.9,1.5,3.2,0.49,2.6,92.6856669062428
22.4,13.0,3.4,14.0,21.2,28.0,0.0,0.51,14.0,29.0,0.175,0.01,2.0,23.0,0.07,0.06,0.1,0.1,2.5,0.8,4.4,4.7,19.0,18.0,4.1,3.9,1.5,3.2,0.49,2.6,92.6856669062428
16.4,11.8,4.6,6.8,11.6,10.0,0.0,0.5,14.0,35.0,0.105,0.08,2.0,27.0,0.175,0.04,0.1,0.41,0.8,4.3,3.9,4.7,12.0,1.0,4.9,2.2,4.7,3.5,0.51,3.2,48.3632281789981
34.4,7.0,2.2,18.8,4.4,50.8,0.0,0.51,14.0,20.0,0.07,0.01,2.0,7.0,0.105,0.08,0.1,0.38,0.3,0.6,2.9,1.7,13.0,1.0,4.5,2.5,5.0,1.6,0.1,1.2,135.50344605278
16.4,13.0,4.6,6.8,24.8,8.8,0.0,0.51,14.0,19.0,0.175,0.04,2.0,29.0,0.105,0.03,0.1,0.31,1.1,1.7,4.6,4.3,18.0,11.0,4.8,2.1,2.9,1.7,0.78,4.2,47.0508319374183
9.2,4.6,8.2,11.6,10.4,35.2,0.0,0.51,14.0,18.0,0.105,0.01,2.0,26.0,0.175,0.02,0.1,0.24,1.3,1.6,2.5,3.7,10.0,12.0,1.5,2.0,2.1,4.3,0.93,1.3,26.7666392558948
16.4,8.2,4.6,23.6,16.4,52.0,0.0,0.5,14.0,21.0,0.175,0.03,2.0,34.0,0.175,0.08,0.1,0.4,2.0,2.6,3.3,4.0,6.0,20.0,2.5,3.8,0.2,2.5,1.37,2.7,75.2043278665452
22.4,5.8,3.4,11.6,21.2,26.8,0.0,0.5,14.0,22.0,0.105,0.04,2.0,18.0,0.175,0.1,0.1,0.25,1.6,1.9,4.8,3.6,21.0,29.0,1.7,1.6,3.3,3.5,0.27,3.0,66.2196087580418
34.4,2.2,2.2,16.4,11.6,4.0,0.0,0.5,14.0,34.0,0.14,0.01,2.0,27.0,0.07,0.02,0.1,0.4,1.5,0.8,3.3,4.7,28.0,4.0,0.3,1.2,0.1,2.4,0.65,1.8,75.0095908280135
34.4,2.2,2.2,16.4,11.6,4.0,0.0,0.5,14.0,34.0,0.14,0.01,2.0,27.0,0.07,0.02,0.1,0.4,1.5,0.8,3.3,4.7,28.0,4.0,0.3,1.2,0.1,2.4,0.65,1.8,75.0095908280135
34.4,2.2,2.2,16.4,11.6,4.0,0.0,0.5,14.0,34.0,0.14,0.01,2.0,27.0,0.07,0.02,0.1,0.4,1.5,0.8,3.3,4.7,28.0,4.0,0.3,1.2,0.1,2.4,0.65,1.8,75.0095908280135
17.6,7.0,4.6,16.4,9.2,50.8,0.0,0.51,14.0,17.0,0.105,0.1,2.0,14.0,0.14,0.03,0.1,0.3,1.1,1.8,4.4,3.9,24.0,20.0,4.6,1.4,3.8,4.9,0.58,3.7,68.2286292991301
10.4,4.6,8.2,6.8,4.4,32.8,0.0,0.51,14.0,33.0,0.175,0.04,2.0,18.0,0.105,0.02,0.1,0.18,0.4,4.1,2.1,3.4,16.0,12.0,4.3,2.8,0.2,4.8,0.21,2.0,23.2349532919972
8.0,1.0,9.4,17.6,5.6,7.6,0.0,0.51,14.0,29.0,0.14,0.08,2.0,28.0,0.105,0.08,0.1,0.17,0.4,1.0,2.7,4.9,22.0,1.0,3.8,4.9,2.5,4.4,0.24,2.0,13.663603289675
16.4,4.6,4.6,23.6,22.4,29.2,0.0,0.51,14.0,25.0,0.14,0.06,2.0,27.0,0.14,0.07,0.1,0.22,2.0,2.4,3.9,4.7,0.0,12.0,3.2,3.7,2.2,3.6,0.55,3.4,59.2456182227339
8.0,3.4,9.4,10.4,16.4,4.0,0.0,0.51,14.0,32.0,0.14,0.04,2.0,30.0,0.105,0.1,0.1,0.3,1.4,0.2,4.6,3.6,21.0,6.0,3.1,4.4,4.4,0.1,0.11,3.3,22.3843128996377
23.6,11.8,3.4,10.4,4.4,14.8,0.0,0.5,14.0,31.0,0.07,0.06,2.0,26.0,0.14,0.01,0.1,0.43,0.4,2.2,2.1,4.6,1.0,0.0,3.4,4.6,0.5,0.9,0.39,1.2,92.8260125397973
23.6,11.8,3.4,10.4,4.4,14.8,0.0,0.5,14.0,31.0,0.07,0.06,2.0,26.0,0.14,0.01,0.1,0.43,0.4,2.2,2.1,4.6,1.0,0.0,3.4,4.6,0.5,0.9,0.39,1.2,92.8260125397973
23.6,11.8,3.4,10.4,4.4,14.8,0.0,0.5,14.0,31.0,0.07,0.06,2.0,26.0,0.14,0.01,0.1,0.43,0.4,2.2,2.1,4.6,1.0,0.0,3.4,4.6,0.5,0.9,0.39,1.2,92.8260125397973
9.2,7.0,9.4,20.0,3.2,26.8,0.0,0.5,14.0,17.0,0.07,0.06,2.0,11.0,0.105,0.1,0.1,0.36,0.4,0.3,1.5,2.0,29.0,2.0,4.2,3.0,3.2,4.4,0.12,1.0,43.0752940455476
34.4,3.4,2.2,9.2,17.6,41.2,0.0,0.5,14.0,27.0,0.14,0.04,2.0,26.0,0.175,0.01,0.1,0.24,1.7,3.3,4.9,4.7,11.0,2.0,1.9,0.4,4.7,4.1,0.62,4.4,69.9508577186603
22.4,2.2,3.4,11.6,24.8,46.0,0.0,0.51,14.0,21.0,0.14,0.05,2.0,29.0,0.14,0.01,0.1,0.35,2.7,2.4,4.0,4.0,11.0,19.0,4.0,1.2,4.7,2.5,0.47,3.7,42.2300387703192
23.6,7.0,3.4,11.6,3.2,5.2,0.0,0.51,14.0,33.0,0.035,0.01,2.0,31.0,0.105,0.01,0.1,0.5,0.2,2.3,2.0,3.1,30.0,14.0,0.4,2.7,0.3,0.8,0.16,1.0,85.6631980718455
35.6,4.6,2.2,8.0,15.2,44.8,0.0,0.5,14.0,22.0,0.175,0.02,2.0,21.0,0.105,0.07,0.1,0.24,1.3,2.0,3.2,3.4,6.0,25.0,5.0,0.2,2.3,1.1,0.49,3.0,75.7154746468858
11.6,11.8,7.0,17.6,3.2,43.6,0.0,0.5,14.0,5.0,0.105,0.1,2.0,34.0,0.07,0.06,0.1,0.5,0.3,0.5,1.9,4.1,9.0,21.0,3.1,3.0,4.2,4.8,0.22,1.0,60.6338078569204
8.0,3.4,9.4,8.0,14.0,48.4,0.0,0.5,14.0,22.0,0.175,0.09,2.0,11.0,0.105,0.02,0.1,0.35,0.6,2.0,2.9,3.4,27.0,27.0,3.1,0.6,4.5,3.0,0.15,1.5,17.8676503975618
8.0,3.4,9.4,11.6,5.6,36.4,0.0,0.5,14.0,29.0,0.07,0.01,2.0,32.0,0.175,0.08,0.1,0.28,0.5,3.4,1.4,1.5,7.0,12.0,1.7,3.5,4.0,1.3,0.43,1.1,20.9878149204605
